Bank,Account,Receiving_currency,Payment_currency
3,8065E1A10,Yuan,
3,80694B3A0,,Yuan
3,806ADF2F0,Yuan,Yuan
3,806F0E220,Yuan,
3,80751A700,Yuan,
3,80751DAF0,,Yuan
3,807524100,Yuan,
3,8075289E0,Yuan,
3,8077D1BD0,,Yuan
3,80790CA30,,Yuan
3,807AD3670,Yuan,Yuan
3,807E14460,,Yuan
3,807E1BD40,Yuan,
3,807E2F590,Yuan,
3,807E49680,,Yuan
3,807E5ECA0,Yuan,
3,807F98770,Yuan,
3,80801CB20,Yuan,
3,8084BFE50,,Yuan
3,8084C8390,,Yuan
3,8084CB510,,Yuan
3,8084D12C0,Yuan,
3,8084D4610,Yuan,
3,808958EF0,Yuan,
3,808DB06E0,Yuan,
3,808F618C0,,Yuan
3,808F619B0,,Yuan
3,808F765E0,,Yuan
3,809453910,,Yuan
3,8095E6D50,Yuan,
3,8095E7BA0,,Yuan
3,809650760,Yuan,
3,809888DD0,Yuan,
3,80995A9D0,Rupee,
3,8099A8220,Yuan,
3,809B50B70,,Yuan
3,80A20B110,Yuan,
3,80AA06210,Yuan,
3,80AA20A80,Yuan,
3,80B102900,,Yuan
3,80B103D70,Yuan,
3,80B111900,Yuan,
3,80B129550,Yuan,Yuan
3,80B129B30,,Yuan
3,80B13B300,Yuan,
3,80B14D260,Yuan,
3,80B155400,Yuan,Yuan
3,80B15B7A0,Yuan,
3,80B1D9990,Yuan,
3,80B1E0080,Yuan,
3,80B1ED280,,Yuan
3,80BAC16C0,Yuan,
3,80BBB3410,"Yuan,US Dollar","Yuan,US Dollar"
3,80BC5A670,,Yuan
3,80C2E8CD0,,Yuan
3,80C2EB670,,Yuan
3,80CA30D50,Yuan,
3,80CAC3820,Yuan,
3,80CAC4C10,Yuan,
3,80CAE9DD0,Yuan,
3,80CAF3B60,Yuan,
3,80CD0EFC0,Yuan,
3,80CD12B00,Yuan,
3,80D345430,Yuan,
3,80D3EB240,Yuan,
3,80D6B8E40,Yuan,Yuan
3,80D6C84D0,,Yuan
3,80D990260,Yuan,Yuan
3,80D9A1B00,Yuan,
3,80D9C7CA0,,Yuan
3,80DB161D0,,Yuan
3,80DB18410,Yuan,
3,80DB26CD0,,Yuan
3,80DB42940,Yuan,Yuan
3,80E6D81D0,Yuan,
3,80E713810,Yuan,
3,80E8083E0,Yuan,Yuan
3,80E819120,Yuan,
3,80EF449B0,Yuan,
3,80EF4F300,,Yuan
3,80EF53BB0,Yuan,
3,80EF55660,Yuan,
3,80EF852A0,Yuan,
3,80EF939D0,Yuan,
3,80EFE7880,Yuan,
3,80EFEA410,Yuan,
3,80F012300,,Yuan
3,80F015510,,Yuan
3,80F016410,,Yuan
3,80F0EEC50,,Yuan
3,80F5ED950,Yuan,
3,80F9A4F20,,Yuan
3,81027C620,Yuan,
3,81065C670,Yuan,
3,81072E970,Yuan,
3,81095EA50,Yuan,
3,8114AE2F0,,Yuan
3,8114B2AE0,,Yuan
3,811582460,,Yuan
3,811985130,Yuan,
3,811B393A0,Yuan,
3,811E80370,Yuan,Yuan
3,811E81840,Yuan,
3,812234A30,Rupee,
3,81223C870,Rupee,
3,812254D60,Rupee,
3,81229CEE0,Rupee,
3,81229F700,Rupee,
3,8128A3560,Yuan,
3,8128A49D0,Yuan,
3,812DF0580,Yuan,
3,812DF14E0,Yuan,
3,812DF4C20,,Yuan
3,812E0D8E0,Yuan,
3,812E14F30,Yuan,
3,812E35B80,Yuan,
3,812E7F0E0,,Yuan
3,812F228C0,Yuan,
3,812F45920,Yuan,
3,812F67640,Yuan,
3,8136F6380,Yuan,
3,813BEBBA0,Yuan,
3,813D38050,Yuan,
4,800045C50,,Yuan
4,800048400,Ruble,Ruble
4,800048C60,Ruble,Ruble
4,800069DD0,,Yuan
4,800070610,Yuan,Yuan
4,800071A10,,Yuan
4,800072EF0,Yuan,Yuan
4,800072F40,,Yuan
4,800088D10,Ruble,Ruble
4,8000895C0,Ruble,Ruble
4,800089960,,Ruble
4,80008A830,,Ruble
4,80008F2F0,,Ruble
4,80008FE30,Ruble,Ruble
4,800209520,Yuan,Yuan
4,8003655B0,Yuan,Yuan
4,800365AA0,Yuan,Yuan
4,8003661B0,Yuan,
4,800367070,,Yuan
4,800369AA0,Yuan,Yuan
4,800370A40,Yuan,
4,800675DA0,Yuan,
4,80079AC80,,Yuan
4,80079B0E0,,Yuan
4,80079BFD0,Yuan,Yuan
4,80079CDF0,,Yuan
4,80079DBE0,Yuan,Yuan
4,80079ED30,,Yuan
4,80079F4F0,,Yuan
4,8007A1E20,,Yuan
4,8007B5FA0,,Yuan
4,8007B62C0,,Yuan
4,8007B6930,Euro,"Yuan,Euro"
4,8007B8D00,Yuan,Yuan
4,8007BA020,Yuan,
4,8007BB770,,Yuan
4,8007BC300,,Yuan
4,8007BC5E0,Yuan,Yuan
4,8007BCD60,,Yuan
4,8007BD3D0,,Yuan
4,8007BFDA0,Yuan,
4,8007C0BA0,,Yuan
4,8007C2D10,,Yuan
4,8007C2F00,,Yuan
4,8007C3480,Yuan,Yuan
4,8007C4D00,,Yuan
4,8007C5C80,Yuan,Yuan
4,8007C65D0,,Yuan
4,8007C7750,,Yuan
4,80091CBB0,Yuan,Yuan
4,800981BF0,,Yuan
4,8009A6310,Yuan,Yuan
4,800E094F0,Yuan,Yuan
4,800E09B60,Yuan,
4,800E0BF10,,Yuan
4,800E1D010,,Yuan
4,80140A4E0,,Yuan
4,80140BA90,US Dollar,"Yuan,US Dollar"
4,801427C00,,Yuan
4,8015542D0,,Yuan
4,801582050,,Yuan
4,80159CB20,Yuan,Yuan
4,80168D1A0,Yuan,Yuan
4,801AAAD20,,Yuan
4,801AAB6A0,Yuan,Yuan
4,801E673E0,Yuan,
4,801FA25D0,Yuan,
4,801FE43B0,Yuan,Yuan
4,8020BA850,,Yuan
4,80213E700,,Yuan
4,802141C90,Yuan,
4,802159580,Yuan,Yuan
4,80215B140,Yuan,Yuan
4,80215ECC0,,Yuan
4,80215F700,Yuan,Yuan
4,80215FBF0,,Yuan
4,802163E70,Yuan,
4,802165660,,Yuan
4,802165C90,,Yuan
4,802165EE0,,Yuan
4,8021674A0,Yuan,
4,80216BBD0,,Yuan
4,80216BDC0,,Yuan
4,80216F3D0,,Yuan
4,80216FE50,,Yuan
4,802170210,Yuan,
4,80235A5E0,Yuan,
4,80235C810,Yuan,
4,80235F8E0,,Yuan
4,80256C060,,Yuan
4,80269A960,,Yuan
4,802A12DF0,,Yuan
4,802D1FCA0,,Yuan
4,802EBF2F0,Yuan,
4,802F673D0,Yuan,Yuan
4,802F69220,,Yuan
4,802F6B4C0,Yuan,
4,802F73140,Yuan,Yuan
4,802F753A0,Yuan,
4,802F91BB0,,Yuan
4,802F979C0,,Yuan
4,802FC56B0,Yuan,Yuan
4,802FC9EE0,Yuan,
4,802FCD7E0,,Yuan
4,802FCEDC0,,Yuan
4,802FCEE60,Yuan,
4,802FDCD10,,Yuan
4,802FDE0D0,Yuan,
4,802FDEA60,US Dollar,"Yuan,US Dollar"
4,802FED410,,Yuan
4,802FEE1F0,,Yuan
4,802FEFE50,Yuan,
4,802FF1CF0,Yuan,Yuan
4,802FF3CC0,Yuan,Yuan
4,802FF5CB0,Yuan,
4,803005F40,,Yuan
4,803010670,Yuan,
4,803021160,Yuan,Yuan
4,803023A20,Yuan,Yuan
4,803030170,Yuan,Yuan
4,803031100,,Yuan
4,8030311A0,,Yuan
4,8030332A0,Yuan,
4,8030598F0,Yuan,
4,803089310,,Yuan
4,80308D7D0,,Yuan
4,80308D910,,Yuan
4,80309A2A0,,Yuan
4,80309FA10,Yuan,Yuan
4,8030A6CF0,Yuan,Yuan
4,8030E93D0,,Yuan
4,8030F38E0,,Yuan
4,8030F94F0,Yuan,
4,8030F94F1,Bitcoin,
4,8030F9A20,Yuan,
4,8030FCF10,Yuan,Yuan
4,8030FD320,Yuan,Yuan
4,80311AF50,,Yuan
4,80314A530,Yuan,Yuan
4,8031DD490,Yuan,Yuan
4,8031DEC10,,Yuan
4,8031E04D0,Yuan,
4,8032020F0,Yuan,Yuan
4,803573EC0,Yuan,Yuan
4,803575270,,Yuan
4,80358F630,,Yuan
4,803595C10,Yuan,
4,8035A8090,,Yuan
4,8035B19F0,,Yuan
4,8035B1D60,,Yuan
4,8035B92B0,Swiss Franc,"Yuan,Swiss Franc"
4,8035BC080,,Yuan
4,8035C2BE0,Yuan,
4,8035C86A0,Yuan,
4,8035CA460,,Yuan
4,8035CEEA0,,Yuan
4,8035D7200,,Yuan
4,8035D7910,"US Dollar,Yuan","Yuan,US Dollar"
4,8035DE890,Yuan,
4,8035E26C0,Yuan,
4,8035E49A0,Yuan,
4,803611A60,Yuan,
4,803614870,Yuan,Yuan
4,80365E620,Yuan,
4,8036659E0,Yuan,
4,803666A40,Yuan,
4,80367F100,Yuan,
4,803686B50,Euro,"Yuan,Euro"
4,80368C620,Yuan,
4,8036A6880,Yuan,
4,8036A8BD0,Yuan,
4,8036B5D30,,Yuan
4,8036BB580,,Yuan
4,8036BD5A0,,Yuan
4,8036C36A0,Yuan,
4,8036C6F50,Yuan,Yuan
4,8036D0620,Yuan,Yuan
4,8036DFB80,Yuan,Yuan
4,8036E0750,,Yuan
4,8036EFF90,Yuan,
4,8036F0C70,,Yuan
4,8036F0C71,,Bitcoin
4,8036FD930,"US Dollar,Yuan","Yuan,US Dollar"
4,8037D1CD0,,Yuan
4,8037E3050,"US Dollar,Yuan","Yuan,US Dollar"
4,8037F2B60,Yuan,
4,803800310,Yuan,
4,803823550,Yuan,
4,803898870,Yuan,Yuan
4,8038BEB60,,Yuan
4,8038C1A40,US Dollar,"Yuan,US Dollar"
4,8038C1F90,Yuan,
4,8038C4170,Yuan,
4,8038C7EB0,,Yuan
4,8038D4AB0,Yuan,
4,8038E1450,Yuan,
4,8038FBC90,Yuan,
4,803918F90,,Yuan
4,80391C4A0,,Yuan
4,80392F3E0,,Yuan
4,803939250,Yuan,
4,80393A040,Yuan,Yuan
4,8039465C0,Yuan,
4,803946AE0,Yuan,
4,803953240,Yuan,Yuan
4,80395DD40,Yuan,Yuan
4,803960E20,Yuan,Yuan
4,8039765A0,Yuan,
4,80397ED80,,Yuan
4,803996530,Yuan,Yuan
4,8039998D0,,Yuan
4,803CE8B30,Yuan,
4,8047B51B0,Yuan,
4,8047BB5F0,Yuan,
4,8047C8990,,Yuan
4,8047E05D0,"US Dollar,Yuan","Yuan,US Dollar"
4,8048ABB60,,Yuan
4,804C0AD70,,Yuan
4,804C0CEE0,,Yuan
4,804C7BA70,,Yuan
4,804C83660,Yuan,
4,804C8D5D0,Yuan,
4,8058B5E90,"US Dollar,Yuan","Yuan,US Dollar"
4,805C05070,Ruble,Ruble
4,805D333D0,,Ruble
4,80609EBF0,Ruble,
4,8060A5D90,Ruble,Ruble
4,8060A6E70,Ruble,
4,8060ACAC0,,Ruble
4,8060AD100,,Ruble
4,8060AD3E0,,Ruble
4,8060AD3E1,,Bitcoin
4,8060B0450,,Ruble
4,8060B0A60,Ruble,Ruble
4,8060B3D60,Ruble,Ruble
4,8060B7AD0,Ruble,
4,8060B96C0,,Ruble
4,8060BBA40,,Ruble
4,8060BD170,Ruble,Ruble
4,8060BF2A0,Ruble,
4,8060C2680,Ruble,Ruble
4,8060C2EB0,Ruble,
4,8060C3DA0,,Ruble
4,8060C42B0,,Ruble
4,8060CAA90,,Ruble
4,8060CB960,Ruble,Ruble
4,8060CDAB0,,Ruble
4,8060D2E70,Ruble,
4,8060D8860,Ruble,Ruble
4,8060DA610,Ruble,Ruble
4,8060E2C20,Ruble,Ruble
4,8060E3150,,Ruble
4,8060E5230,,Ruble
4,8060E60F0,,Ruble
4,8060E6810,Ruble,Ruble
4,8060E9EA0,Ruble,Ruble
4,8060EB930,,Ruble
4,8060EC7D0,Ruble,
4,8060F5830,Ruble,Ruble
4,8060FBA80,,Ruble
4,8060FED30,,Ruble
4,806104B70,,Ruble
4,80610FBA0,,Ruble
4,8061120D0,,Ruble
4,806114450,Ruble,
4,806116810,,Ruble
4,806117650,,Ruble
4,806118070,Ruble,Ruble
4,80611AE20,Ruble,
4,80611CC20,,Ruble
4,806120680,,Ruble
4,806121400,Ruble,Ruble
4,8061221D0,Ruble,Ruble
4,806123810,Ruble,
4,80612EC30,,Ruble
4,806131230,Ruble,Ruble
4,806136450,,Ruble
4,806137A50,Ruble,Ruble
4,806139240,,Ruble
4,80613EDA0,Ruble,Ruble
4,806146D50,Ruble,Ruble
4,80614E0C0,Ruble,Ruble
4,806156EE0,,Ruble
4,8061682F0,,Ruble
4,8061745B0,,Ruble
4,8061777F0,,Ruble
4,806188D60,,Ruble
4,80618A860,,Ruble
4,806194750,,Ruble
4,806197150,Ruble,Ruble
4,8061A4170,,Ruble
4,8061A4230,,Ruble
4,8061A4DB0,Ruble,Ruble
4,8061A5370,,Ruble
4,8061A75A0,Ruble,Ruble
4,8061AA0E0,,Ruble
4,8061ACA80,,Ruble
4,8061B6F00,Ruble,
4,8061B7A00,,Ruble
4,8061B92A0,,Ruble
4,8061C6490,,Ruble
4,8061C7BA0,Ruble,
4,8061C9E60,,Ruble
4,8061CE3C0,Ruble,
4,8061D0C20,Ruble,
4,8061D6120,,Ruble
4,8061DEE90,,Ruble
4,8061DF260,Ruble,Ruble
4,8061E3FF0,,Ruble
4,8061E7310,,Ruble
4,8061EB660,Ruble,Ruble
4,8061EC800,,Ruble
4,8061EEB40,Ruble,Ruble
4,8061EFD60,Ruble,Ruble
4,8061F29F0,Ruble,Ruble
4,8061FBA30,Ruble,
4,8062009C0,Ruble,
4,806200B60,,Ruble
4,806219800,Ruble,
4,80621FE20,,Ruble
4,806274660,Ruble,
4,806276410,Ruble,Ruble
4,8062765E0,,Ruble
4,80628B830,Ruble,Ruble
4,80629F000,Ruble,
4,8062ACBC0,,Ruble
4,8062B1960,,Ruble
4,8062CB6C0,Ruble,
4,8062E1D00,Ruble,
4,8062FDD20,Ruble,
4,806306790,,Ruble
4,80630AEA0,,Ruble
4,80630E8B0,Ruble,
4,80630FC80,Ruble,Ruble
4,80631D690,,Ruble
4,806326AD0,Ruble,
4,806347C20,Ruble,Ruble
4,80634B680,,Ruble
4,80634E070,,Ruble
4,80634E990,Ruble,
4,80635A580,Ruble,
4,806365670,Ruble,
4,80636BEB0,Ruble,Ruble
4,8063955D0,Ruble,
4,8063A5940,Ruble,
4,8063B5FC0,Ruble,Ruble
4,8063BE380,,Ruble
4,8063CCAD0,Ruble,
4,806427610,Ruble,
4,806439730,,Ruble
4,80643E0F0,Ruble,Ruble
4,806440A50,,Ruble
4,80645B8B0,,Ruble
4,80646A4F0,Ruble,
4,80646DA30,,Ruble
4,80646DAD0,,Ruble
4,80646E820,Ruble,Ruble
4,80648BB20,Ruble,
4,8064949D0,Ruble,
4,806495270,Ruble,
4,806496670,Ruble,
4,8064A42E0,,Ruble
4,8064D7150,,Ruble
4,8064D8F90,,Ruble
4,8064DA7F0,Ruble,Ruble
4,8064E2F10,Yuan,Yuan
4,8065360C0,Ruble,
4,80658E4D0,,Ruble
4,8065A7B80,Ruble,
4,8065B38F0,,Ruble
4,8065CC8D0,Ruble,
4,8065D48E0,,Ruble
4,8065D5730,Ruble,
4,80660C450,Ruble,
4,80660F710,,Ruble
4,806614C60,Ruble,Ruble
4,806627A10,,Ruble
4,806653940,Ruble,
4,80665AB00,Ruble,
4,80666F710,,Ruble
4,806672AB0,,Ruble
4,806A2EA70,,Ruble
4,806A76E60,Ruble,
4,806AA1960,,Ruble
4,806AAD8F0,Ruble,Ruble
4,806AAEBE0,,Ruble
4,806AB40F0,Ruble,
4,806ABFC50,Ruble,Ruble
4,806AFEE00,Ruble,
4,806B0E660,Ruble,Ruble
4,806B10870,Ruble,
4,806B461A0,Ruble,
4,806B5E930,,Ruble
4,806B64610,Ruble,
4,806B7EDA0,Ruble,
4,806B7F6C0,Ruble,
4,806B8A950,,Ruble
4,806BC40A0,,Ruble
4,806BC92F0,,Ruble
4,806BE5050,Ruble,
4,806BF7AE0,Ruble,
4,806C024F0,,Ruble
4,806C07190,,Ruble
4,806C8A530,,Ruble
4,806C905E0,Ruble,
4,806C9B240,Ruble,
4,806D65F40,,Ruble
4,806D69400,Ruble,
4,806DB54E0,Ruble,
4,806DBF900,Ruble,
4,806DC4050,Ruble,
4,806DC5710,Ruble,Ruble
4,806DCF4C0,,Yuan
4,806DD9050,Ruble,
4,806DDEF00,,Ruble
4,806E27CF0,Ruble,
4,806EB35E0,Ruble,
4,806EBCBC0,Ruble,
4,806EBDC20,Ruble,
4,806EC6F50,Ruble,
4,806ECFE00,,Ruble
4,806ED0C70,Ruble,
4,806EE16E0,,Ruble
4,806EF1730,,Ruble
4,806F01880,,Ruble
4,806F40620,Ruble,
4,806F4C320,Ruble,
4,806F65A30,Ruble,
4,806F8E8A0,,Ruble
4,806F993D0,,Ruble
4,806F9C020,,Ruble
4,806FB4C70,Ruble,
4,806FC1970,Ruble,
4,8070460C0,Ruble,
4,80707B070,Ruble,
4,80707D7C0,Ruble,
4,8070AF600,Ruble,
4,807167320,Ruble,
4,80717CE50,Ruble,
4,80717DF10,,Ruble
4,8071A3420,,Ruble
4,8071A51F0,Ruble,
4,8071AFD60,Ruble,
4,8072665A0,Ruble,
4,80727FB20,Ruble,Ruble
4,8072A6A00,Ruble,
4,8072B1F20,Ruble,
4,807388EF0,Ruble,
4,8073A1C90,Ruble,
4,8073ABAE0,,Ruble
4,8074454E0,Ruble,
4,8074A0770,Ruble,
4,8074E4D00,Ruble,
4,80750D810,Yuan,
4,807528280,Yuan,
4,80752B190,Yuan,
4,8077D1310,Yuan,Yuan
4,807E0B2C0,Yuan,
4,80801CE00,Yuan,Yuan
4,808C55DB0,Yuan,
4,808F5BBF0,,Yuan
4,809C4DAE0,Yuan,
4,809F5AC20,,Yuan
4,80A208CD0,,Yuan
4,80A651B20,Yuan,
4,80A867D30,US Dollar,"Yuan,US Dollar"
4,80AFF2680,,Yuan
4,80B0FF600,Yuan,
4,80B128580,Yuan,Yuan
4,80B133BD0,Yuan,
4,80B1373C0,Yuan,
4,80B150D50,Yuan,
4,80B1C2D50,Yuan,
4,80B1D9BC0,Yuan,
4,80B1E0EF0,Yuan,
4,80B5E8760,,Yuan
4,80BC36350,,Yuan
4,80BC3A4C0,Yuan,Yuan
4,80BC47060,Yuan,
4,80C243680,Yuan,
4,80C2EC7E0,Yuan,
4,80CAD2D10,,Yuan
4,80CB10540,,Yuan
4,80D235940,Yuan,
4,80D58C610,,Yuan
4,80D6B4DF0,Yuan,Yuan
4,80D6C29B0,,Yuan
4,80DB31F90,Yuan,Yuan
4,80DB3E0F0,Yuan,
4,80E80A860,,Yuan
4,80ED3DBA0,Yuan,
4,80EF4F3F0,,Yuan
4,80EF9D0E0,Yuan,
4,80F00B2C0,Yuan,
4,80F0EF460,Shekel,"Yuan,Shekel"
4,80F609200,Yuan,
4,81080BD90,Yuan,
4,810A15210,Yuan,
4,8114B0670,,Yuan
4,8114B0BC0,,Yuan
4,81156F8C0,Yuan,
4,811980FF0,,Yuan
4,811984DF0,Yuan,
4,811B32AC0,Yuan,
4,811E63740,Yuan,
4,812E1D540,,Yuan
4,812F3E350,Yuan,
4,812F449C0,,Yuan
4,8144E11B0,Yuan,
5,8000494F0,,UK Pound
5,80004A3F0,,UK Pound
5,8000930C0,,UK Pound
5,800093C30,,UK Pound
5,800093C80,,UK Pound
5,8000942D0,"UK Pound,Euro","UK Pound,Euro"
5,800096040,UK Pound,UK Pound
5,800096DD0,,UK Pound
5,800099520,UK Pound,UK Pound
5,80009A680,,UK Pound
5,80009A9D0,UK Pound,UK Pound
5,80009B9D0,UK Pound,UK Pound
5,806498B80,UK Pound,
5,8076673E0,UK Pound,UK Pound
5,807667DF0,UK Pound,UK Pound
5,80766A380,UK Pound,
5,80766AA80,UK Pound,UK Pound
5,8076706A0,,UK Pound
5,807671650,UK Pound,UK Pound
5,807673330,,UK Pound
5,807673750,,UK Pound
5,807678360,UK Pound,UK Pound
5,807678361,,Bitcoin
5,807679330,,UK Pound
5,807679B50,UK Pound,
5,80767F630,UK Pound,UK Pound
5,807685560,,UK Pound
5,807685A90,UK Pound,
5,807686810,,UK Pound
5,807689970,UK Pound,
5,80768CC30,UK Pound,UK Pound
5,807690020,"US Dollar,UK Pound","UK Pound,US Dollar"
5,8076924E0,UK Pound,
5,807698BA0,,UK Pound
5,80769AD90,UK Pound,UK Pound
5,80769DBC0,,UK Pound
5,80769E4A0,UK Pound,UK Pound
5,80769F480,UK Pound,UK Pound
5,8076A8940,UK Pound,
5,8076A9270,UK Pound,
5,8076ADC50,,UK Pound
5,8076B2E10,,UK Pound
5,8076B5F80,UK Pound,UK Pound
5,8076B65F0,UK Pound,UK Pound
5,8076B7D40,UK Pound,UK Pound
5,8076B9690,UK Pound,UK Pound
5,8076BB500,,UK Pound
5,8076C2350,,UK Pound
5,8076C2B50,UK Pound,UK Pound
5,8076C3C70,UK Pound,UK Pound
5,8076C5270,,UK Pound
5,8076C7540,,UK Pound
5,8076C87E0,UK Pound,
5,8076C87E1,Bitcoin,
5,8076C9270,UK Pound,
5,8076CD110,UK Pound,
5,8076CEFA0,UK Pound,UK Pound
5,8076D0AD0,UK Pound,UK Pound
5,8076D5290,,UK Pound
5,8076D5560,UK Pound,UK Pound
5,8076D6DB0,,UK Pound
5,8076D91E0,UK Pound,UK Pound
5,8076D9B40,,UK Pound
5,8076D9F30,UK Pound,UK Pound
5,8076DAD00,,UK Pound
5,8076DAFF0,UK Pound,UK Pound
5,8076DF550,,UK Pound
5,8076E07A0,UK Pound,
5,8076F3E20,UK Pound,
5,8076F4010,UK Pound,UK Pound
5,8076F4E50,,UK Pound
5,8076FABE0,,UK Pound
5,8076FE4C0,,UK Pound
5,80770ACD0,UK Pound,
5,80770DF00,UK Pound,UK Pound
5,80770EDC0,UK Pound,UK Pound
5,807710D20,UK Pound,
5,8077110B0,UK Pound,UK Pound
5,807714A00,UK Pound,
5,807720640,UK Pound,
5,807723E70,UK Pound,UK Pound
5,807729AC0,UK Pound,UK Pound
5,80772A600,UK Pound,UK Pound
5,80772AAE0,UK Pound,UK Pound
5,80772E990,UK Pound,UK Pound
5,80772EFC0,,UK Pound
5,807731EA0,,UK Pound
5,8077351C0,UK Pound,UK Pound
5,807735550,,UK Pound
5,807739E50,UK Pound,UK Pound
5,80773A0E0,UK Pound,
5,80773A930,,UK Pound
5,807742650,,UK Pound
5,807743090,UK Pound,UK Pound
5,8077441A0,,UK Pound
5,807C24F40,,UK Pound
5,807C2D960,UK Pound,
5,807C34310,,UK Pound
5,807C34D20,UK Pound,UK Pound
5,807C44460,,UK Pound
5,807C46AA0,,UK Pound
5,807C47400,UK Pound,UK Pound
5,807C47A70,UK Pound,
5,807C4BBB0,,UK Pound
5,807C4F210,,UK Pound
5,807C5CE10,,UK Pound
5,807C5D0F0,UK Pound,
5,807C5FCA0,UK Pound,
5,807C62D20,,UK Pound
5,807C64610,,UK Pound
5,807C64C60,,UK Pound
5,807C65650,,UK Pound
5,807C65780,,UK Pound
5,807C66DC0,UK Pound,UK Pound
5,807C702C0,,UK Pound
5,807C76360,UK Pound,UK Pound
5,807DD9030,UK Pound,UK Pound
5,807DDB840,UK Pound,
5,807DDE550,UK Pound,UK Pound
5,807DE2BA0,,UK Pound
5,807DE4230,UK Pound,UK Pound
5,807DE7B40,UK Pound,UK Pound
5,807DE8030,UK Pound,UK Pound
5,807DE8DC0,UK Pound,UK Pound
5,807DE95D0,UK Pound,
5,807DF6DA0,,UK Pound
5,807E60FA0,UK Pound,UK Pound
5,807E6DE90,UK Pound,UK Pound
5,807E712F0,UK Pound,
5,807E72ED0,,UK Pound
5,807E75200,,UK Pound
5,807E7FD60,UK Pound,
5,807E83CC0,UK Pound,UK Pound
5,807E9AA10,UK Pound,UK Pound
5,807EDCB20,,UK Pound
5,807EDDDF0,UK Pound,
5,807EDE230,UK Pound,
5,807EE1450,,UK Pound
5,807EE5350,"US Dollar,UK Pound","UK Pound,US Dollar"
5,807EEA350,,UK Pound
5,807EF3430,UK Pound,
5,807EF3A50,UK Pound,UK Pound
5,807EF45C0,,UK Pound
5,807EFB5B0,UK Pound,UK Pound
5,807EFE1A0,,UK Pound
5,807F03E20,UK Pound,
5,807F8AA20,UK Pound,UK Pound
5,807F8EDE0,UK Pound,
5,807F9D630,UK Pound,UK Pound
5,807FA5210,UK Pound,
5,807FAF6F0,,UK Pound
5,807FB1730,UK Pound,UK Pound
5,807FB61F0,UK Pound,UK Pound
5,8080E7E70,UK Pound,
5,8080ED580,UK Pound,UK Pound
5,8080F10F0,UK Pound,
5,8080F6F80,UK Pound,
5,8080FBF70,UK Pound,
5,80810A9E0,UK Pound,
5,808130A40,UK Pound,UK Pound
5,808139BC0,,UK Pound
5,80813C880,UK Pound,
5,80813DB20,UK Pound,UK Pound
5,80813F610,UK Pound,
5,8081546E0,,UK Pound
5,80815BE40,,UK Pound
5,80815D810,,UK Pound
5,808160CB0,UK Pound,
5,808161380,UK Pound,
5,808282A20,,UK Pound
5,808287340,,UK Pound
5,808289320,,UK Pound
5,80828E940,UK Pound,
5,8082917A0,UK Pound,
5,8082A2870,UK Pound,UK Pound
5,8082A2AC0,,UK Pound
5,8082C5140,,UK Pound
5,8083569D0,,UK Pound
5,80835F750,UK Pound,
5,808368C20,UK Pound,
5,8083718B0,UK Pound,
5,808376A00,,UK Pound
5,80837B420,UK Pound,UK Pound
5,8083A9BF0,,UK Pound
5,8083B0E10,UK Pound,
5,8083C0C90,UK Pound,
5,8084030B0,UK Pound,
5,808404920,,UK Pound
5,80841DCA0,,UK Pound
5,8084330D0,UK Pound,UK Pound
5,808456B60,UK Pound,
5,8084777E0,UK Pound,
5,80849A1F0,,UK Pound
5,8084DBA70,,UK Pound
5,8085D7C60,UK Pound,UK Pound
5,8085EAD40,UK Pound,
5,8085EF0F0,UK Pound,
5,8085F02E0,UK Pound,UK Pound
5,8085F6E60,UK Pound,
5,8085F9C20,UK Pound,
5,80861B460,UK Pound,
5,80861C700,UK Pound,UK Pound
5,80863A490,UK Pound,UK Pound
5,808642FF0,,UK Pound
5,808649670,UK Pound,
5,808683940,UK Pound,
5,8086AFD50,UK Pound,
5,8086D9F90,,UK Pound
5,8087317A0,,UK Pound
5,80874A7F0,UK Pound,
5,80875D420,,UK Pound
5,8087A7790,UK Pound,UK Pound
5,8087B0070,UK Pound,
5,8087B2F80,UK Pound,UK Pound
5,8087CD3A0,,UK Pound
5,8087D2450,,UK Pound
5,808837B90,UK Pound,
5,808847FB0,,UK Pound
5,808860770,,UK Pound
5,808878CF0,UK Pound,
5,808886490,UK Pound,
5,8089DE6C0,UK Pound,
5,808A08B80,UK Pound,
5,808A2C1B0,UK Pound,
5,808A886C0,UK Pound,UK Pound
5,808A8E370,UK Pound,
5,808A94570,UK Pound,UK Pound
5,808AB5190,,UK Pound
5,808AB8710,,UK Pound
5,808ABFA10,UK Pound,
5,808AE1B50,UK Pound,
5,808B2B080,UK Pound,
5,808B2B880,,UK Pound
5,808C125A0,,UK Pound
5,808C66830,UK Pound,
5,808C79D00,,UK Pound
5,808C9D1F0,UK Pound,
5,808CA3AB0,UK Pound,
5,808CBABC0,,UK Pound
5,808CD6EE0,,UK Pound
5,808D77910,UK Pound,
5,808D8CDA0,UK Pound,
5,808DAF620,,UK Pound
5,808DB86A0,UK Pound,
5,808E71890,UK Pound,
5,808EF5E10,"Euro,UK Pound","UK Pound,Euro"
5,80901DE00,UK Pound,UK Pound
5,80A4FE570,UK Pound,
5,80A51A620,UK Pound,
5,80BEAA360,UK Pound,
5,80E2410E0,UK Pound,
5,81208C1D0,UK Pound,
5,81208D1C0,,UK Pound
