Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 1.20,805AD8780,805AD8E60,1580.36,Euro,1580.36,Euro,
10-09-2022 1.18,805ADDB30,805AD8E60,3430.92,Euro,3430.92,Euro,
10-09-2022 1.26,805ADDB80,805AD8E60,3589.92,Euro,3589.92,Euro,
10-09-2022 1.27,805AD8F00,805AD8E60,1896.35,Euro,1896.35,Euro,
10-09-2022 1.21,805AD8690,805AD8E60,3202.89,Euro,3202.89,Euro,
10-09-2022 1.09,805AD8CD0,805AD8E60,66.45,Euro,66.45,Euro,
10-09-2022 1.29,805AD9040,805AD8E60,600.18,Euro,600.18,Euro,
10-09-2022 1.13,805AD85F0,805AD8E60,2575.83,Euro,2575.83,Euro,
10-09-2022 1.11,801D9B200,805AFA0E0,338139.46,Euro,338139.46,Euro,
10-09-2022 1.12,801D9B200,805AFA0E0,14138.59,Euro,14138.59,Euro,
10-09-2022 1.13,801D9B200,805AFA0E0,421442.54,Euro,421442.54,Euro,
10-09-2022 1.16,802C9DC90,805EBAF10,130.25,Euro,130.25,Euro,
10-09-2022 1.01,802C9DC90,805EBAF10,291.88,Euro,291.88,Euro,
10-09-2022 1.09,802C9DC90,805EBAF10,64.79,Euro,64.79,Euro,
10-09-2022 1.03,802C9DC90,805EBAF10,133.7,Euro,133.7,Euro,
10-09-2022 1.03,802C9DC90,805EBAF10,67.17,Euro,67.17,Euro,
10-09-2022 1.09,802F04870,80644D7A0,276.16,Euro,276.16,Euro,
10-09-2022 1.12,802F04870,80644D7A0,121.9,Euro,121.9,Euro,
10-09-2022 1.16,802F04870,80644D7A0,46.2,Euro,46.2,Euro,
10-09-2022 1.27,1004286A8,8065138C0,424112.62,Euro,424112.62,Euro,
10-09-2022 1.12,1004286A8,8065138C0,6033.46,Euro,6033.46,Euro,
10-09-2022 1.11,800986FD0,8067A3F20,211.03,Euro,211.03,Euro,
10-09-2022 1.11,800986FD0,8067A3F20,1657.41,Euro,1657.41,Euro,
10-09-2022 1.07,800F0C870,8067D7600,40263.05,Euro,40263.05,Euro,
10-09-2022 1.28,800F0C870,8067D7600,10812.09,Euro,10812.09,Euro,
10-09-2022 1.07,800F0C870,8067D7600,87479.3,Euro,87479.3,Euro,
10-09-2022 1.01,802069DD0,8048D7EC0,143.22,Euro,143.22,Euro,
10-09-2022 1.22,802069DD0,8048D7EC0,7.91,Euro,7.91,Euro,
10-09-2022 1.06,802082E40,80689A110,1106.15,Euro,1106.15,Euro,
10-09-2022 1.14,802082E40,80689A110,828.99,Euro,828.99,Euro,
10-09-2022 1.06,801355A10,8069012A0,5218.27,Euro,5218.27,Euro,
10-09-2022 1.10,801355A10,8069012A0,2500.65,Euro,2500.65,Euro,
10-09-2022 1.04,802047F70,806935670,96.15,Euro,96.15,Euro,
10-09-2022 1.21,802047F70,806935670,31.99,Euro,31.99,Euro,
10-09-2022 1.16,1004286A8,80693C2C0,508.37,Euro,508.37,Euro,
10-09-2022 1.27,1004286A8,80693C2C0,322.56,Euro,322.56,Euro,
10-09-2022 1.20,1004286A8,8069665C0,4863.27,Euro,4863.27,Euro,
10-09-2022 1.09,1004286A8,8069665C0,11330.65,Euro,11330.65,Euro,
10-09-2022 1.21,8013D58A0,8069B4740,675.46,Euro,675.46,Euro,
10-09-2022 1.20,80496D5E0,806A92C90,32.27,Euro,32.27,Euro,
10-09-2022 1.23,80496D5E0,806A92C90,40.31,Euro,40.31,Euro,
10-09-2022 1.10,801DD8230,801DD8230,2420.9,Euro,2836.77,US Dollar,
10-09-2022 1.10,801DD8230,806C17B00,2420.9,Euro,2420.9,Euro,
10-09-2022 1.04,801DD8230,801DD8230,512.32,Euro,600.33,US Dollar,
10-09-2022 1.04,801DD8231,806C17B01,512.32,Euro,512.32,Euro,
10-09-2022 1.03,801DD8230,801DD8230,209.26,Euro,245.21,US Dollar,
10-09-2022 1.03,801DD8230,806C17B00,209.26,Euro,209.26,Euro,
10-09-2022 1.28,80233B5D0,806CAFB80,81817.68,Euro,81817.68,Euro,
10-09-2022 1.06,800477B90,806E57FB0,85112.67,Euro,85112.67,Euro,
10-09-2022 1.20,800477B90,806E57FB0,21553.95,Euro,21553.95,Euro,
10-09-2022 1.02,800477B90,806E57FB0,46852.5,Euro,46852.5,Euro,
10-09-2022 1.29,800477B90,806E57FB0,75025.29,Euro,75025.29,Euro,
10-09-2022 1.11,8002D0010,806E6C4C0,394.13,Euro,394.13,Euro,
10-09-2022 1.19,8002D0010,806E6C4C0,255.89,Euro,255.89,Euro,
10-09-2022 1.26,1004286A8,806FDAE40,1720.09,Euro,1720.09,Euro,
10-09-2022 1.19,1004286A8,806FDAE40,1354.7,Euro,1354.7,Euro,
10-09-2022 1.26,800A045A0,80724E360,157.96,Euro,157.96,Euro,
10-09-2022 1.18,800A045A0,80724E360,533.01,Euro,533.01,Euro,
10-09-2022 1.27,8010C4E70,80270F160,465.69,Euro,465.69,Euro,
10-09-2022 1.25,8010C4E70,80270F160,1222.09,Euro,1222.09,Euro,
10-09-2022 1.16,8021BD310,8075596D0,1883199.9,Euro,1883199.9,Euro,
10-09-2022 1.05,8021BD310,8075596D0,214539.92,Euro,214539.92,Euro,
10-09-2022 1.04,80218DDB0,807563490,84.55,Euro,84.55,Euro,
10-09-2022 1.10,8067B9110,807644830,1480.27,Euro,1480.27,Euro,
10-09-2022 1.04,801FBAE60,8077660D0,60.31,Euro,60.31,Euro,
10-09-2022 1.22,801FBAE60,8077660D0,61.7,Euro,61.7,Euro,
10-09-2022 1.21,801FBAE60,8077660D0,18.52,Euro,18.52,Euro,
10-09-2022 1.14,800244AE0,8077D4140,49.31,Euro,49.31,Euro,
10-09-2022 1.25,800244AE0,8077D4140,117.93,Euro,117.93,Euro,
10-09-2022 1.19,8026952F0,807822D40,56425.56,Euro,56425.56,Euro,
10-09-2022 1.22,8026952F0,807822D40,38680.14,Euro,38680.14,Euro,
10-09-2022 1.18,802D63AF0,8078AF2C0,552.58,Euro,552.58,Euro,
10-09-2022 1.13,8025910A0,8078B89F0,1106.4,Euro,1106.4,Euro,
10-09-2022 1.24,8025910A0,8078B89F0,1717.7,Euro,1717.7,Euro,
10-09-2022 1.02,8025910A0,8078B89F0,802.72,Euro,802.72,Euro,
10-09-2022 1.05,800D94D90,8078D1D80,2351.26,Euro,2351.26,Euro,
10-09-2022 1.00,800D94D90,8078D1D80,3608.48,Euro,3608.48,Euro,
10-09-2022 1.27,800510A60,8078D91E0,21828.75,Euro,21828.75,Euro,
10-09-2022 1.09,800510A60,8078D91E0,13559.05,Euro,13559.05,Euro,
10-09-2022 1.05,800510A60,8078D91E0,11620.05,Euro,11620.05,Euro,
10-09-2022 1.17,800510A60,8078D91E0,11361.81,Euro,11361.81,Euro,
10-09-2022 1.17,807923A90,807923B80,445.47,Euro,445.47,Euro,
10-09-2022 1.17,1004286A8,802E9C070,2994.82,Euro,2994.82,Euro,
10-09-2022 1.12,1004286A8,802E9C070,640.41,Euro,640.41,Euro,
10-09-2022 1.22,1004286A8,802E9C070,402.02,Euro,402.02,Euro,
10-09-2022 1.24,8058045C0,807A8DEF0,409.63,Euro,409.63,Euro,
10-09-2022 1.26,8058045C0,807A8DEF0,1317.27,Euro,1317.27,Euro,
10-09-2022 1.22,80117E5C0,807AC7400,83.88,Euro,83.88,Euro,
10-09-2022 1.27,80117E5C0,807AC7400,147.3,Euro,147.3,Euro,
10-09-2022 1.20,1004286A8,807B6BA70,1473.31,Euro,1473.31,Euro,
10-09-2022 1.19,1004286A8,807B6BA70,2281.87,Euro,2281.87,Euro,
10-09-2022 1.02,8079666F0,807BAA690,254.46,Euro,254.46,Euro,
10-09-2022 1.06,8079666F0,807BAA690,189.61,Euro,189.61,Euro,
10-09-2022 1.25,80097C190,807BDAFB0,55.99,Euro,55.99,Euro,
10-09-2022 1.13,80097C190,807BDAFB0,55.31,Euro,55.31,Euro,
10-09-2022 1.28,80097C190,807BDAFB0,60.74,Euro,60.74,Euro,
10-09-2022 1.00,803E865C0,807C03FA0,157.42,Euro,157.42,Euro,
10-09-2022 1.07,803E865C0,807C03FA0,121.27,Euro,121.27,Euro,
10-09-2022 1.18,803E865C0,807C03FA0,15.49,Euro,15.49,Euro,
10-09-2022 1.25,80162F7A0,807CC8430,709.1,Euro,709.1,Euro,
10-09-2022 1.10,80162F7A0,807CC8430,1926.09,Euro,1926.09,Euro,
10-09-2022 1.21,801ADF370,807CDD3C0,177.13,Euro,177.13,Euro,
10-09-2022 1.00,8048BDC30,807D0D890,2723.4,Euro,2723.4,Euro,
10-09-2022 1.29,8048BDC30,807D0D890,4248.26,Euro,4248.26,Euro,
10-09-2022 1.00,8048BDC30,807D0D890,1018.06,Euro,1018.06,Euro,
10-09-2022 1.17,8048BDC30,807D0D890,1184.35,Euro,1184.35,Euro,
10-09-2022 1.08,807C29950,807C29950,20373.89,Euro,18483.09,UK Pound,
10-09-2022 1.08,807C29950,807D5A090,20373.89,Euro,20373.89,Euro,
10-09-2022 1.05,807C29950,807C29950,3845.7,Euro,3488.8,UK Pound,
10-09-2022 1.05,807C29950,807D5A090,3845.7,Euro,3845.7,Euro,
10-09-2022 1.18,807C29950,807C29950,34051.25,Euro,30891.12,UK Pound,
10-09-2022 1.18,807C29950,807D5A090,34051.25,Euro,34051.25,Euro,
10-09-2022 1.29,807C29950,807C29950,2186.51,Euro,1983.59,UK Pound,
10-09-2022 1.29,807C29950,807D5A090,2186.51,Euro,2186.51,Euro,
10-09-2022 1.02,807C29950,807C29950,13790.98,Euro,12511.11,UK Pound,
10-09-2022 1.02,807C29950,807D5A090,13790.98,Euro,13790.98,Euro,
10-09-2022 1.11,806FDDAD0,807D67F70,118.53,Euro,118.53,Euro,
10-09-2022 1.23,806FDDAD0,807D67F70,73.22,Euro,73.22,Euro,
10-09-2022 1.03,806FDDAD0,807D67F70,49.62,Euro,49.62,Euro,
10-09-2022 1.24,806C25590,807D74E10,2153.08,Euro,2153.08,Euro,
10-09-2022 1.02,806C25590,807D74E10,6247.36,Euro,6247.36,Euro,
10-09-2022 1.26,8005058F0,807F2CD80,322.23,Euro,322.23,Euro,
10-09-2022 1.08,80731A5F0,807FCF300,89264.77,Euro,89264.77,Euro,
10-09-2022 1.27,80731A5F0,807FCF300,17698.81,Euro,17698.81,Euro,
10-09-2022 1.28,80731A5F0,807FCF300,56377.9,Euro,56377.9,Euro,
10-09-2022 1.18,1004286A8,807FE31F0,142.12,Euro,142.12,Euro,
10-09-2022 1.26,1004286A8,807FE31F0,701.73,Euro,701.73,Euro,
10-09-2022 1.05,8024B3B30,8080ADCE0,795.61,Euro,795.61,Euro,
10-09-2022 1.14,8024B3B30,8080ADCE0,847.09,Euro,847.09,Euro,
10-09-2022 1.14,8024B3B30,8080ADCE0,501.82,Euro,501.82,Euro,
10-09-2022 1.17,80400D3E0,808185B60,1190.31,Euro,1190.31,Euro,
10-09-2022 1.04,80400D3E0,808185B60,3595.55,Euro,3595.55,Euro,
10-09-2022 1.19,80400D3E0,808185B60,1162.03,Euro,1162.03,Euro,
10-09-2022 1.15,807779B30,80818DE20,115.98,Euro,115.98,Euro,
10-09-2022 1.08,807779B30,80818DE20,133.31,Euro,133.31,Euro,
10-09-2022 1.12,807779B30,80818DE20,112.52,Euro,112.52,Euro,
10-09-2022 1.16,801688A00,80819D0A0,163.34,Euro,163.34,Euro,
10-09-2022 1.11,801688A00,80819D0A0,226.83,Euro,226.83,Euro,
10-09-2022 1.19,801688A00,80819D0A0,3.75,Euro,3.75,Euro,
10-09-2022 1.25,80795C5F0,808217170,174028.79,Euro,174028.79,Euro,
10-09-2022 1.22,807765500,805AF9090,2488.34,Euro,2488.34,Euro,
10-09-2022 1.13,807765500,805AF9090,1535.8,Euro,1535.8,Euro,
10-09-2022 1.03,807765500,805AF9090,508.46,Euro,508.46,Euro,
10-09-2022 1.23,805CDED20,808320BF0,281.1,Euro,281.1,Euro,
10-09-2022 1.25,805CDED20,808320BF0,1003.31,Euro,1003.31,Euro,
10-09-2022 1.05,805CDED20,808320BF0,1710.02,Euro,1710.02,Euro,
10-09-2022 1.24,8075FD4D0,8075FD4D0,395642.04,Euro,463606.8,US Dollar,
10-09-2022 1.24,8075FD4D0,80847F860,395642.04,Euro,395642.04,Euro,
10-09-2022 1.15,8075FD4D0,8075FD4D0,54272.98,Euro,63596.18,US Dollar,
10-09-2022 1.15,8075FD4D0,80847F860,54272.98,Euro,54272.98,Euro,
10-09-2022 1.21,806072EB0,80858E270,98.63,Euro,98.63,Euro,
10-09-2022 1.28,806072EB0,80858E270,50.1,Euro,50.1,Euro,
10-09-2022 1.25,806072EB0,80858E270,37.51,Euro,37.51,Euro,
10-09-2022 1.20,806072EB0,80858E270,4.98,Euro,4.98,Euro,
10-09-2022 1.11,805AC1770,80871DDD0,31668.38,Euro,31668.38,Euro,
10-09-2022 1.05,805AC1770,80871DDD0,18435.93,Euro,18435.93,Euro,
10-09-2022 1.06,8079BE060,80871FD30,262.58,Euro,262.58,Euro,
10-09-2022 1.17,8079BE060,80871FD30,176.49,Euro,176.49,Euro,
10-09-2022 1.12,8002D3BD0,80878CED0,13823.48,Euro,13823.48,Euro,
10-09-2022 1.25,8002D3BD0,80878CED0,5723.48,Euro,5723.48,Euro,
10-09-2022 1.22,8021132D0,808806C70,101704.51,Euro,101704.51,Euro,
10-09-2022 1.13,804984050,80881CCC0,988724.2,Euro,988724.2,Euro,
10-09-2022 1.08,80882A930,80882A840,3998.67,Euro,3998.67,Euro,
10-09-2022 1.19,80882B420,80882A840,2834.08,Euro,2834.08,Euro,
10-09-2022 1.25,80882A980,80882A840,2383.76,Euro,2383.76,Euro,
10-09-2022 1.14,80528FE90,8088A22F0,988.46,Euro,988.46,Euro,
10-09-2022 1.05,80528FE90,8088A22F0,1013.58,Euro,1013.58,Euro,
10-09-2022 1.11,802EFA240,8088DA290,1171.26,Euro,1171.26,Euro,
10-09-2022 1.03,808A49FF0,808A49FA0,19063.46,Euro,19063.46,Euro,
10-09-2022 1.01,800269A40,808BAF520,3782.05,Euro,3782.05,Euro,
10-09-2022 1.08,800269A40,808BAF520,6794.28,Euro,6794.28,Euro,
10-09-2022 1.23,8006CA910,808C4A980,815.51,Euro,815.51,Euro,
10-09-2022 1.13,8006CA910,808C4A980,7.94,Euro,7.94,Euro,
10-09-2022 1.26,1004286A8,808F15820,571.24,Euro,571.24,Euro,
10-09-2022 1.25,1004286A8,808F15820,86.54,Euro,86.54,Euro,
10-09-2022 1.10,80113FED0,808F427F0,257.39,Euro,257.39,Euro,
10-09-2022 1.09,80113FED0,808F427F0,131.39,Euro,131.39,Euro,
10-09-2022 1.23,80113FED0,808F427F0,78.54,Euro,78.54,Euro,
10-09-2022 1.05,80326A9E0,80935D220,782.97,Euro,782.97,Euro,
10-09-2022 1.12,8058396D0,80936E7E0,6.86,Euro,6.86,Euro,
10-09-2022 1.21,8058396D0,80936E7E0,3.31,Euro,3.31,Euro,
10-09-2022 1.21,801F30040,807A99ED0,908.96,Euro,908.96,Euro,
10-09-2022 1.27,801F30040,807A99ED0,1210.54,Euro,1210.54,Euro,
10-09-2022 1.09,80331F540,80940E200,7781.79,Euro,7781.79,Euro,
10-09-2022 1.05,80331F540,80940E200,3855.43,Euro,3855.43,Euro,
10-09-2022 1.10,800A24CC0,809472D40,6482.37,Euro,6482.37,Euro,
10-09-2022 1.08,800A24CC0,809472D40,181.92,Euro,181.92,Euro,
10-09-2022 1.14,800A24CC0,809472D40,278.96,Euro,278.96,Euro,
10-09-2022 1.09,800932A10,8096BE160,93.89,Euro,93.89,Euro,
10-09-2022 1.23,800932A10,8096BE160,50.49,Euro,50.49,Euro,
10-09-2022 1.02,801B56630,809782210,195963.15,Euro,195963.15,Euro,
10-09-2022 1.05,801B56630,809782210,13493.35,Euro,13493.35,Euro,
10-09-2022 1.08,801B56630,809782210,438059.41,Euro,438059.41,Euro,
10-09-2022 1.20,801B56630,809782210,103789.69,Euro,103789.69,Euro,
10-09-2022 1.21,80212BDC0,809B812B0,77.55,Euro,77.55,Euro,
10-09-2022 1.06,80212BDC0,809B812B0,57.82,Euro,57.82,Euro,
10-09-2022 1.27,80325DB40,809BC99D0,80.34,Euro,80.34,Euro,
10-09-2022 1.17,80325DB40,809BC99D0,85.89,Euro,85.89,Euro,
10-09-2022 1.15,80325DB40,809BC99D0,104.06,Euro,104.06,Euro,
10-09-2022 1.15,801AD5ED0,80A08A410,275.6,Euro,275.6,Euro,
10-09-2022 1.10,801AD5ED0,80A08A410,544.65,Euro,544.65,Euro,
10-09-2022 1.22,801A9FCD0,80A66DDA0,181.05,Euro,181.05,Euro,
10-09-2022 1.18,80289CEA0,80A759D30,16933.07,Euro,16933.07,Euro,
10-09-2022 1.12,80289CEA0,80A759D30,8678.07,Euro,8678.07,Euro,
10-09-2022 1.16,8018BC6B0,80A78C1E0,95.82,Euro,95.82,Euro,
10-09-2022 1.24,8018BC6B0,80A78C1E0,37.49,Euro,37.49,Euro,
10-09-2022 1.04,80AB61240,80AB61010,7482.43,Euro,7482.43,Euro,
10-09-2022 1.09,80AB61240,80AB61010,2558.66,Euro,2558.66,Euro,
10-09-2022 1.24,1004286A8,80AC1AEF0,286.81,Euro,286.81,Euro,
10-09-2022 1.14,80A66E4F0,80AE04FF0,6493.76,Euro,6493.76,Euro,
10-09-2022 1.10,80A66E4F0,80AE04FF0,3946.32,Euro,3946.32,Euro,
10-09-2022 1.04,806A51810,80AE0AEC0,1925.85,Euro,1925.85,Euro,
10-09-2022 1.09,807CC8430,80AE12E30,133.71,Euro,133.71,Euro,
10-09-2022 1.01,807CC8430,80AE12E30,93.06,Euro,93.06,Euro,
10-09-2022 1.01,80692BA60,80AF01280,699.31,Euro,699.31,Euro,
10-09-2022 1.03,80692BA60,80AF01280,2847.39,Euro,2847.39,Euro,
10-09-2022 1.00,80025EBC0,809C741D0,225.41,Euro,225.41,Euro,
10-09-2022 1.15,80263EC60,80B3620D0,1775.15,Euro,1775.15,Euro,
10-09-2022 1.01,80263EC60,80B3620D0,191.78,Euro,191.78,Euro,
10-09-2022 1.28,80263EC60,80B3620D0,73.9,Euro,73.9,Euro,
10-09-2022 1.14,80263EC60,80B3620D0,172.02,Euro,172.02,Euro,
10-09-2022 1.02,800FDEDE0,80B37C900,1492.54,Euro,1492.54,Euro,
10-09-2022 1.25,800FDEDE0,80B37C900,363.3,Euro,363.3,Euro,
10-09-2022 1.28,80552E340,80552E340,1106.12,Euro,1296.13,US Dollar,
10-09-2022 1.28,80552E340,80B3D53F0,1106.12,Euro,1106.12,Euro,
10-09-2022 1.15,80552E340,80552E340,878.63,Euro,1029.56,US Dollar,
10-09-2022 1.15,80552E340,80B3D53F0,878.63,Euro,878.63,Euro,
10-09-2022 1.25,80871C090,80B408030,4443.43,Euro,4443.43,Euro,
10-09-2022 1.23,8034EA500,80B40A780,12.62,Euro,12.62,Euro,
10-09-2022 1.20,8034EA500,80B40A780,67.28,Euro,67.28,Euro,
10-09-2022 1.22,802A955C0,80B429140,98.56,Euro,98.56,Euro,
10-09-2022 1.02,801813A30,80B51E670,39346.13,Euro,39346.13,Euro,
10-09-2022 1.17,801813A30,80B51E670,2831.74,Euro,2831.74,Euro,
10-09-2022 1.25,801813A30,80B51E670,11283.11,Euro,11283.11,Euro,
10-09-2022 1.18,8024F8A10,80B534710,3069.05,Euro,3069.05,Euro,
10-09-2022 1.01,8024F8A10,80B534710,1608.43,Euro,1608.43,Euro,
10-09-2022 1.11,8024F8A10,80B534710,836.67,Euro,836.67,Euro,
10-09-2022 1.14,8024F8A10,80B534710,2156.76,Euro,2156.76,Euro,
10-09-2022 1.25,800915950,80B56ABB0,318.59,Euro,318.59,Euro,
10-09-2022 1.01,800915950,80B56ABB0,94.78,Euro,94.78,Euro,
10-09-2022 1.19,80209BF20,80B5AECB0,187.64,Euro,187.64,Euro,
10-09-2022 1.04,80209BF20,80B5AECB0,42.17,Euro,42.17,Euro,
10-09-2022 1.18,8076D7890,8076D7890,522.04,Euro,611.71,US Dollar,
10-09-2022 1.18,8076D7890,80B63ECE0,522.04,Euro,522.04,Euro,
10-09-2022 1.10,8076D7890,8076D7890,943.88,Euro,1106.03,US Dollar,
10-09-2022 1.10,8076D7890,80B63ECE0,943.88,Euro,943.88,Euro,
10-09-2022 1.22,80B884930,80B884C50,2097.67,Euro,2097.67,Euro,
10-09-2022 1.09,80B884B60,80B884C50,4264.79,Euro,4264.79,Euro,
10-09-2022 1.16,809BEAAF0,80B8DB210,252.41,Euro,252.41,Euro,
10-09-2022 1.00,809BEAAF0,80B8DB210,269.66,Euro,269.66,Euro,
10-09-2022 1.24,8019CB990,80B90AA60,11334.94,Euro,11334.94,Euro,
10-09-2022 1.03,8019CB990,80B90AA60,10958.34,Euro,10958.34,Euro,
10-09-2022 1.07,800A00BD0,80B90B5A0,3.51,Euro,3.51,Euro,
10-09-2022 1.11,800A00BD0,80B90B5A0,41.16,Euro,41.16,Euro,
10-09-2022 1.10,801E093A0,80B970820,28.56,Euro,28.56,Euro,
10-09-2022 1.28,801E093A0,80B970820,133.7,Euro,133.7,Euro,
10-09-2022 1.05,80631A060,80B984E20,1473.37,Euro,1473.37,Euro,
10-09-2022 1.27,80B20D580,80BA217A0,557.87,Euro,557.87,Euro,
10-09-2022 1.05,80B20D580,80BA217A0,99.27,Euro,99.27,Euro,
10-09-2022 1.29,800A64110,80BA73A80,191.96,Euro,191.96,Euro,
10-09-2022 1.08,800A64110,80BA73A80,146.75,Euro,146.75,Euro,
10-09-2022 1.21,80B5502D0,80BA9C5C0,82.01,Euro,82.01,Euro,
10-09-2022 1.10,80B5502D0,80BA9C5C0,72.16,Euro,72.16,Euro,
10-09-2022 1.06,8058BC2A0,80BB2CE10,120.17,Euro,120.17,Euro,
10-09-2022 1.23,8058BC2A0,80BB2CE10,3.78,Euro,3.78,Euro,
10-09-2022 1.11,802DA9020,80BB4F3D0,1702.19,Euro,1702.19,Euro,
10-09-2022 1.20,802DA9020,80BB4F3D0,1322.57,Euro,1322.57,Euro,
10-09-2022 1.00,802DA9020,80BB4F3D0,557.33,Euro,557.33,Euro,
10-09-2022 1.19,802DA9020,80BB4F3D0,694.81,Euro,694.81,Euro,
10-09-2022 1.04,8002E5C70,80BB4F200,11119.54,Euro,11119.54,Euro,
10-09-2022 1.29,8002E5C70,80BB4F200,4758.5,Euro,4758.5,Euro,
10-09-2022 1.12,8002E5C70,80BB4F200,1067.84,Euro,1067.84,Euro,
10-09-2022 1.14,807C1C8E0,80BB5B4C0,65.84,Euro,65.84,Euro,
10-09-2022 1.11,807C1C8E0,80BB5B4C0,60.09,Euro,60.09,Euro,
10-09-2022 1.03,807C1C8E0,80BB5B4C0,25.0,Euro,25.0,Euro,
10-09-2022 1.00,8014A6AA0,80BB7DEB0,71805.07,Euro,71805.07,Euro,
10-09-2022 1.07,8014A6AA0,80BB7DEB0,24512.39,Euro,24512.39,Euro,
10-09-2022 1.00,8014A6AA0,80BB7DEB0,101271.29,Euro,101271.29,Euro,
10-09-2022 1.21,1004286A8,80BB84180,1717.2,Euro,1717.2,Euro,
10-09-2022 1.23,80BC06AC0,80BC06E30,7847.42,Euro,7847.42,Euro,
10-09-2022 1.16,80226FC60,80BC23C10,97.25,Euro,97.25,Euro,
10-09-2022 1.19,80226FC60,80BC23C10,37.75,Euro,37.75,Euro,
10-09-2022 1.09,80B9704D0,80BC2E9C0,988.18,Euro,988.18,Euro,
10-09-2022 1.05,80B9704D0,80BC2E9C0,358.47,Euro,358.47,Euro,
10-09-2022 1.20,8024E12F0,80BC85220,124.96,Euro,124.96,Euro,
10-09-2022 1.09,8024E12F0,80BC85220,115.89,Euro,115.89,Euro,
10-09-2022 1.10,1004286A8,80B518560,166.01,Euro,166.01,Euro,
10-09-2022 1.12,1004286A8,80B518560,47.84,Euro,47.84,Euro,
10-09-2022 1.17,805ABB1A0,80BCC3DD0,1128.95,Euro,1128.95,Euro,
10-09-2022 1.19,805ABB1A0,80BCC3DD0,302.33,Euro,302.33,Euro,
10-09-2022 1.00,808661CF0,80C03FFE0,717.61,Euro,717.61,Euro,
10-09-2022 1.07,808661CF0,80C03FFE0,3826.05,Euro,3826.05,Euro,
10-09-2022 1.02,80ABBFC70,80C0BCEB0,4456.54,Euro,4456.54,Euro,
10-09-2022 1.24,1004286A8,80C23CB30,822.6,Euro,822.6,Euro,
10-09-2022 1.11,1004286A8,80C23CB30,77.38,Euro,77.38,Euro,
10-09-2022 1.00,80965BB70,80C2F8630,88.08,Euro,88.08,Euro,
10-09-2022 1.20,80965BB70,80C2F8630,87.19,Euro,87.19,Euro,
10-09-2022 1.15,8009E8BB0,80C378230,9770.1,Euro,9770.1,Euro,
10-09-2022 1.24,801C04A20,80C5501F0,84288.1,Euro,84288.1,Euro,
10-09-2022 1.20,801C04A20,80C5501F0,20931.99,Euro,20931.99,Euro,
10-09-2022 1.14,801C04A20,80C5501F0,42737.73,Euro,42737.73,Euro,
10-09-2022 1.17,80688FB80,80C884520,2453.67,Euro,2453.67,Euro,
10-09-2022 1.02,801B31200,80C88C620,312.53,Euro,312.53,Euro,
10-09-2022 1.17,801B31200,80C88C620,103.72,Euro,103.72,Euro,
10-09-2022 1.09,802F0F340,80CE75DF0,1804.01,Euro,1804.01,Euro,
10-09-2022 1.03,80C132480,80C132480,343.08,Euro,402.02,US Dollar,
10-09-2022 1.03,80C132480,80CFACB10,343.08,Euro,343.08,Euro,
10-09-2022 1.03,80C132480,80C132480,396.5,Euro,464.61,US Dollar,
10-09-2022 1.03,80C132480,80CFACB10,396.5,Euro,396.5,Euro,
10-09-2022 1.05,8002E9F30,80D104CB0,434284.88,Euro,434284.88,Euro,
10-09-2022 1.25,8002E9F30,80D104CB0,5265.68,Euro,5265.68,Euro,
10-09-2022 1.04,8002E9F30,80D104CB0,96016.12,Euro,96016.12,Euro,
10-09-2022 1.26,8002E9F30,80D104CB0,128967.46,Euro,128967.46,Euro,
10-09-2022 1.28,808FFE730,80D2432F0,1629.78,Euro,1629.78,Euro,
10-09-2022 1.29,80719BF60,80D323D70,834.34,Euro,834.34,Euro,
10-09-2022 1.17,803711FC0,80D3CE700,327720.62,Euro,327720.62,Euro,
10-09-2022 1.21,803711FC0,80D3CE700,19392.88,Euro,19392.88,Euro,
10-09-2022 1.15,803711FC0,80D3CE700,162320.91,Euro,162320.91,Euro,
10-09-2022 1.29,803711FC0,80D3CE700,22151.27,Euro,22151.27,Euro,
10-09-2022 1.16,1004286A8,80D4473B0,147.26,Euro,147.26,Euro,
10-09-2022 1.19,1004286A8,80D4473B0,424.0,Euro,424.0,Euro,
10-09-2022 1.20,1004286A8,80D4473B0,120.97,Euro,120.97,Euro,
10-09-2022 1.04,80BCAD630,80D4724E0,63.52,Euro,63.52,Euro,
10-09-2022 1.11,80BCAD630,80D4724E0,20.89,Euro,20.89,Euro,
10-09-2022 1.04,80BCAD630,80D4724E0,7.76,Euro,7.76,Euro,
10-09-2022 1.09,80A78A250,80283D7F0,9838.82,Euro,9838.82,Euro,
10-09-2022 1.16,80759F930,80759F930,353.2,Euro,413.88,US Dollar,
10-09-2022 1.16,80759F930,80D5394A0,353.2,Euro,353.2,Euro,
10-09-2022 1.10,80759F930,80759F930,9.09,Euro,10.65,US Dollar,
10-09-2022 1.10,80759F930,80D5394A0,9.09,Euro,9.09,Euro,
10-09-2022 1.13,80488ED70,80D891F70,958.43,Euro,958.43,Euro,
10-09-2022 1.17,80488ED70,80D891F70,687.13,Euro,687.13,Euro,
10-09-2022 1.09,80B64E160,80D891BF0,360.22,Euro,360.22,Euro,
10-09-2022 1.23,80B64E160,80D891BF0,472.97,Euro,472.97,Euro,
