Bank,Account,Receiving Currency,Payment Currency
214529,8054F10D0,Rupee,
214529,8054FDD00,,Rupee
214529,8054FE350,Rupee,
214529,805506C00,Rupee,
214529,80552A640,Rupee,Rupee
214529,805530800,Rupee,
214529,805530B20,Rupee,
214529,80553B770,,Rupee
214529,80560C6C0,Rupee,
214529,805610800,,Rupee
214529,80562E1C0,Rupee,
214529,80563EEC0,Rupee,Rupee
214529,8056419F0,,Rupee
214529,805659DB0,Rupee,
214529,805675A50,,Rupee
214529,80567CFE0,,Rupee
214529,8056C74B0,,Rupee
214529,8057317F0,Rupee,
214529,80584CA60,,Rupee
214529,805861AE0,Rupee,
214529,80589DFF0,Rupee,
214529,8058A51E0,Rupee,
214529,8058D77E0,,Rupee
214529,8058DC0D0,Rupee,
214529,8058DEC70,,Rupee
214529,8058E2A50,Rupee,
214529,8058E4D60,,Rupee
214529,8058EFE80,Rupee,
214529,8058F69B0,Rupee,
214529,805914090,Rupee,
214529,805914F20,Rupee,
214529,8059157F0,Rupee,
214529,80596CEC0,Rupee,
214529,80597B390,,Rupee
214529,8059C0260,Rupee,
214529,8059D3780,Rupee,
214529,805A15310,Rupee,
214529,805A23390,Rupee,
214529,805BF8E50,Rupee,
214529,805C02040,,Rupee
214529,805C6AA80,Rupee,
214529,805D3ACE0,Rupee,
214529,805D89220,,Rupee
214529,805D8BB60,Rupee,
214529,805DA6750,Rupee,
214529,805E45520,Rupee,
214529,805E4CA20,Rupee,
214529,805E82AF0,Rupee,
214529,805EA12D0,Rupee,
214529,805F075C0,Rupee,
214529,805F121C0,Rupee,
214529,805F522F0,Rupee,
214529,805F60DE0,Rupee,
214529,805F73D20,Rupee,
214529,805FCC4C0,Rupee,
214529,805FCC860,Rupee,
214529,80607AA50,Rupee,
214529,80608D0B0,Rupee,
214529,806096190,,Rupee
214529,8122A7FC0,Rupee,
214529,8122BBF10,Rupee,
214529,8146C83C0,Rupee,
214609,801402460,,US Dollar
214609,8054CE460,US Dollar,
214609,8056FCAA0,US Dollar,
214609,8056FF160,US Dollar,US Dollar
214609,805928A50,,US Dollar
214609,805A035A0,US Dollar,
214609,805A035F0,US Dollar,US Dollar
214609,805DFE250,US Dollar,
214609,806076F40,US Dollar,US Dollar
214609,80620FD10,US Dollar,
214609,8062C7D80,US Dollar,
214609,8063E3E60,,US Dollar
214609,80642D730,,US Dollar
214609,80647FE50,,US Dollar
214609,8067FE200,,US Dollar
214609,806A4A820,,US Dollar
214609,806CD96A0,,US Dollar
214609,806CF1C60,,US Dollar
214609,806D24920,US Dollar,
214609,806DEF8B0,,US Dollar
214609,8072EE200,US Dollar,
214609,807348C70,US Dollar,
214609,807379F90,US Dollar,
214609,8075ED470,,US Dollar
214609,80764CF00,US Dollar,
214609,80773E180,US Dollar,
214609,80780FF40,US Dollar,
214609,80794E730,US Dollar,US Dollar
214609,8079D2CD0,,US Dollar
214609,807BD2780,US Dollar,
214609,807E9C5B0,US Dollar,
214609,807EAAB00,US Dollar,
214609,807F55940,,US Dollar
214609,808099270,US Dollar,
214609,808163F60,US Dollar,
214609,80829D3A0,US Dollar,US Dollar
214609,80870ED20,US Dollar,
214609,808779A80,US Dollar,US Dollar
214609,808D23B30,US Dollar,
214609,808EC07D0,US Dollar,
214609,808ED8940,US Dollar,
214609,808F86BB0,US Dollar,
214609,808FC5B70,US Dollar,
214609,8097B0C80,US Dollar,
214609,809BBE0A0,US Dollar,
214609,809DD5EA0,,US Dollar
214609,809F1CFC0,US Dollar,
214609,80A01DF20,US Dollar,
214609,80A0DC600,,US Dollar
214609,80A59AC00,US Dollar,
214609,80A74BE70,US Dollar,
214609,80A77E740,,US Dollar
214609,80AAC9130,US Dollar,
214609,80AC16570,US Dollar,
214609,80AEA8410,,US Dollar
214609,80AEC9560,US Dollar,
214609,80B49C830,,US Dollar
214609,80B6AAC40,US Dollar,
214609,80B80B110,US Dollar,
214609,80BACB860,US Dollar,
214609,80BF87040,,US Dollar
214609,80BFE7180,US Dollar,
214609,80C370100,,US Dollar
214609,80C5E9B70,,US Dollar
214609,80C6EBAA0,US Dollar,
214609,80CD7B110,,US Dollar
214609,80D0FD450,US Dollar,
214609,80D4FFBF0,,US Dollar
214609,80D5051D0,US Dollar,
214609,80D54A630,US Dollar,
214609,80D6E1CD0,US Dollar,
214609,80D6E3B10,,US Dollar
214609,80D7BF1C0,,US Dollar
214609,80D930240,US Dollar,
214609,80DABFD30,US Dollar,
214609,80DCEDF60,US Dollar,
214609,80DD54E80,US Dollar,
214609,80DE92100,US Dollar,
214609,80E01C680,,US Dollar
214609,80E05A7A0,,US Dollar
214609,80E4AE6A0,,US Dollar
214609,80E58B290,US Dollar,
214609,80EFEA8A0,US Dollar,
214609,80F887ED0,US Dollar,
214609,8100C8D60,,US Dollar
214609,81044D070,US Dollar,
214609,810B40E70,US Dollar,
214609,81172FA20,,US Dollar
214609,8117BAD60,US Dollar,
214609,811A37FE0,,US Dollar
214609,811CC4380,US Dollar,
214609,8120B7710,,US Dollar
214609,8126765E0,US Dollar,
214609,81281A4A0,US Dollar,
214609,812821BC0,US Dollar,
214609,8130AF8D0,,US Dollar
214609,8147913A0,US Dollar,
214615,8056CA1F0,US Dollar,
214615,8057CCB30,,US Dollar
214615,805A2A850,US Dollar,US Dollar
214615,805A3CBF0,,US Dollar
214615,805B400E0,US Dollar,
214615,805B9DD00,US Dollar,
214615,805BE2B50,US Dollar,
214615,805C613F0,US Dollar,
214615,805EE4920,US Dollar,
214615,806037F70,US Dollar,
214615,8066D8BE0,US Dollar,US Dollar
214615,806768500,US Dollar,US Dollar
214615,806833390,US Dollar,US Dollar
214615,80684AE10,US Dollar,US Dollar
214615,806859720,US Dollar,
214615,806B73000,,US Dollar
214615,806CD6530,US Dollar,
214615,806CDFAA0,US Dollar,
214615,806CF97A0,,US Dollar
214615,806E8B0B0,US Dollar,
214615,806F1CCD0,US Dollar,
214615,8071AE9E0,,US Dollar
214615,8072BFC60,US Dollar,US Dollar
214615,8072E18F0,US Dollar,
214615,807361310,,US Dollar
214615,8073C29D0,,US Dollar
214615,8075590C0,,US Dollar
214615,8075AC7C0,,US Dollar
214615,8079E2720,,US Dollar
214615,807B7F7C0,,US Dollar
214615,807D79DD0,,US Dollar
214615,8080D49F0,US Dollar,
214615,8081DF3B0,US Dollar,
214615,80833AFA0,US Dollar,US Dollar
214615,808596320,US Dollar,
214615,80867D800,"Shekel,US Dollar","US Dollar,Shekel"
214615,808FD5CA0,US Dollar,
214615,809718D80,,US Dollar
214615,809BAD840,US Dollar,US Dollar
214615,809BB2D50,,US Dollar
214615,80A083AD0,US Dollar,
214615,80A3F44B0,US Dollar,
214615,80A5799E0,US Dollar,
214615,80A768F50,,US Dollar
214615,80AAA6900,US Dollar,
214615,80AAD72D0,US Dollar,
214615,80AAF8A80,US Dollar,US Dollar
214615,80AEABAC0,US Dollar,
214615,80B262980,US Dollar,US Dollar
214615,80B48B530,US Dollar,
214615,80B535FD0,,US Dollar
214615,80BACB8B0,,US Dollar
214615,80BB01A70,,US Dollar
214615,80BD693D0,US Dollar,
214615,80BE0C3E0,US Dollar,
214615,80C099760,US Dollar,
214615,80C11AD40,US Dollar,
214615,80C3B5790,US Dollar,
214615,80C79F330,US Dollar,
214615,80CF17430,,US Dollar
214615,80D48E250,US Dollar,US Dollar
214615,80D5EC7A0,US Dollar,
214615,80D5EFBC0,,US Dollar
214615,80D634110,US Dollar,
214615,80D637600,US Dollar,
214615,80D6B5130,,US Dollar
214615,80D7D84E0,,US Dollar
214615,80D8BC7A0,US Dollar,
214615,80DAE6370,US Dollar,
214615,80DDCB030,US Dollar,US Dollar
214615,80E0A2490,US Dollar,
214615,80E31E730,,US Dollar
214615,80E3FB970,,US Dollar
214615,80E41A2E0,,US Dollar
214615,80EEB1BB0,US Dollar,
214615,80F2D5230,,US Dollar
214615,80F46CAD0,US Dollar,
214615,80FE2C180,US Dollar,
214615,80FE357B0,US Dollar,
214615,80FF25C00,US Dollar,
214615,8100A54B0,US Dollar,
214615,810B22690,,US Dollar
214615,811169800,,US Dollar
214615,81122AD50,US Dollar,
214615,8114725B0,US Dollar,
214615,811496A10,,US Dollar
214615,812914CC0,US Dollar,
214615,813008A10,US Dollar,
214615,813525C80,US Dollar,US Dollar
214615,8136BAAA0,US Dollar,
214615,813E543B0,US Dollar,
214615,8140BC460,US Dollar,
214615,814189160,,US Dollar
214615,81421CC20,US Dollar,
214615,814867910,US Dollar,
214621,8057D6B20,US Dollar,US Dollar
214621,8058BED90,US Dollar,
214621,805A0C370,,US Dollar
214621,805A48670,,US Dollar
214621,805A486C0,,US Dollar
214621,805A5C9F0,,US Dollar
214621,805BAFC40,US Dollar,
214621,805BD02D0,US Dollar,
214621,805EEB520,US Dollar,
214621,80603F590,US Dollar,US Dollar
214621,80606ECA0,UK Pound,"US Dollar,UK Pound"
214621,806414250,US Dollar,
214621,8064F8790,,US Dollar
214621,806502940,,US Dollar
214621,80668D4C0,US Dollar,
214621,80672CD80,,US Dollar
214621,806874C30,US Dollar,
214621,806C1A080,US Dollar,US Dollar
214621,806FDE650,,US Dollar
214621,80715C780,US Dollar,US Dollar
214621,80725F720,US Dollar,
214621,8076E2620,US Dollar,
214621,8077F5A10,,US Dollar
214621,8079CD930,,US Dollar
214621,807A29F50,US Dollar,US Dollar
214621,807BA8CB0,US Dollar,
214621,807D83440,US Dollar,
214621,807F55F10,US Dollar,US Dollar
214621,8081DCCE0,US Dollar,
214621,8081DE9D0,US Dollar,
214621,808247220,US Dollar,
214621,80824F1E0,US Dollar,
214621,808715440,,US Dollar
214621,808789180,US Dollar,
214621,808D3E800,,US Dollar
214621,808D5C610,,US Dollar
214621,808D5EA40,,US Dollar
214621,808FB7080,US Dollar,
214621,808FB74E0,US Dollar,
214621,80972F2A0,,US Dollar
214621,809BCBFF0,US Dollar,
214621,809C29130,,US Dollar
214621,809C49180,,US Dollar
214621,80A00A750,,US Dollar
214621,80A542E80,,US Dollar
214621,80A6C5960,US Dollar,
214621,80AF35BD0,US Dollar,
214621,80B808720,US Dollar,
214621,80B8A83B0,,US Dollar
214621,80BBF3CD0,,US Dollar
214621,80BDAC720,,US Dollar
214621,80BDCEAC0,US Dollar,
214621,80C0F2F00,,US Dollar
214621,80C1460F0,US Dollar,
214621,80C2ACFB0,US Dollar,US Dollar
214621,80D15B5A0,US Dollar,
214621,80D1BAA00,,US Dollar
214621,80D4F66C0,US Dollar,
214621,80DC82700,,US Dollar
214621,80DE97FE0,,US Dollar
214621,80DE9B170,,US Dollar
214621,80DE9FF90,US Dollar,
214621,80DFAD970,US Dollar,
214621,80DFDE560,US Dollar,
214621,80E0669B0,US Dollar,
214621,80E1BDAA0,,US Dollar
214621,80E271710,US Dollar,
214621,80E3817E0,US Dollar,
214621,80E38B700,US Dollar,
214621,80E563620,,US Dollar
214621,80EB23C90,US Dollar,
214621,80EC3C880,US Dollar,
214621,80F3ACE30,US Dollar,
214621,80F511D00,US Dollar,
214621,80FF86B70,US Dollar,
214621,8102C8320,,US Dollar
214621,81046C770,US Dollar,US Dollar
214621,8105C7370,US Dollar,
214621,810AE31B0,US Dollar,
214621,810AEFE30,US Dollar,
214621,810EFC7C0,US Dollar,
214621,811729E80,US Dollar,
214621,811DE7F60,US Dollar,
214621,811E0DB70,,US Dollar
214621,811E27A10,US Dollar,
214621,812183080,,US Dollar
214621,8122F9A70,US Dollar,
214621,812D4E5A0,US Dollar,
214621,8133E2FA0,,US Dollar
214621,813524840,US Dollar,
214621,813985A30,US Dollar,
214749,80550F280,Rupee,Rupee
214749,80551BDB0,Rupee,
214749,80552B230,Rupee,Rupee
214749,80553B2B0,Rupee,
214749,8055CFEE0,,Rupee
214749,8055EF250,,Rupee
214749,80561F040,,Rupee
214749,805622310,Rupee,
214749,8056902D0,Rupee,Rupee
214749,80569BA30,,Rupee
214749,8056AE3B0,,Rupee
214749,80573C940,,Rupee
214749,80584EDD0,,Rupee
214749,805852870,Rupee,
214749,80587EF50,Rupee,
214749,8058812A0,Rupee,
214749,8058A2B40,Rupee,
214749,8058E1A30,Rupee,
214749,8058F3220,Rupee,
214749,80590E220,Rupee,
214749,8059131B0,Rupee,
214749,8059AA3A0,Rupee,
214749,805BF9850,Rupee,
214749,805C18AA0,Rupee,
214749,805C27380,Rupee,
214749,805C3F410,,Rupee
214749,805CA7C40,Rupee,
214749,805CAC910,Rupee,
214749,805D67970,,Rupee
214749,805D8CF10,Rupee,
214749,805D93480,,Rupee
214749,805D9E130,Rupee,
214749,805DB6B80,Rupee,
214749,805DB7F20,"Euro,Rupee","Rupee,Euro"
214749,805E4A770,Rupee,
214749,805E687A0,,Rupee
214749,806093B20,Rupee,
214749,812256FB0,Rupee,
214749,812299A80,,Rupee
214749,8122AA9D0,Rupee,Rupee
214749,8122AB050,,Rupee
214749,8122B7170,Rupee,
214881,804BBAE60,Rupee,
214881,8055D2840,Rupee,Rupee
214881,8055F00A0,Rupee,Rupee
214881,8056460F0,Rupee,
214881,805650B30,Rupee,
214881,805652E00,Rupee,
214881,80565E760,,Rupee
214881,80573ACC0,Rupee,
214881,80573E230,Rupee,
214881,8057746A0,Rupee,Rupee
214881,805780B10,,Rupee
214881,80578A520,,Rupee
214881,80578AD10,Rupee,
214881,80585F670,Rupee,
214881,8058C9730,Rupee,
214881,8058DA110,Rupee,
214881,8058ED550,Rupee,Rupee
214881,8058FF050,Rupee,
214881,8059102E0,Rupee,
214881,80594D240,Rupee,Rupee
214881,80597E0A0,Rupee,
214881,80598D130,Rupee,
214881,8059A23E0,Rupee,
214881,8059CD860,Rupee,
214881,805C03DC0,Rupee,
214881,805C4BAB0,,Rupee
214881,805C95840,Rupee,
214881,805CB83D0,Rupee,Rupee
214881,805CEEF70,Rupee,
214881,805CEEF71,Bitcoin,
214881,805CF51C0,Rupee,
214881,805D6CA60,Rupee,
214881,805D7F500,Rupee,
214881,805E36640,Rupee,
214881,805E7E630,Rupee,
214881,805E89BA0,Rupee,Rupee
214881,805F22720,Rupee,
214881,805F46DD0,Rupee,
214881,805FBE980,Rupee,Rupee
214881,8060833B0,Rupee,
214881,80608C640,,Rupee
214881,806095F70,,Rupee
214881,81223A840,Rupee,
214881,8122B7A30,Rupee,
215064,80592AF60,US Dollar,
215064,8059E3C10,US Dollar,US Dollar
215064,8059F7EE0,,US Dollar
215064,805DE0720,US Dollar,
215064,805EA2350,US Dollar,US Dollar
215064,806028280,US Dollar,
215064,8062BAC40,,US Dollar
215064,8063AE990,,US Dollar
215064,806761860,US Dollar,
215064,80680C770,US Dollar,
215064,806A06510,US Dollar,
215064,806C2DC10,,US Dollar
215064,806CFA160,US Dollar,
215064,806CFC540,US Dollar,
215064,806E98E90,,US Dollar
215064,8070BABC0,,US Dollar
215064,807308D70,,US Dollar
215064,8073AB320,US Dollar,
215064,807433FA0,US Dollar,
215064,807585490,,US Dollar
215064,8079C78B0,,US Dollar
215064,807C89F40,,US Dollar
215064,807CD25F0,US Dollar,
215064,807D1D380,US Dollar,
215064,807D8F500,,US Dollar
215064,807DAC300,Shekel,"US Dollar,Shekel"
215064,8080D8610,,US Dollar
215064,8082CED20,US Dollar,
215064,808515750,US Dollar,
215064,80858CDA0,US Dollar,
215064,808702780,US Dollar,
215064,8087928D0,US Dollar,
215064,8088C1640,US Dollar,
215064,808C60D00,US Dollar,
215064,808F06E10,"US Dollar,Bitcoin",
215064,808F06E11,,"US Dollar,Bitcoin"
215064,809128870,US Dollar,
215064,809690630,US Dollar,
215064,80999B3D0,US Dollar,
215064,80A062130,US Dollar,
215064,80AD63670,US Dollar,US Dollar
215064,80AE355F0,,US Dollar
215064,80AE59BA0,US Dollar,US Dollar
215064,80AEC8C30,US Dollar,
215064,80B1C4B60,,US Dollar
215064,80B4D1A40,US Dollar,
215064,80B6AAA20,,US Dollar
215064,80B6C8500,US Dollar,
215064,80B743400,US Dollar,
215064,80B8214E0,US Dollar,
215064,80BD25B70,US Dollar,US Dollar
215064,80BDA5F10,US Dollar,
215064,80BE3A300,US Dollar,
215064,80C7B3340,,US Dollar
215064,80C844470,US Dollar,
215064,80CD09F20,US Dollar,
215064,80CD1EBF0,US Dollar,US Dollar
215064,80CEE7370,US Dollar,
215064,80D212630,US Dollar,
215064,80D2B1270,US Dollar,
215064,80D4145B0,US Dollar,
215064,80D469180,US Dollar,
215064,80D4B90F0,US Dollar,
215064,80DA5D620,US Dollar,
215064,80DB57770,,US Dollar
215064,80DC31A00,US Dollar,
215064,80DCABD60,US Dollar,
215064,80DF8DEE0,US Dollar,US Dollar
215064,80DFC5060,US Dollar,
215064,80E0041E0,,US Dollar
215064,80E051910,US Dollar,
215064,80E0BB550,US Dollar,US Dollar
215064,80E14F6E0,US Dollar,
215064,80E483FE0,,US Dollar
215064,80E52E7A0,,US Dollar
215064,80EC59640,US Dollar,
215064,80ED07550,,US Dollar
215064,80F26FB20,,US Dollar
215064,80F2BDEE0,US Dollar,
215064,80F5BF5C0,,US Dollar
215064,80FD9DF30,US Dollar,
215064,80FDE0D10,US Dollar,
215064,8106BDE40,US Dollar,
215064,810C0A410,US Dollar,
215064,811345590,,US Dollar
215064,8117A1880,,US Dollar
215064,811C828F0,,US Dollar
215064,8121CF4B0,US Dollar,
215064,8126070E0,US Dollar,US Dollar
215064,812CEAA40,,US Dollar
215064,812F58600,,US Dollar
215064,8130F5550,US Dollar,
215064,8138CDBC0,US Dollar,
215064,8139A92E0,,US Dollar
215064,813AB2070,US Dollar,
215064,813AD6DB0,US Dollar,
215064,8143CE990,US Dollar,
215064,814443460,US Dollar,
215064,81477D400,US Dollar,
215186,805463770,Rupee,
215186,805531D10,Rupee,Rupee
215186,805856C20,Rupee,Rupee
215186,805870320,Rupee,
215186,80587C200,,Rupee
215186,8058835D0,Rupee,Rupee
215186,8058D2730,Rupee,
215186,8058F7A20,Rupee,
215186,805910810,Rupee,
215186,805920930,Rupee,
215186,805955F50,Rupee,
215186,805997250,Rupee,
215186,8059B7350,Rupee,
215186,805BE9180,Rupee,
215186,805C16340,,Rupee
215186,805C1AC20,Rupee,
215186,805C4ABD0,Rupee,
215186,805CB9850,,Rupee
215186,805CEF470,Rupee,
215186,805CFBDB0,Rupee,
215186,805D1D6B0,Rupee,
215186,805D41780,Rupee,
215186,805DA4FD0,,Rupee
215186,805DA62E0,Rupee,
215186,805E2E060,Rupee,
215186,805E42900,Rupee,
215186,805F09B40,Rupee,
215186,805F15760,Rupee,
215186,805F56000,Rupee,
215186,805F7D9F0,Rupee,
215186,805F7DC60,Rupee,
215186,805FC0340,Rupee,
215186,805FCF940,Rupee,
215186,805FDF840,Rupee,
215186,805FEA020,Rupee,
215186,806080F10,Rupee,
215186,80C5B1710,Rupee,
215186,80FB3A550,Rupee,
215186,81225F4F0,Rupee,
215186,8122853F0,Rupee,
215186,8122972B0,,Rupee
215242,805AD9040,,Euro
215242,805EDA1C0,Euro,
215242,805F8AF50,Euro,
215242,8062719A0,Euro,
215242,8067B0CE0,Euro,
215242,806929600,Euro,
215242,80719D970,,Euro
215242,80719F280,Euro,
215242,8074506C0,,Euro
215242,80774E4E0,Euro,
215242,8077522E0,Euro,Euro
215242,8077571F0,Euro,
215242,80775B080,,Euro
215242,8079743D0,Euro,
215242,8079C0EA0,,Euro
215242,807AA9020,Euro,
215242,807C8F6C0,Euro,
215242,807FC8D30,,Euro
215242,8081902F0,Euro,
215242,808215B40,,Euro
215242,80823FFF0,Euro,
215242,80860CC00,Euro,
215242,8088D8840,"US Dollar,Euro","Euro,US Dollar"
215242,8088DC9A0,Euro,Euro
215242,80A32F4A0,,Euro
215242,80ABEE230,Euro,
215242,80AEF10E0,Euro,
215242,80B9A73D0,Euro,
215242,80BA79670,,Euro
215242,80BA7A1F0,Euro,Euro
215242,80BB6D300,Euro,
215242,80C14A5D0,Euro,Euro
215242,80C5F15F0,,Euro
215242,80C635D00,Euro,
215242,80D4EDA90,Euro,
215242,80D5345D0,Euro,
215242,80D81C1B0,Euro,
215242,80D8ED7C0,Euro,
215242,80D91C200,,Euro
215242,80D9BB430,Euro,
215242,80E4D68B0,Euro,Euro
215242,80E6404E0,,Euro
215242,80E78F860,Euro,
215242,80ED803C0,,Euro
215242,80F267920,Euro,
215242,80FE3DBC0,Euro,
215242,810E6CC40,Euro,
215242,810F3C7E0,,Euro
215242,811ABB970,US Dollar,"Euro,US Dollar"
215242,811D00EE0,Euro,
215242,812645D00,,Euro
215242,8126DAA90,Euro,
215242,81278A360,Euro,
215242,812A40460,Euro,
215242,812B5F0E0,Euro,
215242,813116C90,Euro,
215242,813192170,,Euro
215242,813230430,Euro,
215242,81349A3E0,Euro,
215242,8134A2860,Euro,
215242,813E1E140,Euro,
215266,80117DD90,US Dollar,
215266,803319710,,US Dollar
215266,803B32530,US Dollar,
215266,805B0D0C0,,US Dollar
215266,805B88BC0,Euro,"US Dollar,Euro"
215266,805C621C0,,US Dollar
215266,805CD04C0,US Dollar,
215266,805D36B60,US Dollar,
215266,805DD5D90,,US Dollar
215266,805DECA80,,US Dollar
215266,8060F79A0,,US Dollar
215266,80617CC80,US Dollar,US Dollar
215266,806271360,US Dollar,US Dollar
215266,806331CE0,,US Dollar
215266,80664DC80,US Dollar,
215266,8066A4680,US Dollar,
215266,8066E2400,US Dollar,
215266,8066EE010,US Dollar,
215266,80673AA90,,US Dollar
215266,806932200,US Dollar,US Dollar
215266,806C2DB70,US Dollar,
215266,806CF95C0,,US Dollar
215266,806D15E10,US Dollar,
215266,8070B6090,,US Dollar
215266,8070D8F00,,US Dollar
215266,8075AFB00,US Dollar,
215266,807761070,,US Dollar
215266,807881D20,US Dollar,US Dollar
215266,807A1A9E0,,US Dollar
215266,807AE5B80,US Dollar,
215266,807C9FE10,US Dollar,
215266,807D4FE70,,US Dollar
215266,807DC29A0,US Dollar,
215266,807F42BA0,UK Pound,"US Dollar,UK Pound"
215266,80805B7C0,,US Dollar
215266,8084EB1D0,US Dollar,US Dollar
215266,808544D30,US Dollar,US Dollar
215266,8086FCF10,US Dollar,
215266,808832DE0,US Dollar,
215266,80899C630,,US Dollar
215266,808D18640,,US Dollar
215266,808F8AF40,US Dollar,
215266,8091AC540,US Dollar,
215266,8091FAB00,US Dollar,
215266,809931FB0,US Dollar,
215266,809B66FD0,US Dollar,
215266,809BD7050,US Dollar,
215266,809C13FA0,US Dollar,
215266,809C566B0,US Dollar,
215266,809C6E340,US Dollar,
215266,80A2ECB40,US Dollar,US Dollar
215266,80A347720,,US Dollar
215266,80A392680,US Dollar,
215266,80A6E6F50,US Dollar,
215266,80AE105E0,,US Dollar
215266,80AE197A0,,US Dollar
215266,80AE671C0,US Dollar,
215266,80AE956B0,US Dollar,
215266,80B392AD0,,US Dollar
215266,80B6B10C0,US Dollar,
215266,80BDB9CE0,,US Dollar
215266,80BDF5D70,,US Dollar
215266,80BFBAB20,US Dollar,
215266,80C33D830,US Dollar,
215266,80C90F770,,US Dollar
215266,80CD28830,US Dollar,
215266,80CDA80D0,US Dollar,
215266,80D0FFEC0,US Dollar,
215266,80D205980,US Dollar,
215266,80D496590,"US Dollar,Euro","US Dollar,Euro"
215266,80DA58D10,,US Dollar
215266,80DADD2D0,US Dollar,
215266,80DC66F90,US Dollar,
215266,80DFE0EF0,US Dollar,
215266,80E1C1A90,,US Dollar
215266,80E24C090,US Dollar,
215266,80E54BB90,US Dollar,
215266,80EFE3670,,US Dollar
215266,80F704510,US Dollar,
215266,80FA67C30,US Dollar,
215266,80FDA11A0,US Dollar,
215266,80FE3F460,US Dollar,US Dollar
215266,80FF0FFD0,,US Dollar
215266,81023A890,,US Dollar
215266,810426260,US Dollar,
215266,810492F60,US Dollar,
215266,8105706A0,,US Dollar
215266,81147ECA0,US Dollar,
215266,8114C9010,US Dollar,
215266,8116227A0,US Dollar,
215266,8119F9CD0,US Dollar,
215266,811E1BF70,US Dollar,
215266,8120EA9A0,US Dollar,
215266,81234ACC0,US Dollar,
215266,8124C7BA0,US Dollar,
215266,812AC5210,US Dollar,
215266,812BBBC80,US Dollar,
215266,8135A32B0,,US Dollar
215266,8139C9890,US Dollar,
215687,805AB07B0,,US Dollar
215687,805ADBEC0,,US Dollar
215687,805B35530,US Dollar,US Dollar
215687,805B583E0,,US Dollar
215687,805BEE970,US Dollar,
215687,80632E530,US Dollar,
215687,8066B49B0,US Dollar,US Dollar
215687,8066E8E50,US Dollar,US Dollar
215687,806D56290,US Dollar,
215687,80728F3F0,US Dollar,
215687,8072ECA40,US Dollar,
215687,80735C7B0,US Dollar,
215687,8075155C0,US Dollar,
215687,80754C8B0,,US Dollar
215687,807552100,,US Dollar
215687,807566BC0,,US Dollar
215687,8078D2570,,US Dollar
215687,807941420,,US Dollar
215687,8079CD890,,US Dollar
215687,807A37840,,US Dollar
215687,807A7FE70,,US Dollar
215687,807CA9620,,US Dollar
215687,807CF20E0,,US Dollar
215687,807DD22C0,US Dollar,
215687,8080AFF40,,US Dollar
215687,8081B71A0,US Dollar,US Dollar
215687,8082840B0,US Dollar,
215687,8085A0240,,US Dollar
215687,8085B2F20,US Dollar,US Dollar
215687,8086C2A00,,US Dollar
215687,808788720,US Dollar,
215687,808983060,US Dollar,
215687,808E19870,,US Dollar
215687,808E93320,,US Dollar
215687,808EB3790,US Dollar,
215687,809357E80,,US Dollar
215687,8094656F0,US Dollar,
215687,809B82D50,,US Dollar
215687,809BEF4C0,US Dollar,
215687,809F88980,,US Dollar
215687,80A1C8820,US Dollar,US Dollar
215687,80A395120,US Dollar,
215687,80A3F2670,US Dollar,
215687,80A40F3A0,,US Dollar
215687,80A8C86D0,US Dollar,
215687,80AAC5A80,,US Dollar
215687,80AD489D0,US Dollar,
215687,80AE2EB00,US Dollar,
215687,80B4040E0,US Dollar,
215687,80B514C00,US Dollar,
215687,80B62E0F0,,US Dollar
215687,80B7B61C0,US Dollar,
215687,80B870B10,US Dollar,
215687,80BB65E20,US Dollar,US Dollar
215687,80BDD7570,,US Dollar
215687,80BDEA7B0,,US Dollar
215687,80BE303F0,US Dollar,
215687,80C05E8D0,US Dollar,
215687,80C0D4560,US Dollar,
215687,80C6EB630,US Dollar,
215687,80C7C7500,,US Dollar
215687,80CFAD130,,US Dollar
215687,80CFD90F0,US Dollar,
215687,80D00B100,,US Dollar
215687,80D072F00,US Dollar,US Dollar
215687,80D121960,,US Dollar
215687,80D3888C0,US Dollar,
215687,80D438830,US Dollar,
215687,80D7D2C40,,US Dollar
215687,80D7DBD40,US Dollar,
215687,80D7FCD30,,US Dollar
215687,80D8B5A40,US Dollar,
215687,80D985840,,US Dollar
215687,80DE74310,,US Dollar
215687,80E0CAE80,US Dollar,
215687,80E1AB3E0,US Dollar,
215687,80E2DC290,US Dollar,
215687,80E4DEF70,US Dollar,
215687,80E53FD70,US Dollar,
215687,80E982CD0,US Dollar,
215687,80F24BFA0,US Dollar,
215687,80F329320,US Dollar,
215687,80F3CFD80,,US Dollar
215687,8102A9A60,,US Dollar
215687,8103A63A0,,US Dollar
215687,8106F93E0,US Dollar,
215687,810E9A4E0,US Dollar,
215687,81117D780,US Dollar,
215687,81181F930,US Dollar,
215687,8120B1DF0,,US Dollar
215687,812811560,,US Dollar
215687,812EFC930,US Dollar,
215687,812F0A640,US Dollar,
215687,81308DE30,US Dollar,
215687,813472CC0,US Dollar,
215687,813587400,,US Dollar
215687,813900F90,,US Dollar
215687,81407BED0,US Dollar,
215803,805CC7390,,Euro
215803,8062C6120,,Euro
215803,8068D9AA0,,Euro
215803,8068E1480,Euro,
215803,8069BBDD0,Euro,
215803,8069BBE20,Euro,
215803,806AC6D80,,Euro
215803,806CC5830,Euro,
215803,807230910,Euro,Euro
215803,80723B870,,Euro
215803,80774CB70,Euro,
215803,8077E98D0,Euro,
