Bank,Account,Receiving Currency,Payment Currency
1299,800510EA0,Euro,
1299,8007FC910,Euro,Euro
1299,800810C60,,Euro
1299,800842B00,,Euro
1299,800843F10,Euro,
1299,80084AF30,,Euro
1299,800855730,,Euro
1299,800869910,,Euro
1299,800869960,Euro,Euro
1299,80086AE50,,Euro
1299,8008A6600,Euro,Euro
1299,80090C960,,Euro
1299,8009139E0,,Euro
1299,800915950,Euro,Euro
1299,800925710,,Euro
1299,80092BCB0,Euro,
1299,80095DA70,,Euro
1299,800966230,,Euro
1299,8009675A0,Euro,Euro
1299,80096D050,Euro,Euro
1299,800972050,,Euro
1299,80097D460,Euro,
1299,80097E790,,Euro
1299,800980AE0,,Euro
1299,800983E70,Euro,Euro
1299,8009921F0,,Euro
1299,8009A0040,Euro,Euro
1299,8009A8F30,,Euro
1299,8009B2080,,Euro
1299,8009C5150,Euro,Euro
1299,8009DD9A0,Euro,Euro
1299,8009E4470,,Euro
1299,8009EA560,Euro,Euro
1299,800A02840,,Euro
1299,800A02AD0,Euro,Euro
1299,800A06D00,Euro,Euro
1299,800A0F720,,Euro
1299,800A18F20,Euro,
1299,800A21910,Euro,Euro
1299,800A2B840,,Euro
1299,800A2C720,Euro,Euro
1299,800A3A390,,Euro
1299,800A3B730,,Euro
1299,800A3E920,Euro,Euro
1299,800A642E0,,Euro
1299,800A9F720,,Euro
1299,800AA7890,Euro,
1299,800AAB8E0,Euro,Euro
1299,800AB40E0,Euro,Euro
1299,800AB72C0,,Euro
1299,800ADF130,,Euro
1299,800B597E0,Euro,
1299,800B92EC0,Euro,
1299,800BC40C0,Euro,Euro
1299,800C697A0,,Euro
1299,800C6CED0,Euro,Euro
1299,800C74C80,,Euro
1299,800CA0C10,Euro,
1299,800CBA7A0,Euro,Euro
1299,800D12FF0,Euro,
1299,800D621B0,,Euro
1299,800D77330,Euro,
1299,800D79FD0,,Euro
1299,800D86060,,Euro
1299,800D86560,,Euro
1299,800D86A70,,Euro
1299,800D91A70,,Euro
1299,800DA3FC0,Euro,
1299,800DC9490,Euro,Euro
1299,800E26880,Euro,Euro
1299,800E5B660,Euro,
1299,800E6BE80,,Euro
1299,800E6CCA0,Euro,
1299,800ECF630,Euro,Euro
1299,800EEFD00,Euro,Euro
1299,800F06130,Euro,
1299,800F25D80,Euro,
1299,800F265D0,Euro,
1299,800F2D240,Euro,
1299,800F95650,Euro,
1299,800F959C0,,Euro
1299,800FD3E00,Euro,
1299,800FD7510,Euro,Euro
1299,800FDC640,,Euro
1299,800FDEE30,Euro,
1299,800FE3660,,Euro
1299,800FE3B10,,Euro
1299,801022840,Euro,Euro
1299,801040D80,Euro,
1299,80104C6F0,Euro,
1299,80107EC30,,Euro
1299,8010C2E70,Euro,
1299,8010C8C80,Euro,
1299,8010D6540,Euro,Euro
1299,8010F8CE0,Euro,Euro
1299,801101D30,Euro,
1299,80113FED0,Euro,Euro
1299,80115DF20,Euro,Euro
1299,8011C6030,Euro,Euro
1299,8011D2E10,Euro,Euro
1299,801200940,,Euro
1299,801204880,,Euro
1299,80126CED0,,Euro
1299,8012FA4A0,Euro,Euro
1299,80136B5D0,Euro,Euro
1299,8013BEAE0,,Euro
1299,8013FCAA0,Euro,
1299,8014096B0,Euro,
1299,801475830,,Euro
1299,80147D1C0,Euro,Euro
1299,8014A2A80,Euro,Euro
1299,8014B4370,,Euro
1299,8014B8A30,,Euro
1299,8014CD8C0,Euro,Euro
1299,8014D79F0,,Euro
1299,8014E0BA0,Euro,Euro
1299,801501C70,,Euro
1299,8015164A0,,Euro
1299,801550B10,Euro,Euro
1299,801571450,Euro,
1299,801577B20,,Euro
1299,8015790C0,,Euro
1299,8015C1AF0,Euro,
1299,80168B340,Euro,
1299,801691BE0,,Euro
1299,80169CEE0,Euro,Euro
1299,8016A37A0,,Euro
1299,8016B1D20,Euro,
1299,8016DE5E0,Euro,Euro
1299,801730690,Euro,
1299,80176DE40,Euro,
1299,8018214F0,Euro,
1299,80189D160,Euro,
1299,80189DE60,,Euro
1299,8018E0040,Euro,Euro
1299,801906A80,Euro,
1299,80198CA80,,Euro
1299,801AB65C0,Euro,
1299,801AD9FE0,Euro,
1299,801AE9990,Euro,
1299,801B0FAC0,,Euro
1299,801B1AD30,Euro,
1299,801BA07D0,,Euro
1299,801BD7E70,Euro,
1299,801C21E40,,Euro
1299,801C7FC70,,Euro
1299,801C96A20,Euro,
1299,801CA5100,Euro,
1299,801DEDB80,,Euro
1299,801DF68C0,,Euro
1299,801E15380,Euro,
1299,801ECDB80,,Euro
1299,801ED4250,,Euro
1299,801EF7F90,,Euro
1299,801F18010,,Euro
1299,801F44F90,Euro,Euro
1299,801FA39F0,Euro,Euro
1299,80204DD20,Euro,
1299,8020A5020,Euro,
1299,8020AC0D0,,Euro
1299,8020ACED0,Euro,
1299,8020E7290,Euro,
1299,8020FD8A0,Euro,
1299,802104F60,Euro,Euro
1299,802175C50,,Euro
1299,802179DD0,Euro,
1299,802183630,Euro,Euro
1299,802303460,,Euro
1299,802377AA0,Euro,
1299,8023B32E0,,Euro
1299,8023C75F0,Euro,
1299,8023F4D30,Euro,
1299,802461BD0,,Euro
1299,8024E3470,Euro,Euro
1299,8024EAD10,,Euro
1299,8025196B0,,Euro
1299,802547F80,,Euro
1299,802572320,,Euro
1299,802593F30,Euro,Euro
1299,802595430,Euro,Euro
1299,8025BF690,,Euro
1299,802628760,Euro,Euro
1299,80263C970,,Euro
1299,8026727E0,Euro,
1299,8027022B0,,Euro
1299,8027F2C50,Euro,
1299,8028281D0,,Euro
1299,802839ED0,,Euro
1299,8028B7E40,,Euro
1299,8028B8C90,Euro,Euro
1299,802A74A10,,Euro
1299,802ACACE0,Euro,
1299,802B50BB0,,Euro
1299,802BB2130,Euro,
1299,802BB7790,,Euro
1299,802C8AC50,,Euro
1299,802CB65B0,Euro,
1299,802CEFD70,Euro,
1299,802D09FD0,,Euro
1299,802D853B0,Euro,
1299,802D86A50,Euro,
1299,802DCF390,Euro,
1299,802F16680,Euro,
1299,802F294A0,,Euro
1299,802F5A470,Euro,
1299,802F5C4A0,Euro,Euro
1299,8030B2B70,Euro,
1299,8032280B0,Euro,
1299,803271670,Euro,Euro
1299,8032BFCB0,Euro,
1299,80337EA20,Euro,
1299,803549F40,Euro,
1299,803C000B0,Euro,
1299,803CEE010,,Euro
1299,803E8A220,Euro,Euro
1299,803E91730,Euro,Euro
1299,803E92580,,Euro
1299,803E94CE0,,Euro
1299,8042ABAC0,Euro,
1299,80488D950,Euro,
1299,8048B2030,,Euro
1299,804C4B1C0,,Euro
1299,804C4CD80,,Euro
1299,805131F70,,Euro
1299,8051ADA10,Euro,
1299,80526F290,Euro,
1299,805315640,,Euro
1299,805833660,"US Dollar,Euro","Euro,US Dollar"
1299,805EEBB20,Euro,Euro
1299,8060583E0,,Euro
1299,80651E3C0,Euro,
1299,80664A4E0,Euro,
1299,806752DC0,,Euro
1299,80677D2B0,Euro,
1299,8067A8C90,Euro,
1299,8068C8FB0,,Euro
1299,8068D3780,Euro,
1299,806905890,Euro,
1299,8069173D0,,Euro
1299,80699E570,,Euro
1299,807319B90,,Euro
1299,80731CC40,,Euro
1299,8073B3530,Euro,
1299,807776930,Euro,
1299,8077EF580,,Euro
1299,80785FE90,,Euro
1299,807909B00,Euro,
1299,807A92310,Euro,
1299,807B07530,Euro,
1299,807BC3370,Euro,
1299,807DBC860,,Euro
1299,807FBE000,Euro,
1299,808019F80,Euro,
1299,8080DB700,Euro,Euro
1299,80853CCF0,Euro,
1299,808BE5A10,Euro,
1299,808F177A0,Euro,
1299,80976C510,,Euro
1299,80978E820,Euro,
1299,80A8DE520,,Euro
1299,80ACB12A0,Euro,Euro
1299,80B0DD240,Euro,
1299,80B3620D0,Euro,
1299,80B867650,Euro,Euro
1299,80B90E230,Euro,
1299,80B927840,Euro,
1299,80BB409F0,Euro,
1299,80BB7A3F0,Euro,
1299,80BB8F4C0,,Euro
1299,80BC22D50,Euro,
1299,80BE17F80,,Euro
1299,80C5594D0,Euro,
1299,80C812DB0,,Euro
1299,80C8A2D40,Euro,
1299,80CA49B20,Euro,
1299,80D033670,,Euro
1299,80D353450,Euro,
1299,80D91B750,Euro,
1299,80DC5F420,Euro,
1299,80DCFEB40,Euro,
1299,80DE1C660,Euro,
1299,80DEBFBD0,Euro,
1299,80E4DED30,,Euro
1299,80F7F12C0,Euro,
1299,80FBA4250,Euro,
1299,80FC15330,Euro,
1299,80FFE7F60,Euro,
1299,8103C3810,Euro,
1299,8108A2AE0,Euro,
1299,810E91340,,Euro
1299,811062A90,,Euro
1299,811096A80,Euro,
1299,811968610,Euro,
1299,811A47170,Euro,
1299,811AD9E70,,Euro
1299,811AF4E00,Euro,Euro
1299,811CAD6E0,,Euro
1299,811CFFCA0,Euro,
1299,8120EB1F0,,Euro
1299,8124D8C60,Euro,
1299,812784E60,Euro,
1299,8128C90F0,Euro,
1299,812DC5B80,Euro,
1299,81320E070,,Euro
1299,813303AE0,Euro,
1299,813583150,,Euro
1299,8141D8870,Euro,
1299,8144F3150,Euro,
1299,81480C120,Euro,
1362,800152900,US Dollar,US Dollar
1362,8001C47A0,US Dollar,US Dollar
1362,8001C4B70,US Dollar,
1362,8001C7920,,US Dollar
1362,8001C9480,US Dollar,US Dollar
1362,8001CA5C0,US Dollar,US Dollar
1362,8001D12C0,,US Dollar
1362,8001D13B0,US Dollar,US Dollar
1362,8001D4370,US Dollar,US Dollar
1362,8001D90A0,US Dollar,US Dollar
1362,8001DCDF0,,US Dollar
1362,8001E01B0,,US Dollar
1362,8001E0470,,US Dollar
1362,8001E0F10,,US Dollar
1362,8001E3BE0,US Dollar,
1362,8001EBA60,US Dollar,
1362,8001ECD70,US Dollar,US Dollar
1362,8001EDB30,,US Dollar
1362,8001F7270,,US Dollar
1362,8001F75E0,,US Dollar
1362,800205B00,US Dollar,US Dollar
1362,80021C0B0,US Dollar,US Dollar
1362,80021C870,,US Dollar
1362,80021DB90,,US Dollar
1362,80021F410,US Dollar,
1362,800221BA0,,US Dollar
1362,800224140,US Dollar,US Dollar
1362,80024DFC0,US Dollar,US Dollar
1362,80024FAA0,US Dollar,US Dollar
1362,800251DA0,US Dollar,
1362,800256180,,US Dollar
1362,8002589A0,US Dollar,US Dollar
1362,80025B690,US Dollar,US Dollar
1362,80025B860,US Dollar,US Dollar
1362,800261150,,US Dollar
1362,800262A10,US Dollar,US Dollar
1362,800266160,"US Dollar,Rupee","US Dollar,Rupee"
1362,800267B50,,US Dollar
1362,80026ADF0,,US Dollar
1362,80028AAE0,US Dollar,
1362,80028BEA0,US Dollar,
1362,80028CB40,US Dollar,US Dollar
1362,80028F230,US Dollar,
1362,8002B89B0,US Dollar,US Dollar
1362,8002BBA80,,US Dollar
1362,8002BCA10,Brazil Real,"US Dollar,Brazil Real"
1362,8002C4C60,,US Dollar
1362,8002C6620,,US Dollar
1362,8002CE270,US Dollar,
1362,8002D6440,,US Dollar
1362,8002DFB50,US Dollar,US Dollar
1362,800303320,,US Dollar
1362,800304EA0,US Dollar,
1362,800306200,,US Dollar
1362,800306AA0,US Dollar,US Dollar
1362,800307690,,US Dollar
1362,80030A080,,US Dollar
1362,80030A870,,US Dollar
1362,800320270,US Dollar,US Dollar
1362,8003238C0,,US Dollar
1362,8003278E0,US Dollar,US Dollar
1362,800328AE0,US Dollar,US Dollar
1362,800335010,,US Dollar
1362,800337730,,US Dollar
1362,800338250,,US Dollar
1362,800345B50,US Dollar,US Dollar
1362,80034C6F0,,US Dollar
1362,80034D670,US Dollar,
1362,80034DCA0,US Dollar,
1362,800388BF0,,US Dollar
1362,80038C660,US Dollar,US Dollar
1362,80038D390,US Dollar,
1362,800393020,,US Dollar
1362,80039D420,US Dollar,US Dollar
1362,8003A2680,,US Dollar
1362,8003A56A0,US Dollar,US Dollar
1362,8003AF480,Rupee,"US Dollar,Rupee"
1362,8003BECC0,,US Dollar
1362,8003C22B0,,US Dollar
1362,8003D3C10,US Dollar,US Dollar
1362,8003D80B0,,US Dollar
1362,8003E2B00,,US Dollar
1362,8003F78C0,,US Dollar
1362,8003F9080,,US Dollar
1362,800410C30,,US Dollar
1362,800419480,US Dollar,US Dollar
1362,80041E150,US Dollar,
1362,800425BD0,,US Dollar
1362,800426EF0,,US Dollar
1362,800431800,,US Dollar
1362,800432B10,,US Dollar
1362,800433380,,US Dollar
1362,800451AB0,US Dollar,US Dollar
1362,80045B100,US Dollar,
1362,80045DF20,US Dollar,US Dollar
1362,80046D850,,US Dollar
1362,800477940,,US Dollar
1362,800480FF0,US Dollar,US Dollar
1362,8004875E0,,US Dollar
1362,80048A780,US Dollar,US Dollar
1362,800493750,US Dollar,US Dollar
1362,8004A3FA0,,US Dollar
1362,8004CA3C0,US Dollar,
1362,8004DF800,US Dollar,
1362,800531620,,US Dollar
1362,800546090,US Dollar,US Dollar
1362,800546B80,,US Dollar
1362,800546BD0,,US Dollar
1362,80056AB60,US Dollar,US Dollar
1362,80056D750,,US Dollar
1362,80056DCD0,US Dollar,
1362,800575550,,US Dollar
1362,8005834F0,US Dollar,US Dollar
1362,800593260,US Dollar,US Dollar
1362,800597E90,,US Dollar
1362,8005A21E0,US Dollar,
1362,8005A7AA0,,US Dollar
1362,8005BA810,,US Dollar
1362,8005CC690,,US Dollar
1362,8005DBC30,US Dollar,
1362,8005F6B00,US Dollar,US Dollar
1362,8005FE140,US Dollar,US Dollar
1362,800621A50,US Dollar,
1362,800621F40,,US Dollar
1362,80062CC90,,US Dollar
1362,800656AB0,,US Dollar
1362,800663C10,US Dollar,
1362,80066D000,US Dollar,
1362,800684800,US Dollar,US Dollar
1362,800685560,,US Dollar
1362,800696660,US Dollar,US Dollar
1362,8006BA750,US Dollar,US Dollar
1362,8006BBB50,US Dollar,US Dollar
1362,8006C9D30,US Dollar,US Dollar
1362,8006D7970,,US Dollar
1362,8006ECD80,US Dollar,US Dollar
1362,800700060,US Dollar,US Dollar
1362,80071A540,US Dollar,US Dollar
1362,800734630,US Dollar,
1362,800738950,,US Dollar
1362,80075BC80,US Dollar,US Dollar
1362,80075DF40,,US Dollar
1362,80075E1E0,,US Dollar
1362,8007603F0,,US Dollar
1362,80076DF70,US Dollar,
1362,80077BBD0,US Dollar,
1362,8007869B0,,US Dollar
1362,80078DB00,US Dollar,US Dollar
1362,8007A8DB0,UK Pound,"US Dollar,UK Pound"
1362,8007A93F0,,US Dollar
1362,8007A9CD0,US Dollar,US Dollar
1362,8007ACE10,US Dollar,
1362,8007D5520,US Dollar,
1362,8008030D0,US Dollar,US Dollar
1362,800807BC0,US Dollar,US Dollar
1362,80081D8B0,US Dollar,
1362,8008226A0,,US Dollar
1362,80083DB40,,US Dollar
1362,800847EC0,US Dollar,US Dollar
1362,8008611E0,,US Dollar
1362,80088DCB0,,US Dollar
1362,800890510,US Dollar,
1362,80089C9B0,US Dollar,
1362,80089D390,,US Dollar
1362,80089E640,US Dollar,
1362,8008B3330,,US Dollar
1362,8009022A0,US Dollar,US Dollar
1362,800948490,US Dollar,US Dollar
1362,800969F30,,US Dollar
1362,800994F60,,US Dollar
1362,8009B6F10,,US Dollar
1362,8009BD900,US Dollar,US Dollar
1362,800A503A0,US Dollar,
1362,800A56880,,US Dollar
1362,800A5AD80,,US Dollar
1362,800A6ABF0,,US Dollar
1362,800A73EF0,US Dollar,
1362,800ABF960,US Dollar,
1362,800AFDD50,,US Dollar
1362,800B235E0,US Dollar,US Dollar
1362,800B25370,US Dollar,
1362,800B45070,US Dollar,
1362,800B80A10,US Dollar,US Dollar
1362,800B8EC50,Bitcoin,
1362,800B8EC51,,"US Dollar,Bitcoin"
1362,800BB46E0,,US Dollar
1362,800BB6560,US Dollar,
1362,800BDA5A0,US Dollar,
1362,800C0B710,,US Dollar
1362,800C1F340,US Dollar,US Dollar
1362,800C55E00,US Dollar,
1362,800C7E850,,US Dollar
1362,800C88FE0,,US Dollar
1362,800CB9F30,US Dollar,US Dollar
1362,800CBAB10,US Dollar,
1362,800CCDC80,,US Dollar
1362,800CEA850,US Dollar,US Dollar
1362,800D0D6C0,US Dollar,US Dollar
1362,800D1FD30,,US Dollar
1362,800D35590,US Dollar,
1362,800DAFAF0,,US Dollar
1362,800DB24F0,,US Dollar
1362,800DEBBA0,US Dollar,
1362,800E512B0,,US Dollar
1362,800E61330,US Dollar,
1362,800E86C80,US Dollar,US Dollar
1362,800E9AA40,US Dollar,US Dollar
1362,800E9F8D0,,US Dollar
1362,800EAF8F0,US Dollar,
1362,800EC3110,US Dollar,
1362,800F297D0,US Dollar,US Dollar
1362,800F2B530,US Dollar,US Dollar
1362,800F43E10,,US Dollar
1362,800F751C0,US Dollar,US Dollar
1362,800FB1340,US Dollar,
1362,800FB3940,US Dollar,
1362,800FB5B40,,US Dollar
1362,800FFA290,US Dollar,US Dollar
1362,80100D270,US Dollar,US Dollar
1362,80109F830,,US Dollar
1362,8010B8750,"US Dollar,Australian Dollar","US Dollar,Australian Dollar"
1362,8010D7100,,US Dollar
1362,8010D9850,,US Dollar
1362,801159A50,,US Dollar
1362,80116FF30,,US Dollar
1362,8011994F0,,US Dollar
1362,8011A9540,,US Dollar
1362,8011E8740,,US Dollar
1362,801206520,US Dollar,US Dollar
1362,801206570,,US Dollar
1362,8012432B0,US Dollar,
1362,80125B8D0,US Dollar,US Dollar
1362,8012D38A0,US Dollar,
1362,8012DB1E0,,US Dollar
1362,8013016F0,US Dollar,US Dollar
1362,801314930,,US Dollar
1362,80131D260,,US Dollar
1362,8013797C0,,US Dollar
1362,8013CFCD0,US Dollar,US Dollar
1362,8013D7400,,US Dollar
1362,801468430,US Dollar,
1362,801496870,US Dollar,US Dollar
1362,8014EF970,US Dollar,
1362,80152BD10,US Dollar,US Dollar
1362,8015322B0,,US Dollar
1362,80154EA80,,US Dollar
1362,8015F4000,,US Dollar
1362,801619BC0,,US Dollar
1362,801619F30,,US Dollar
1362,801668CE0,US Dollar,
1362,801673220,,US Dollar
1362,801676340,,US Dollar
1362,8016D7610,,US Dollar
1362,801731C70,US Dollar,US Dollar
1362,801772C90,US Dollar,US Dollar
1362,8017A3170,US Dollar,
1362,8017A6F50,US Dollar,US Dollar
1362,8017A6F51,,Bitcoin
1362,8017F04E0,,US Dollar
1362,80192EC10,,US Dollar
1362,80192FEF0,US Dollar,
1362,801986020,US Dollar,
1362,8019A9EF0,,US Dollar
1362,8019FB070,US Dollar,
1362,801A06E20,,US Dollar
1362,801A3B820,US Dollar,
1362,801A66970,US Dollar,US Dollar
1362,801A8BE90,US Dollar,US Dollar
1362,801AD2D50,US Dollar,US Dollar
1362,801B22240,,US Dollar
1362,801B74710,,US Dollar
1362,801B75120,,US Dollar
1362,801B75E20,US Dollar,US Dollar
1362,801DA0D90,Euro,"US Dollar,Euro"
1362,801DB5F50,US Dollar,
1362,801E38D60,US Dollar,
1362,801E523D0,,US Dollar
1362,801E7A1C0,US Dollar,US Dollar
1362,801F74B40,,US Dollar
1362,801FA7E60,,US Dollar
1362,802089E00,,US Dollar
1362,80221D630,US Dollar,
1362,80222FE80,,US Dollar
1362,802237B70,US Dollar,
1362,802238830,US Dollar,
1362,80225DB40,,US Dollar
1362,8022BB680,US Dollar,US Dollar
1362,8022D0F40,US Dollar,
1362,8023957C0,,US Dollar
1362,8023CBD20,US Dollar,US Dollar
1362,802447C40,US Dollar,US Dollar
1362,8024A1AC0,,US Dollar
1362,8025161F0,,US Dollar
1362,802546410,,US Dollar
1362,8025564C0,,US Dollar
1362,8025B0610,"Euro,US Dollar","US Dollar,Euro"
1362,8025B1BB0,US Dollar,
1362,802632C20,US Dollar,
1362,8026894B0,,US Dollar
1362,802783AA0,US Dollar,
1362,80286B180,Shekel,"US Dollar,Shekel"
1362,8028DDA40,US Dollar,US Dollar
1362,802934190,,US Dollar
1362,802A4D2A0,US Dollar,
1362,802AA7EB0,,US Dollar
1362,802C613E0,US Dollar,US Dollar
1362,802CA9C60,,US Dollar
1362,802E23180,,US Dollar
1362,802E5DE30,US Dollar,
1362,802E6AED0,,US Dollar
1362,80311F720,,US Dollar
1362,803132C20,US Dollar,
1362,8032DA720,,US Dollar
1362,80333D730,US Dollar,US Dollar
1362,8033EE730,US Dollar,US Dollar
1362,8033F14E0,,US Dollar
1362,80348F1A0,US Dollar,
1362,80349CAF0,,US Dollar
1362,8034E4F70,US Dollar,
1362,80353D050,US Dollar,
1362,8037099E0,US Dollar,US Dollar
1362,803796BB0,,US Dollar
1362,80379FFA0,,US Dollar
1362,8038CA570,US Dollar,
1362,803ADD200,US Dollar,
1362,803C806D0,US Dollar,
1362,803E9AC10,US Dollar,
1362,803F05450,,US Dollar
1362,80400E7F0,,US Dollar
1362,804187020,,US Dollar
1362,8041D0A70,US Dollar,
1362,8041DE6F0,,US Dollar
1362,80426E840,,US Dollar
1362,8043B4240,US Dollar,
1362,8045892C0,US Dollar,
1362,8045CA960,US Dollar,
1362,8045CA961,Bitcoin,
1362,804602630,US Dollar,
1362,804717140,US Dollar,
1362,804753950,US Dollar,US Dollar
1362,804E89CC0,US Dollar,
1362,805106CA0,US Dollar,US Dollar
1362,8051EFE10,,US Dollar
1362,8051FD300,US Dollar,
1362,8053F1110,US Dollar,
1362,8054C1710,US Dollar,
1362,8057CBDE0,US Dollar,
1362,8059DDB60,US Dollar,
1362,805ADB980,US Dollar,
1362,8060A28C0,US Dollar,
1362,806243890,US Dollar,
1362,806329C20,US Dollar,
1362,8063E3310,,US Dollar
1362,80640CB70,US Dollar,US Dollar
1362,80641D2F0,,US Dollar
1362,8066A68E0,US Dollar,
1362,806748540,US Dollar,
1362,806857FA0,,US Dollar
1362,806A86C50,,US Dollar
1362,806AE3D10,US Dollar,
1362,806AE92F0,US Dollar,
1362,806C6D7C0,,US Dollar
1362,806D85950,,US Dollar
1362,8070CEFD0,,US Dollar
1362,80718CD40,US Dollar,
1362,807601280,,US Dollar
1362,8076FFC30,US Dollar,
1362,807760EE0,,US Dollar
1362,8079C9D20,,US Dollar
1362,807CB8080,US Dollar,
1362,807D8C7A0,,US Dollar
1362,8081FC580,US Dollar,
1362,80857ED90,US Dollar,
1362,8088E5F80,US Dollar,US Dollar
1362,808997360,,US Dollar
1362,808AEC130,US Dollar,
1362,808E79BB0,,US Dollar
1362,808EB1B00,,US Dollar
1362,8091462B0,US Dollar,
1362,80935F3F0,US Dollar,
1362,809628D50,US Dollar,
1362,8099429A0,US Dollar,US Dollar
1362,809A3AC70,US Dollar,
1362,809AF6B90,US Dollar,
1362,809F195F0,US Dollar,
1362,809FAEB80,US Dollar,
1362,809FF8460,US Dollar,
1362,80A02C2F0,,US Dollar
1362,80A368A30,,US Dollar
1362,80A3B5EF0,UK Pound,"US Dollar,UK Pound"
1362,80A79EDB0,US Dollar,
1362,80A85E9C0,US Dollar,
1362,80A8FCC80,US Dollar,
1362,80AB1AE50,US Dollar,
1362,80ACA4770,US Dollar,
1362,80ACBA900,US Dollar,US Dollar
1362,80AEDA9A0,US Dollar,US Dollar
1362,80B44B990,US Dollar,
1362,80B59AF00,US Dollar,
1362,80B62CF00,,US Dollar
1362,80B80A4E0,US Dollar,
1362,80B8C5470,US Dollar,
1362,80BB3DC50,US Dollar,
1362,80BDA9E10,,US Dollar
1362,80BE2B2C0,US Dollar,
1362,80C109710,US Dollar,
1362,80C546D30,,US Dollar
1362,80C6FA500,US Dollar,US Dollar
1362,80C84F100,US Dollar,
1362,80CBAF840,US Dollar,
1362,80D0BCDA0,,US Dollar
1362,80D2D5980,US Dollar,
1362,80D3BA4C0,US Dollar,
1362,80D43C080,US Dollar,US Dollar
1362,80DB5D140,,US Dollar
1362,80DE6B9F0,US Dollar,
1362,80E0949B0,,US Dollar
1362,80E9713A0,US Dollar,
1362,80ED9C240,,US Dollar
1362,8100AAA80,US Dollar,
1362,8104939E0,US Dollar,
1362,810B08360,US Dollar,
1362,810D7B190,,US Dollar
1362,8114E42F0,US Dollar,
1362,8116AFED0,US Dollar,
1362,811C76340,US Dollar,
1362,81230AFB0,US Dollar,
1362,812EAF920,US Dollar,
1362,813503050,,US Dollar
1362,81368CFB0,US Dollar,
1362,8143C94D0,US Dollar,
1411,80073D040,,US Dollar
1411,8008916A0,US Dollar,US Dollar
1411,80089E1F0,US Dollar,
1411,8008A15E0,,US Dollar
1411,8008A7520,US Dollar,US Dollar
1411,8008BE300,,US Dollar
1411,8008BE3A0,US Dollar,US Dollar
1411,8008C3010,US Dollar,US Dollar
1411,8008C3011,,Bitcoin
1411,8008CF190,US Dollar,US Dollar
1411,800909030,,US Dollar
1411,80091B2A0,US Dollar,US Dollar
1411,800953BB0,US Dollar,
1411,80096A4E0,,US Dollar
1411,8009953B0,,US Dollar
1411,8009AA550,,US Dollar
1411,800A4B610,US Dollar,
1411,800A52890,US Dollar,
1411,800A58A10,,US Dollar
1411,800A6A5A0,US Dollar,
1411,800A70310,US Dollar,
1411,800A71270,US Dollar,
1411,800A9CFC0,Euro,"US Dollar,Euro"
1411,800AC6D40,,US Dollar
1411,800AC9E20,,US Dollar
1411,800AF4B70,US Dollar,US Dollar
1411,800AFCB40,,US Dollar
1411,800B12990,,US Dollar
1411,800B6D210,,US Dollar
1411,800B73190,,US Dollar
1411,800B77840,US Dollar,
1411,800B7D3B0,US Dollar,US Dollar
1411,800B83810,,US Dollar
1411,800B8C1E0,US Dollar,US Dollar
1411,800BB9C30,US Dollar,US Dollar
1411,800BE2D90,US Dollar,US Dollar
1411,800BFED10,,US Dollar
1411,800C19DC0,,US Dollar
1411,800C33790,,US Dollar
1411,800C39750,US Dollar,
1411,800C52AC0,US Dollar,US Dollar
1411,800C81020,US Dollar,US Dollar
1411,800C9CC10,US Dollar,
1411,800CB8200,,US Dollar
1411,800CC5050,US Dollar,US Dollar
1411,800CC6090,US Dollar,
1411,800CCB540,US Dollar,
1411,800CEA5C0,,US Dollar
1411,800CF2540,US Dollar,
1411,800CF8320,US Dollar,US Dollar
1411,800D07EA0,,US Dollar
1411,800D26240,US Dollar,US Dollar
1411,800D26830,,US Dollar
1411,800D2AF20,,US Dollar
1411,800D36EF0,US Dollar,
1411,800D9B930,,US Dollar
1411,800DBAD10,,US Dollar
1411,800DCD150,,US Dollar
1411,800DCD690,US Dollar,
1411,800DD0950,US Dollar,US Dollar
1411,800DE0A20,US Dollar,
1411,800DFF3C0,,US Dollar
1411,800E30680,,US Dollar
1411,800E71AE0,US Dollar,US Dollar
1411,800E976D0,,US Dollar
1411,800E98750,,US Dollar
1411,800E9A650,,US Dollar
1411,800EA2C40,,US Dollar
1411,800EEA050,US Dollar,
1411,800EF9AC0,US Dollar,
1411,800F32280,US Dollar,
1411,800F467E0,US Dollar,US Dollar
1411,800F46C80,US Dollar,
1411,800F66550,,US Dollar
1411,800FA1420,US Dollar,US Dollar
1411,800FAC9F0,,US Dollar
1411,800FCCBB0,US Dollar,
1411,80100A2C0,,US Dollar
1411,8010F0820,,US Dollar
1411,801119390,US Dollar,
1411,801123740,,US Dollar
1411,801125530,US Dollar,US Dollar
1411,8011277F0,US Dollar,
1411,801137EC0,,US Dollar
1411,801158200,,US Dollar
1411,8011682B0,US Dollar,US Dollar
1411,801193660,US Dollar,
1411,8011BAEC0,US Dollar,
1411,801244940,US Dollar,
1411,80127A980,US Dollar,
1411,801286F30,US Dollar,
1411,801288700,,US Dollar
1411,8012920F0,US Dollar,
1411,8012AD270,,US Dollar
1411,8012B82F0,US Dollar,
1411,8012BBC00,US Dollar,US Dollar
1411,8012CAB00,US Dollar,
1411,801346A80,,US Dollar
1411,801365E80,US Dollar,US Dollar
1411,801382BB0,"Australian Dollar,US Dollar","US Dollar,Australian Dollar"
1411,8013A4570,US Dollar,US Dollar
1411,8013D6FE0,US Dollar,
1411,801413AF0,US Dollar,
