Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 0.18,8011A5BC0,80677C7F0,49.22,US Dollar,49.22,US Dollar,
10-09-2022 0.26,8011A3AC0,8011A3AC0,115.11,Yuan,17.19,US Dollar,
10-09-2022 0.26,8011A3AC0,80031DE70,115.11,Yuan,115.11,Yuan,
10-09-2022 0.16,8011AB880,80D447D80,45.57,US Dollar,45.57,US Dollar,
10-09-2022 0.13,8011ACC10,80BE1AF40,9.48,US Dollar,9.48,US Dollar,
10-09-2022 0.10,8011B3A70,803C88C60,3.33,US Dollar,3.33,US Dollar,
10-09-2022 0.21,8011BA370,80D447D80,118.39,US Dollar,118.39,US Dollar,
10-09-2022 0.28,8011BB100,80D447D80,22.86,US Dollar,22.86,US Dollar,
10-09-2022 0.21,80115FAE0,80251D2D0,2.4,US Dollar,2.4,US Dollar,
10-09-2022 0.11,80116A270,80CC49A10,8.03,US Dollar,8.03,US Dollar,
10-09-2022 0.27,80116D630,80B3DE0C0,87.92,US Dollar,87.92,US Dollar,
10-09-2022 0.20,801175550,80B3DE0C0,59.09,US Dollar,59.09,US Dollar,
10-09-2022 0.22,801198F90,80A847ED0,91.63,US Dollar,91.63,US Dollar,
10-09-2022 0.16,8011C2C70,801009860,241.85,US Dollar,241.85,US Dollar,
10-09-2022 0.23,8011E3D10,80AE85050,2.12,US Dollar,2.12,US Dollar,
10-09-2022 0.21,800BBFDA0,8011DF0D0,4830.1,US Dollar,4830.1,US Dollar,
10-09-2022 0.22,800BBFDA0,8011DF0D0,23221.79,US Dollar,23221.79,US Dollar,
10-09-2022 0.15,800BBFDA0,8011DF0D0,18119.95,US Dollar,18119.95,US Dollar,
10-09-2022 0.12,8011ED130,80D16D3B0,166.13,US Dollar,166.13,US Dollar,
10-09-2022 0.15,8011ED8E0,810EEBDC0,52.04,US Dollar,52.04,US Dollar,
10-09-2022 0.02,8011EDC10,806C67450,47.31,US Dollar,47.31,US Dollar,
10-09-2022 0.28,8011E65B0,810CBC340,178.27,US Dollar,178.27,US Dollar,
10-09-2022 0.26,80109F970,806E8A6D0,103.25,US Dollar,103.25,US Dollar,
10-09-2022 0.10,80122A2D0,805BA68C0,45.33,US Dollar,45.33,US Dollar,
10-09-2022 0.00,801244990,80CF5EE50,260.08,US Dollar,260.08,US Dollar,
10-09-2022 0.25,8012446E0,80CD7DED0,205.66,US Dollar,205.66,US Dollar,
10-09-2022 0.14,8012483F0,80712D740,233.01,US Dollar,233.01,US Dollar,
10-09-2022 0.22,80124BDE0,80DA336D0,8.17,US Dollar,8.17,US Dollar,
10-09-2022 0.10,8001528B0,801255C60,1463.59,US Dollar,1463.59,US Dollar,
10-09-2022 0.01,8001528B0,801255C60,813.05,US Dollar,813.05,US Dollar,
10-09-2022 0.02,80125A0B0,808D08D80,158.53,US Dollar,158.53,US Dollar,
10-09-2022 0.29,801268320,80DFC2CB0,133.48,US Dollar,133.48,US Dollar,
10-09-2022 0.20,801275190,8012750F0,4445.99,US Dollar,4445.99,US Dollar,
10-09-2022 0.15,80127ADE0,8138D8E70,4.21,US Dollar,4.21,US Dollar,
10-09-2022 0.12,801273760,8126B7580,42.45,US Dollar,42.45,US Dollar,
10-09-2022 0.15,80127CD00,8012275D0,49.05,US Dollar,49.05,US Dollar,
10-09-2022 0.19,801271580,801715D40,5.14,US Dollar,5.14,US Dollar,
10-09-2022 0.07,80127F9D0,807D716A0,41.42,US Dollar,41.42,US Dollar,
10-09-2022 0.06,801280760,8091C20D0,1.76,US Dollar,1.76,US Dollar,
10-09-2022 0.20,801281350,80E66AAB0,283.24,US Dollar,283.24,US Dollar,
10-09-2022 0.12,80124F020,809DDF4F0,88.16,US Dollar,88.16,US Dollar,
10-09-2022 0.15,801285EB0,80CFFEA10,18.05,US Dollar,18.05,US Dollar,
10-09-2022 0.13,80128EC40,813AA2F80,7.09,US Dollar,7.09,US Dollar,
10-09-2022 0.17,8012917A0,8051CF900,45.01,US Dollar,45.01,US Dollar,
10-09-2022 0.06,8012AB050,80C3642A0,31.7,US Dollar,31.7,US Dollar,
10-09-2022 0.10,8012A4E20,808C8C9D0,71.98,US Dollar,71.98,US Dollar,
10-09-2022 0.07,8012AFA10,80D206250,5.37,US Dollar,5.37,US Dollar,
10-09-2022 0.24,8012B6D20,80AF39D40,27.11,US Dollar,27.11,US Dollar,
10-09-2022 0.02,8012BFD70,80DEF2070,28.05,US Dollar,28.05,US Dollar,
10-09-2022 0.03,8012C8D70,80F1BBD80,145.69,US Dollar,145.69,US Dollar,
10-09-2022 0.01,8012D1FB0,8012D1FB0,189.33,Brazil Real,33.53,US Dollar,
10-09-2022 0.01,8012D1FB0,80D685F90,189.33,Brazil Real,189.33,Brazil Real,
10-09-2022 0.22,8012B9F10,805EB3C50,230.67,US Dollar,230.67,US Dollar,
10-09-2022 0.17,8012D4970,805EB3CA0,136.09,US Dollar,136.09,US Dollar,
10-09-2022 0.13,8012E2C10,812DBFD40,70.28,US Dollar,70.28,US Dollar,
10-09-2022 0.11,8012E7F50,81034D310,14.1,US Dollar,14.1,US Dollar,
10-09-2022 0.15,8012ED370,8040DB7C0,35.11,US Dollar,35.11,US Dollar,
10-09-2022 0.13,8013060A0,807D511D0,9.12,US Dollar,9.12,US Dollar,
10-09-2022 0.24,801309590,80AEB33D0,166.64,US Dollar,166.64,US Dollar,
10-09-2022 0.07,80130A020,80D0A0E70,100.75,US Dollar,100.75,US Dollar,
10-09-2022 0.08,80130C800,80D047940,8.27,US Dollar,8.27,US Dollar,
10-09-2022 0.00,8012E4100,81303D250,48.53,US Dollar,48.53,US Dollar,
10-09-2022 0.09,8003CEFC0,8013174B0,105.48,US Dollar,105.48,US Dollar,
10-09-2022 0.01,8003CEFC0,8013174B0,1.67,US Dollar,1.67,US Dollar,
10-09-2022 0.15,80131ACE0,81036F300,0.65,US Dollar,0.65,US Dollar,
10-09-2022 0.16,801321690,800AF8B70,47.77,US Dollar,47.77,US Dollar,
10-09-2022 0.14,80131D210,80DF8AF90,8.41,US Dollar,8.41,US Dollar,
10-09-2022 0.18,80131D260,801322B80,6516.78,US Dollar,6516.78,US Dollar,
10-09-2022 0.10,80132C6F0,8066AD150,9.71,US Dollar,9.71,US Dollar,
10-09-2022 0.12,80133FE80,809392700,7.01,US Dollar,7.01,US Dollar,
10-09-2022 0.01,801342510,80310D070,147.38,US Dollar,147.38,US Dollar,
10-09-2022 0.17,8013388F0,8002B62D0,24.4,US Dollar,24.4,US Dollar,
10-09-2022 0.29,801343030,80C762F00,17.28,US Dollar,17.28,US Dollar,
10-09-2022 0.15,801279D00,801354D90,76.94,US Dollar,76.94,US Dollar,
10-09-2022 0.15,801279D00,801354D90,42.43,US Dollar,42.43,US Dollar,
10-09-2022 0.27,801279D00,801354D90,30.08,US Dollar,30.08,US Dollar,
10-09-2022 0.09,80135FFC0,801948590,44.01,US Dollar,44.01,US Dollar,
10-09-2022 0.06,100428660,80121E820,2861.97,US Dollar,2861.97,US Dollar,
10-09-2022 0.29,100428660,80121E820,3637.02,US Dollar,3637.02,US Dollar,
10-09-2022 0.27,80136CBE0,80D1602B0,48.91,US Dollar,48.91,US Dollar,
10-09-2022 0.13,8013707F0,802026EB0,56.55,US Dollar,56.55,US Dollar,
10-09-2022 0.04,80136FA50,80B41A910,1.37,US Dollar,1.37,US Dollar,
10-09-2022 0.05,80137B6B0,806B74810,37.15,US Dollar,37.15,US Dollar,
10-09-2022 0.16,801385440,80165F720,4.56,US Dollar,4.56,US Dollar,
10-09-2022 0.23,8008738E0,801391190,51.56,US Dollar,51.56,US Dollar,
10-09-2022 0.13,8008738E0,801391190,46.18,US Dollar,46.18,US Dollar,
10-09-2022 0.24,801395AA0,800853220,12.49,US Dollar,12.49,US Dollar,
10-09-2022 0.29,801396800,80C105C20,15.9,US Dollar,15.9,US Dollar,
10-09-2022 0.09,8013970B0,809172D40,18.9,US Dollar,18.9,US Dollar,
10-09-2022 0.23,80136AE00,80B8187E0,6.31,US Dollar,6.31,US Dollar,
10-09-2022 0.26,80138F730,80992E990,149.55,US Dollar,149.55,US Dollar,
10-09-2022 0.23,801390E60,80992E990,45.0,US Dollar,45.0,US Dollar,
10-09-2022 0.27,8013AC690,8017D0200,0.86,US Dollar,0.86,US Dollar,
10-09-2022 0.11,8013CB470,80F4F89B0,78.0,US Dollar,78.0,US Dollar,
10-09-2022 0.03,800621F40,8013D6FE0,1186.3,US Dollar,1186.3,US Dollar,
10-09-2022 0.04,800621F40,8013D6FE0,1164.44,US Dollar,1164.44,US Dollar,
10-09-2022 0.01,800621F40,8013D6FE0,383.46,US Dollar,383.46,US Dollar,
10-09-2022 0.18,8013EA470,806C5F540,27.65,US Dollar,27.65,US Dollar,
10-09-2022 0.27,8013F4610,807CA6230,230.74,US Dollar,230.74,US Dollar,
10-09-2022 0.01,801345B10,80A46E870,4.62,US Dollar,4.62,US Dollar,
10-09-2022 0.04,801364980,80A325740,124.9,US Dollar,124.9,US Dollar,
10-09-2022 0.29,8013DA580,8016BA4C0,15.33,US Dollar,15.33,US Dollar,
10-09-2022 0.29,8013DE250,8003AEFD0,131.6,US Dollar,131.6,US Dollar,
10-09-2022 0.05,8006F1C70,8014138F0,12809.06,US Dollar,12809.06,US Dollar,
10-09-2022 0.00,8006F1C70,8014138F0,22612.48,US Dollar,22612.48,US Dollar,
10-09-2022 0.14,801416D30,813549080,14.62,US Dollar,14.62,US Dollar,
10-09-2022 0.22,8012DB5D0,80D45CE50,9.52,US Dollar,9.52,US Dollar,
10-09-2022 0.09,80140FA20,8007C4090,110.75,US Dollar,110.75,US Dollar,
10-09-2022 0.27,801430680,81336FCC0,3.56,US Dollar,3.56,US Dollar,
10-09-2022 0.12,800AF8AD0,807426150,9.3,US Dollar,9.3,US Dollar,
10-09-2022 0.28,800AF9FB0,804E35E30,227.51,US Dollar,227.51,US Dollar,
10-09-2022 0.28,800AFDD50,80D764E80,13.59,US Dollar,13.59,US Dollar,
10-09-2022 0.16,800B03470,80D2864C0,129.25,US Dollar,129.25,US Dollar,
10-09-2022 0.14,800B01F90,81057B680,24.49,US Dollar,24.49,US Dollar,
10-09-2022 0.12,8014542C0,81057B680,0.64,US Dollar,0.64,US Dollar,
10-09-2022 0.28,100428660,801462CB0,292.62,US Dollar,292.62,US Dollar,
10-09-2022 0.20,100428660,801462CB0,492.15,US Dollar,492.15,US Dollar,
10-09-2022 0.22,801464400,8142568B0,21.63,US Dollar,21.63,US Dollar,
10-09-2022 0.04,80075C120,80147EAD0,7317.63,US Dollar,7317.63,US Dollar,
10-09-2022 0.17,80075C120,80147EAD0,2039.8,US Dollar,2039.8,US Dollar,
10-09-2022 0.21,80075C120,80147EAD0,1800.89,US Dollar,1800.89,US Dollar,
10-09-2022 0.18,80075C120,80147EAD0,1153.12,US Dollar,1153.12,US Dollar,
10-09-2022 0.03,801469CE0,803299D70,31.71,US Dollar,31.71,US Dollar,
10-09-2022 0.13,80146AF70,809CAD160,26.18,US Dollar,26.18,US Dollar,
10-09-2022 0.20,801485B70,800306AA0,3.63,US Dollar,3.63,US Dollar,
10-09-2022 0.10,801487C90,807CCF660,50.69,US Dollar,50.69,US Dollar,
10-09-2022 0.00,80148AFC0,801F8CB70,25.58,US Dollar,25.58,US Dollar,
10-09-2022 0.14,800AF5400,80DBA9800,16.32,US Dollar,16.32,US Dollar,
10-09-2022 0.24,80145A790,80DBA9800,3.11,US Dollar,3.11,US Dollar,
10-09-2022 0.05,80145BDB0,80DBA9800,6.37,US Dollar,6.37,US Dollar,
10-09-2022 0.29,8014600A0,80DBA9800,20.08,US Dollar,20.08,US Dollar,
10-09-2022 0.01,801465520,8061DBFA0,19.66,US Dollar,19.66,US Dollar,
10-09-2022 0.23,80038E460,801496560,3574.19,US Dollar,3574.19,US Dollar,
10-09-2022 0.12,80038E460,801496560,4378.08,US Dollar,4378.08,US Dollar,
10-09-2022 0.25,8014D5130,8003DB490,2.81,US Dollar,2.81,US Dollar,
10-09-2022 0.16,8014F8260,809F08F40,13.25,US Dollar,13.25,US Dollar,
10-09-2022 0.05,801535F70,801959EF0,188.65,US Dollar,188.65,US Dollar,
10-09-2022 0.23,800CF8320,80153B590,465.12,US Dollar,465.12,US Dollar,
10-09-2022 0.03,800CF8320,80153B590,87.94,US Dollar,87.94,US Dollar,
10-09-2022 0.13,80153F0D0,806AE53B0,22.64,US Dollar,22.64,US Dollar,
10-09-2022 0.03,80155CCF0,8128019D0,249.18,US Dollar,249.18,US Dollar,
10-09-2022 0.20,100428660,80155CA00,42.96,US Dollar,42.96,US Dollar,
10-09-2022 0.21,100428660,80155CA00,203.04,US Dollar,203.04,US Dollar,
10-09-2022 0.25,801566B30,802E389A0,49.99,US Dollar,49.99,US Dollar,
10-09-2022 0.13,8015691A0,80EF8FE70,64.71,US Dollar,64.71,US Dollar,
10-09-2022 0.15,801563C60,80487F130,2.03,US Dollar,2.03,US Dollar,
10-09-2022 0.29,801567530,8040A6410,32.13,US Dollar,32.13,US Dollar,
10-09-2022 0.08,8015676C0,8015676C0,9.51,Euro,11.14,US Dollar,
10-09-2022 0.08,8015676C0,801FA5940,9.51,Euro,9.51,Euro,
10-09-2022 0.01,80156D110,805BB9120,3.52,US Dollar,3.52,US Dollar,
10-09-2022 0.16,8015CF450,80125E1A0,147.8,US Dollar,147.8,US Dollar,
10-09-2022 0.26,8015E2910,80345F810,27.03,US Dollar,27.03,US Dollar,
10-09-2022 0.28,800E89270,8015E5450,3093.23,US Dollar,3093.23,US Dollar,
10-09-2022 0.00,800E89270,8015E5450,2986.67,US Dollar,2986.67,US Dollar,
10-09-2022 0.20,8015E6060,8104C0F60,87.05,US Dollar,87.05,US Dollar,
10-09-2022 0.24,8015B9650,80A3F8B80,171.25,US Dollar,171.25,US Dollar,
10-09-2022 0.06,8015B96A0,807F5C9E0,41.75,US Dollar,41.75,US Dollar,
10-09-2022 0.05,8015F1670,804AFF6E0,26.82,US Dollar,26.82,US Dollar,
10-09-2022 0.24,8015F1A90,804AFF6E0,2.17,US Dollar,2.17,US Dollar,
10-09-2022 0.18,8015F59A0,813ECAA70,174.76,US Dollar,174.76,US Dollar,
10-09-2022 0.11,800EFF200,8015F88B0,14135.88,US Dollar,14135.88,US Dollar,
10-09-2022 0.09,800EFF200,8015F88B0,8279.36,US Dollar,8279.36,US Dollar,
10-09-2022 0.10,801602660,805837910,15.07,US Dollar,15.07,US Dollar,
10-09-2022 0.28,8016129F0,8019526A0,47.55,US Dollar,47.55,US Dollar,
10-09-2022 0.17,80161AC40,80100D270,39.63,US Dollar,39.63,US Dollar,
10-09-2022 0.26,80161DFD0,809717E60,0.06,US Dollar,0.06,US Dollar,
10-09-2022 0.09,80161EB20,8038BA630,2.47,US Dollar,2.47,US Dollar,
10-09-2022 0.18,800F7DE90,80F9CE510,6.79,US Dollar,6.79,US Dollar,
10-09-2022 0.25,801642EA0,8018859B0,8.47,US Dollar,8.47,US Dollar,
10-09-2022 0.28,801646480,80EDA6740,49.99,US Dollar,49.99,US Dollar,
10-09-2022 0.15,801659930,80D199250,19.54,US Dollar,19.54,US Dollar,
10-09-2022 0.17,801658960,810EA0330,33.14,US Dollar,33.14,US Dollar,
10-09-2022 0.00,80165B9E0,804263FF0,24.49,US Dollar,24.49,US Dollar,
10-09-2022 0.04,8016610F0,804528840,48.03,US Dollar,48.03,US Dollar,
10-09-2022 0.12,801661A40,8059392A0,5.53,US Dollar,5.53,US Dollar,
10-09-2022 0.18,801606130,812F99E90,1.47,US Dollar,1.47,US Dollar,
10-09-2022 0.12,80160E9D0,802AED9A0,47.51,US Dollar,47.51,US Dollar,
10-09-2022 0.24,801610570,802851E00,45.55,US Dollar,45.55,US Dollar,
10-09-2022 0.21,8016149E0,802851DB0,29.87,US Dollar,29.87,US Dollar,
10-09-2022 0.25,801623480,800CF5450,31.27,US Dollar,31.27,US Dollar,
10-09-2022 0.17,80163C360,8123EA870,0.77,US Dollar,0.77,US Dollar,
10-09-2022 0.06,80163C670,811C69280,583.35,US Dollar,583.35,US Dollar,
10-09-2022 0.18,8016466F0,80C15D300,118.07,US Dollar,118.07,US Dollar,
10-09-2022 0.10,801667540,802AED9A0,117.23,US Dollar,117.23,US Dollar,
10-09-2022 0.04,801672670,813A13370,3.43,US Dollar,3.43,US Dollar,
10-09-2022 0.17,801694660,804ED6190,31.92,US Dollar,31.92,US Dollar,
10-09-2022 0.04,8016ABA80,813487770,3.36,US Dollar,3.36,US Dollar,
10-09-2022 0.04,8016D2480,805FFE950,7.94,US Dollar,7.94,US Dollar,
10-09-2022 0.24,8016D7060,804413A30,18.43,US Dollar,18.43,US Dollar,
10-09-2022 0.26,8016D94B0,804413A30,19.84,US Dollar,19.84,US Dollar,
10-09-2022 0.13,8016E36C0,8004AE760,465.56,US Dollar,465.56,US Dollar,
10-09-2022 0.14,801704800,807F0F780,180.23,US Dollar,180.23,US Dollar,
10-09-2022 0.15,801704440,810468450,111.41,US Dollar,111.41,US Dollar,
10-09-2022 0.06,801702EB0,813B6D7A0,49.63,US Dollar,49.63,US Dollar,
10-09-2022 0.10,800FA19F0,8017071E0,4400.13,US Dollar,4400.13,US Dollar,
10-09-2022 0.00,80170F2D0,80AA9B990,149.82,US Dollar,149.82,US Dollar,
10-09-2022 0.27,80170FFE0,8006E5960,1108.96,US Dollar,1108.96,US Dollar,
10-09-2022 0.15,80135BE90,801964CF0,172.91,US Dollar,172.91,US Dollar,
10-09-2022 0.04,801726420,80071F1A0,9.04,US Dollar,9.04,US Dollar,
10-09-2022 0.28,801727900,80D80F160,38.06,US Dollar,38.06,US Dollar,
10-09-2022 0.19,801729BB0,80071F1A0,166.15,US Dollar,166.15,US Dollar,
10-09-2022 0.02,8016F97B0,806DEB330,0.39,US Dollar,0.39,US Dollar,
10-09-2022 0.29,8016F98F0,80D026820,24.7,US Dollar,24.7,US Dollar,
10-09-2022 0.29,8017088B0,801294550,46.02,US Dollar,46.02,US Dollar,
10-09-2022 0.19,801714F50,801CB87E0,7.49,US Dollar,7.49,US Dollar,
10-09-2022 0.22,801714FA0,8114C9010,108.46,US Dollar,108.46,US Dollar,
10-09-2022 0.21,801755930,813453FE0,83.12,US Dollar,83.12,US Dollar,
10-09-2022 0.13,80175ABC0,81283DA00,120.99,US Dollar,120.99,US Dollar,
10-09-2022 0.23,80174A310,804421E80,169.04,US Dollar,169.04,US Dollar,
10-09-2022 0.20,801761F20,800F823D0,38.84,US Dollar,38.84,US Dollar,
10-09-2022 0.08,801763560,806732680,21.43,US Dollar,21.43,US Dollar,
10-09-2022 0.16,801763600,806732680,210.58,US Dollar,210.58,US Dollar,
10-09-2022 0.25,80176FCD0,8005FD390,4.58,US Dollar,4.58,US Dollar,
10-09-2022 0.10,801778C50,8027D8DB0,44.68,US Dollar,44.68,US Dollar,
10-09-2022 0.29,80177A1B0,809047230,3.68,US Dollar,3.68,US Dollar,
10-09-2022 0.20,801786450,800BB7FF0,146.59,US Dollar,146.59,US Dollar,
10-09-2022 0.20,801786A90,800132EC0,247.87,US Dollar,247.87,US Dollar,
10-09-2022 0.05,80179F360,8001E0AE0,175.86,US Dollar,175.86,US Dollar,
10-09-2022 0.15,8017A2F20,8063F5480,11.35,US Dollar,11.35,US Dollar,
10-09-2022 0.25,8017A7040,8086651D0,13.53,US Dollar,13.53,US Dollar,
10-09-2022 0.23,8017A58C0,8033328F0,115.97,US Dollar,115.97,US Dollar,
10-09-2022 0.24,8017A9A70,80E058FB0,94.26,US Dollar,94.26,US Dollar,
10-09-2022 0.23,800BA8230,8017BDF20,1476.09,US Dollar,1476.09,US Dollar,
10-09-2022 0.05,800BA8230,8017BDF20,7015.35,US Dollar,7015.35,US Dollar,
10-09-2022 0.14,800BA8230,8017BDF20,406.93,US Dollar,406.93,US Dollar,
10-09-2022 0.29,800BA8230,8017BDF20,970.22,US Dollar,970.22,US Dollar,
10-09-2022 0.24,8012E62B0,8017BE910,445.67,US Dollar,445.67,US Dollar,
10-09-2022 0.16,8012E62B0,8017BE910,81.59,US Dollar,81.59,US Dollar,
10-09-2022 0.02,8012E62B0,8017BE910,23.78,US Dollar,23.78,US Dollar,
10-09-2022 0.27,8017C0B90,80ACA4C00,17.42,US Dollar,17.42,US Dollar,
10-09-2022 0.00,800303130,8017C4E90,3282.19,US Dollar,3282.19,US Dollar,
10-09-2022 0.19,100428660,8017C6390,46.42,US Dollar,46.42,US Dollar,
10-09-2022 0.11,8017C9E10,802A71370,39.38,US Dollar,39.38,US Dollar,
10-09-2022 0.01,8017CDD70,80229A0D0,100.12,US Dollar,100.12,US Dollar,
10-09-2022 0.01,8013238E0,80373EDE0,539.89,US Dollar,539.89,US Dollar,
10-09-2022 0.29,8017DB490,80FBDD2B0,187.16,US Dollar,187.16,US Dollar,
10-09-2022 0.13,8017E5210,804C32860,15.61,US Dollar,15.61,US Dollar,
10-09-2022 0.05,8001161E0,8010EAF70,190.73,US Dollar,190.73,US Dollar,
10-09-2022 0.16,8017ED4A0,803541A50,9.77,US Dollar,9.77,US Dollar,
10-09-2022 0.06,8017FD620,8034D6100,90.99,US Dollar,90.99,US Dollar,
10-09-2022 0.10,8006DF4C0,801801F10,35.62,US Dollar,35.62,US Dollar,
10-09-2022 0.17,8006DF4C0,801801F10,50.62,US Dollar,50.62,US Dollar,
10-09-2022 0.09,801802670,800936280,97.35,US Dollar,97.35,US Dollar,
10-09-2022 0.16,801805B30,80369BDA0,4.67,US Dollar,4.67,US Dollar,
10-09-2022 0.09,801807430,800936280,37.96,US Dollar,37.96,US Dollar,
10-09-2022 0.12,80184B3A0,813CFE6C0,41.85,US Dollar,41.85,US Dollar,
10-09-2022 0.16,801855000,80CF717B0,10.25,US Dollar,10.25,US Dollar,
10-09-2022 0.24,801854830,8138C3330,3.71,US Dollar,3.71,US Dollar,
10-09-2022 0.15,801858690,802C73B50,28.03,US Dollar,28.03,US Dollar,
10-09-2022 0.29,80185A250,800B106F0,18.12,US Dollar,18.12,US Dollar,
10-09-2022 0.29,8017960B0,8024DBCA0,160.22,US Dollar,160.22,US Dollar,
10-09-2022 0.14,80179D1F0,8024DBCA0,0.84,US Dollar,0.84,US Dollar,
10-09-2022 0.06,8017CFE10,8024DBCA0,16.06,US Dollar,16.06,US Dollar,
10-09-2022 0.06,801873FA0,808EB1A60,26.2,US Dollar,26.2,US Dollar,
10-09-2022 0.05,80188DE10,80FBEEF10,3.49,US Dollar,3.49,US Dollar,
10-09-2022 0.00,80188DF20,80FBEEF10,154.16,US Dollar,154.16,US Dollar,
10-09-2022 0.10,80188FF50,80FBEEF10,6.35,US Dollar,6.35,US Dollar,
10-09-2022 0.16,800EEC260,8018932D0,26709.41,US Dollar,26709.41,US Dollar,
10-09-2022 0.17,8006F8830,8018A5EC0,1119.22,US Dollar,1119.22,US Dollar,
10-09-2022 0.23,8006F8830,8018A5EC0,1174.76,US Dollar,1174.76,US Dollar,
10-09-2022 0.07,8006F8830,8018A5EC0,170.74,US Dollar,170.74,US Dollar,
10-09-2022 0.06,8006F8830,8018A5EC0,117.51,US Dollar,117.51,US Dollar,
10-09-2022 0.16,8018E4E10,80BF06270,38.2,US Dollar,38.2,US Dollar,
10-09-2022 0.03,8018E9C40,804FC3950,18.27,US Dollar,18.27,US Dollar,
10-09-2022 0.00,8018E7CF0,81261A140,36.93,US Dollar,36.93,US Dollar,
10-09-2022 0.08,80191E880,80C8F7320,49.5,US Dollar,49.5,US Dollar,
10-09-2022 0.22,801922C80,808566C50,23.83,US Dollar,23.83,US Dollar,
10-09-2022 0.19,8018A6E60,801928EE0,26.48,US Dollar,26.48,US Dollar,
10-09-2022 0.25,8018A6E60,801928EE0,118.56,US Dollar,118.56,US Dollar,
10-09-2022 0.22,80192B0B0,800D38EF0,47.63,US Dollar,47.63,US Dollar,
10-09-2022 0.13,80192BFB0,8118A3560,244.77,US Dollar,244.77,US Dollar,
10-09-2022 0.25,80192C110,800D38EF0,185.64,US Dollar,185.64,US Dollar,
10-09-2022 0.14,801935560,80B3F78C0,108.38,US Dollar,108.38,US Dollar,
10-09-2022 0.07,801948C50,810471330,46.25,US Dollar,46.25,US Dollar,
10-09-2022 0.08,800F9A1F0,808D51DD0,29.24,US Dollar,29.24,US Dollar,
10-09-2022 0.03,80191C2F0,8124F2350,21.86,US Dollar,21.86,US Dollar,
10-09-2022 0.08,801953BC0,8022DA6C0,8.85,US Dollar,8.85,US Dollar,
10-09-2022 0.23,80195E050,806D37450,157.91,US Dollar,157.91,US Dollar,
10-09-2022 0.04,80104A400,80A45ECC0,42.44,US Dollar,42.44,US Dollar,
10-09-2022 0.14,8019655F0,8063D92F0,101.58,US Dollar,101.58,US Dollar,
10-09-2022 0.19,801965780,801836960,13.13,US Dollar,13.13,US Dollar,
10-09-2022 0.05,801968850,800792340,22.31,US Dollar,22.31,US Dollar,
10-09-2022 0.11,801975B10,8070F7370,6.29,US Dollar,6.29,US Dollar,
10-09-2022 0.10,80196F3B0,80F5771E0,38.06,US Dollar,38.06,US Dollar,
10-09-2022 0.00,80197CF20,81175C880,58.76,US Dollar,58.76,US Dollar,
10-09-2022 0.24,80196DC00,80BC04490,38.95,US Dollar,38.95,US Dollar,
10-09-2022 0.08,80196DFF0,80BC04490,20.5,US Dollar,20.5,US Dollar,
10-09-2022 0.28,801982A80,8031F1DB0,170.51,US Dollar,170.51,US Dollar,
10-09-2022 0.14,801986840,8066AE8E0,65.7,US Dollar,65.7,US Dollar,
10-09-2022 0.16,8019887C0,8066AE8E0,39.87,US Dollar,39.87,US Dollar,
10-09-2022 0.12,80198AD50,808066750,46.85,US Dollar,46.85,US Dollar,
10-09-2022 0.14,80198F170,8066AE8E0,60.77,US Dollar,60.77,US Dollar,
10-09-2022 0.05,800DB38D0,801999FF0,2311.71,US Dollar,2311.71,US Dollar,
10-09-2022 0.08,800DB38D0,801999FF0,303.56,US Dollar,303.56,US Dollar,
10-09-2022 0.15,80111F0D0,8019A2650,1350.06,US Dollar,1350.06,US Dollar,
10-09-2022 0.20,80111F0D0,8019A2650,685.78,US Dollar,685.78,US Dollar,
10-09-2022 0.20,8019BD9A0,813A35A80,248.61,US Dollar,248.61,US Dollar,
10-09-2022 0.28,8019BDBF0,80C2085A0,30.94,US Dollar,30.94,US Dollar,
10-09-2022 0.15,8019F0C00,80D3F9110,19.64,US Dollar,19.64,US Dollar,
10-09-2022 0.27,801959900,80C10CB30,345.7,US Dollar,345.7,US Dollar,
10-09-2022 0.23,801A016E0,8146176F0,94.58,US Dollar,94.58,US Dollar,
10-09-2022 0.20,801A082B0,803E2FA50,53.83,US Dollar,53.83,US Dollar,
10-09-2022 0.26,8019FF110,80C81CF90,33.12,US Dollar,33.12,US Dollar,
10-09-2022 0.11,801A0C4F0,80C81CF90,32.18,US Dollar,32.18,US Dollar,
10-09-2022 0.10,801A0AA20,801A1A1D0,126.72,US Dollar,126.72,US Dollar,
10-09-2022 0.10,801A0AA20,801A1A1D0,65.1,US Dollar,65.1,US Dollar,
10-09-2022 0.24,801A0AA20,801A1A1D0,20.83,US Dollar,20.83,US Dollar,
10-09-2022 0.27,801A0AA20,801A1A1D0,16.7,US Dollar,16.7,US Dollar,
10-09-2022 0.01,800D264D0,801A26250,446.48,US Dollar,446.48,US Dollar,
10-09-2022 0.24,800D264D0,801A26250,4139.41,US Dollar,4139.41,US Dollar,
10-09-2022 0.03,801A38370,804084420,96.16,US Dollar,96.16,US Dollar,
10-09-2022 0.25,801A092B0,801A4E380,9873.05,US Dollar,9873.05,US Dollar,
10-09-2022 0.24,801A092B0,801A4E380,5176.49,US Dollar,5176.49,US Dollar,
10-09-2022 0.25,801A5FB40,805704900,37.75,US Dollar,37.75,US Dollar,
