Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 7.57,8005C3A50,802B90DF0,1280.68,US Dollar,1280.68,US Dollar,
10-09-2022 7.39,8005C3A50,802B90DF0,1012.75,US Dollar,1012.75,US Dollar,
10-09-2022 7.51,802555EE0,802BFD650,1624.23,US Dollar,1624.23,US Dollar,
10-09-2022 7.49,802555EE0,802BFD650,21386.69,US Dollar,21386.69,US Dollar,
10-09-2022 7.33,800413A20,802C00A40,3385.88,US Dollar,3385.88,US Dollar,
10-09-2022 7.42,800413A20,802C00A40,2496.96,US Dollar,2496.96,US Dollar,
10-09-2022 7.37,8002C8CC0,802C928A0,1037.07,US Dollar,1037.07,US Dollar,
10-09-2022 7.51,8002C8CC0,802C928A0,863.98,US Dollar,863.98,US Dollar,
10-09-2022 7.30,800A76240,802D14DD0,3579.81,US Dollar,3579.81,US Dollar,
10-09-2022 7.36,800A76240,802D14DD0,1739.75,US Dollar,1739.75,US Dollar,
10-09-2022 7.44,80187D910,802DD50B0,1885.41,US Dollar,1885.41,US Dollar,
10-09-2022 7.51,80187D910,802DD50B0,1394.67,US Dollar,1394.67,US Dollar,
10-09-2022 7.51,800827FD0,802E2F3B0,18.14,US Dollar,18.14,US Dollar,
10-09-2022 7.48,800827FD0,802E2F3B0,192.44,US Dollar,192.44,US Dollar,
10-09-2022 7.43,800C81A20,802E3DD90,46.02,US Dollar,46.02,US Dollar,
10-09-2022 7.49,800C81A20,802E3DD90,179.67,US Dollar,179.67,US Dollar,
10-09-2022 7.53,802E6AED0,802E6A7F0,506.93,US Dollar,506.93,US Dollar,
10-09-2022 7.41,8016BCA20,802EF3550,58.5,US Dollar,58.5,US Dollar,
10-09-2022 7.57,8016BCA20,802EF3550,426.06,US Dollar,426.06,US Dollar,
10-09-2022 7.47,802850D00,802F70DC0,32139.84,US Dollar,32139.84,US Dollar,
10-09-2022 7.39,802850D00,802F70DC0,16347.63,US Dollar,16347.63,US Dollar,
10-09-2022 7.42,802850D00,802F70DC0,173241.41,US Dollar,173241.41,US Dollar,
10-09-2022 7.54,802850D00,802F70DC0,27702.69,US Dollar,27702.69,US Dollar,
10-09-2022 7.32,802850D00,802F70DC0,15374.14,US Dollar,15374.14,US Dollar,
10-09-2022 7.57,100428660,80304DD80,103.01,US Dollar,103.01,US Dollar,
10-09-2022 7.47,100428660,80304DD80,137.51,US Dollar,137.51,US Dollar,
10-09-2022 7.45,8027D2BA0,8030B0980,2079.97,US Dollar,2079.97,US Dollar,
10-09-2022 7.41,8027D2BA0,8030B0980,1286.92,US Dollar,1286.92,US Dollar,
10-09-2022 7.41,800D28A80,8030C9800,971.03,US Dollar,971.03,US Dollar,
10-09-2022 7.56,800D6F840,8031FA1D0,1149.42,US Dollar,1149.42,US Dollar,
10-09-2022 7.48,100428660,803284A60,9768.62,US Dollar,9768.62,US Dollar,
10-09-2022 7.57,100428660,803284A60,6626.53,US Dollar,6626.53,US Dollar,
10-09-2022 7.54,802468BF0,8032EEB20,2878.68,US Dollar,2878.68,US Dollar,
10-09-2022 7.42,8005ACC50,80330D130,323.17,US Dollar,323.17,US Dollar,
10-09-2022 7.48,8005ACC50,80330D130,182.4,US Dollar,182.4,US Dollar,
10-09-2022 7.45,80184ADD0,803322B20,428.42,US Dollar,428.42,US Dollar,
10-09-2022 7.30,80184ADD0,803322B20,41.41,US Dollar,41.41,US Dollar,
10-09-2022 7.55,100428660,8033A0A30,3478.54,US Dollar,3478.54,US Dollar,
10-09-2022 7.41,100428660,8033A0A30,176438.01,US Dollar,176438.01,US Dollar,
10-09-2022 7.34,802018210,80340DCF0,145.77,US Dollar,145.77,US Dollar,
10-09-2022 7.34,802018210,80340DCF0,60.31,US Dollar,60.31,US Dollar,
10-09-2022 7.45,8003EA9A0,803488440,29274.61,US Dollar,29274.61,US Dollar,
10-09-2022 7.52,8003EA9A0,803488440,14699.78,US Dollar,14699.78,US Dollar,
10-09-2022 7.53,8003EA9A0,803488440,70411.84,US Dollar,70411.84,US Dollar,
10-09-2022 7.36,8003EA9A0,803488440,9683.01,US Dollar,9683.01,US Dollar,
10-09-2022 7.44,8006F8AC0,8034AD610,270.32,US Dollar,270.32,US Dollar,
10-09-2022 7.45,8006F8AC0,8034AD610,464.88,US Dollar,464.88,US Dollar,
10-09-2022 7.39,802154DE0,8034DF660,68115.47,US Dollar,68115.47,US Dollar,
10-09-2022 7.54,802154DE0,8034DF660,22054.91,US Dollar,22054.91,US Dollar,
10-09-2022 7.38,802154DE0,8034DF660,26687.94,US Dollar,26687.94,US Dollar,
10-09-2022 7.52,802154DE0,8034DF660,6947.27,US Dollar,6947.27,US Dollar,
10-09-2022 7.54,802154DE0,8034DF660,117.96,US Dollar,117.96,US Dollar,
10-09-2022 7.44,800FC73F0,8034E1C10,161.08,US Dollar,161.08,US Dollar,
10-09-2022 7.42,800FC73F0,8034E1C10,63.95,US Dollar,63.95,US Dollar,
10-09-2022 7.55,8001A3C10,803583610,2647.76,US Dollar,2647.76,US Dollar,
10-09-2022 7.50,8001A3C10,803583610,1553.88,US Dollar,1553.88,US Dollar,
10-09-2022 7.32,8011544C0,8036339A0,1471.28,US Dollar,1471.28,US Dollar,
10-09-2022 7.34,8011544C0,8036339A0,4001.54,US Dollar,4001.54,US Dollar,
10-09-2022 7.34,80291BB00,80369E070,976.01,US Dollar,976.01,US Dollar,
10-09-2022 7.33,80291BB00,80369E070,1260.62,US Dollar,1260.62,US Dollar,
10-09-2022 7.40,800EE2C60,8036FAB70,360.29,US Dollar,360.29,US Dollar,
10-09-2022 7.33,800EE2C60,8036FAB70,884.86,US Dollar,884.86,US Dollar,
10-09-2022 7.50,800EE2C60,8036FAB70,254.3,US Dollar,254.3,US Dollar,
10-09-2022 7.32,8012E7900,8037494B0,1771.06,US Dollar,1771.06,US Dollar,
10-09-2022 7.54,8012E7900,8037494B0,672.21,US Dollar,672.21,US Dollar,
10-09-2022 7.46,100428660,803750420,4377.07,US Dollar,4377.07,US Dollar,
10-09-2022 7.58,100428660,803750420,4569.23,US Dollar,4569.23,US Dollar,
10-09-2022 7.47,8030653A0,803776860,140.55,US Dollar,140.55,US Dollar,
10-09-2022 7.56,8030653A0,803776860,70.41,US Dollar,70.41,US Dollar,
10-09-2022 7.37,8008C6190,803791880,35.69,US Dollar,35.69,US Dollar,
10-09-2022 7.41,8008C6190,803791880,15.21,US Dollar,15.21,US Dollar,
10-09-2022 7.49,802C3FD50,8037E7960,311165.11,US Dollar,311165.11,US Dollar,
10-09-2022 7.43,802C3FD50,8037E7960,16771.84,US Dollar,16771.84,US Dollar,
10-09-2022 7.40,802C3FD50,8037E7960,384996.62,US Dollar,384996.62,US Dollar,
10-09-2022 7.54,80005B110,803878680,549.04,US Dollar,549.04,US Dollar,
10-09-2022 7.44,80005B110,803878680,1843.86,US Dollar,1843.86,US Dollar,
10-09-2022 7.39,100428660,80387CA50,1366.28,US Dollar,1366.28,US Dollar,
10-09-2022 7.33,100428660,80387CA50,2439.51,US Dollar,2439.51,US Dollar,
10-09-2022 7.45,802AAE5B0,803889920,3084.36,US Dollar,3084.36,US Dollar,
10-09-2022 7.40,802AAE5B0,803889920,202.8,US Dollar,202.8,US Dollar,
10-09-2022 7.57,800455A00,803A91F20,10390.06,US Dollar,10390.06,US Dollar,
10-09-2022 7.46,8028DDA40,803ABC630,730.65,US Dollar,730.65,US Dollar,
10-09-2022 7.58,8028DDA40,803ABC630,286.81,US Dollar,286.81,US Dollar,
10-09-2022 7.52,802C464C0,803ACF1C0,538.45,US Dollar,538.45,US Dollar,
10-09-2022 7.52,802C464C0,803ACF1C0,2760.89,US Dollar,2760.89,US Dollar,
10-09-2022 7.40,80088EB80,803ADDA80,244562.13,US Dollar,244562.13,US Dollar,
10-09-2022 7.36,8004E9930,803AFE790,297800.86,US Dollar,297800.86,US Dollar,
10-09-2022 7.35,8004E9930,803AFE790,6670.8,US Dollar,6670.8,US Dollar,
10-09-2022 7.59,8006CD860,803B6C290,4272.35,US Dollar,4272.35,US Dollar,
10-09-2022 7.31,8006CD860,803B6C290,4458.6,US Dollar,4458.6,US Dollar,
10-09-2022 7.32,8017F40A0,803BB79C0,209.0,US Dollar,209.0,US Dollar,
10-09-2022 7.34,8017F40A0,803BB79C0,170.27,US Dollar,170.27,US Dollar,
10-09-2022 7.35,8035EDD30,803C09980,1121.16,US Dollar,1121.16,US Dollar,
10-09-2022 7.48,100428660,803C1E060,124.07,US Dollar,124.07,US Dollar,
10-09-2022 7.55,100428660,803C1E060,99.17,US Dollar,99.17,US Dollar,
10-09-2022 7.56,801246A30,803EC0C30,135.05,US Dollar,135.05,US Dollar,
10-09-2022 7.59,801246A30,803EC0C30,485.49,US Dollar,485.49,US Dollar,
10-09-2022 7.40,800DD2C30,803F3A250,224680.91,US Dollar,224680.91,US Dollar,
10-09-2022 7.56,800DD2C30,803F3A250,18244.71,US Dollar,18244.71,US Dollar,
10-09-2022 7.38,800DD2C30,803F3A250,23102.04,US Dollar,23102.04,US Dollar,
10-09-2022 7.32,801925920,803FE4980,1488.26,US Dollar,1488.26,US Dollar,
10-09-2022 7.53,801925920,803FE4980,939.92,US Dollar,939.92,US Dollar,
10-09-2022 7.52,800423870,803FF5F30,255.7,US Dollar,255.7,US Dollar,
10-09-2022 7.35,8008C1420,8040A3DB0,133.12,US Dollar,133.12,US Dollar,
10-09-2022 7.33,8008C1420,8040A3DB0,290.99,US Dollar,290.99,US Dollar,
10-09-2022 7.56,80224E4D0,804123BA0,11977.5,US Dollar,11977.5,US Dollar,
10-09-2022 7.30,80224E4D0,804123BA0,14405.53,US Dollar,14405.53,US Dollar,
10-09-2022 7.55,800466E60,804241B50,2808.97,US Dollar,2808.97,US Dollar,
10-09-2022 7.58,800466E60,804241B50,469.6,US Dollar,469.6,US Dollar,
10-09-2022 7.51,8022813C0,804280FF0,45349.14,US Dollar,45349.14,US Dollar,
10-09-2022 7.58,801A3B040,804289980,50567045.62,US Dollar,50567045.62,US Dollar,
10-09-2022 7.40,801A3B040,804289980,13783.07,US Dollar,13783.07,US Dollar,
10-09-2022 7.54,801A3B040,804289980,9204634.78,US Dollar,9204634.78,US Dollar,
10-09-2022 7.54,801928280,803F26A30,1284.48,US Dollar,1284.48,US Dollar,
10-09-2022 7.56,801928280,803F26A30,7707.81,US Dollar,7707.81,US Dollar,
10-09-2022 7.37,100428660,8045D8100,62837.38,US Dollar,62837.38,US Dollar,
10-09-2022 7.32,100428660,8045D8100,14771.23,US Dollar,14771.23,US Dollar,
10-09-2022 7.34,100428660,8045D8100,28504.88,US Dollar,28504.88,US Dollar,
10-09-2022 7.39,80124A340,80461CD00,197.68,US Dollar,197.68,US Dollar,
10-09-2022 7.58,80124A340,80461CD00,222.1,US Dollar,222.1,US Dollar,
10-09-2022 7.57,800EB3860,8046D6290,2690.53,US Dollar,2690.53,US Dollar,
10-09-2022 7.33,800EB3860,8046D6290,7060.26,US Dollar,7060.26,US Dollar,
10-09-2022 7.41,802428980,804767AF0,873.53,US Dollar,873.53,US Dollar,
10-09-2022 7.48,8047D3E90,8047D49F0,3647.93,US Dollar,3647.93,US Dollar,
10-09-2022 7.58,8013589F0,804836FA0,126.98,US Dollar,126.98,US Dollar,
10-09-2022 7.56,8013589F0,804836FA0,1352.97,US Dollar,1352.97,US Dollar,
10-09-2022 7.36,100428660,80485C300,354.5,US Dollar,354.5,US Dollar,
10-09-2022 7.47,100428660,80485C300,160.66,US Dollar,160.66,US Dollar,
10-09-2022 7.54,8015E5540,804891C20,1876.15,US Dollar,1876.15,US Dollar,
10-09-2022 7.43,8015E5540,804891C20,4778.72,US Dollar,4778.72,US Dollar,
10-09-2022 7.55,802AB0860,8048FA720,2913.84,US Dollar,2913.84,US Dollar,
10-09-2022 7.30,802AB0860,8048FA720,2566.39,US Dollar,2566.39,US Dollar,
10-09-2022 7.47,804945EB0,804945E10,48631.9,US Dollar,48631.9,US Dollar,
10-09-2022 7.52,8014878D0,804964D50,797969.71,US Dollar,797969.71,US Dollar,
10-09-2022 7.56,8014878D0,804964D50,356529.74,US Dollar,356529.74,US Dollar,
10-09-2022 7.40,800FA94F0,80497A590,213.11,US Dollar,213.11,US Dollar,
10-09-2022 7.31,800FA94F0,80497A590,129.02,US Dollar,129.02,US Dollar,
10-09-2022 7.51,8013274E0,8013274E0,643518.55,US Dollar,549178.73,Euro,
10-09-2022 7.51,8013274E0,804B6DA60,643518.55,US Dollar,643518.55,US Dollar,
10-09-2022 7.39,804DF4E20,804DF54D0,583.61,US Dollar,583.61,US Dollar,
10-09-2022 7.38,804DF4D80,804DF54D0,948.82,US Dollar,948.82,US Dollar,
10-09-2022 7.38,804DF5B40,804DF54D0,4685.66,US Dollar,4685.66,US Dollar,
10-09-2022 7.57,804DF4E70,804DF54D0,2755.2,US Dollar,2755.2,US Dollar,
10-09-2022 7.50,804DF5570,804DF54D0,2268.32,US Dollar,2268.32,US Dollar,
10-09-2022 7.34,800E97230,804E4A200,297.32,US Dollar,297.32,US Dollar,
10-09-2022 7.37,800E97230,804E4A200,647.61,US Dollar,647.61,US Dollar,
10-09-2022 7.45,100428660,804E6DD80,8457.29,US Dollar,8457.29,US Dollar,
10-09-2022 7.48,100428660,804E6DD80,27947.97,US Dollar,27947.97,US Dollar,
10-09-2022 7.43,100428660,804E6DD80,2620.83,US Dollar,2620.83,US Dollar,
10-09-2022 7.47,80033FC50,804E7D120,17.58,US Dollar,17.58,US Dollar,
10-09-2022 7.30,80033FC50,804E7D120,8.23,US Dollar,8.23,US Dollar,
10-09-2022 7.37,8027C57B0,804EA6F00,625.57,US Dollar,625.57,US Dollar,
10-09-2022 7.52,8027C57B0,804EA6F00,2604.99,US Dollar,2604.99,US Dollar,
10-09-2022 7.53,8022A2B30,804EC0D10,1099.57,US Dollar,1099.57,US Dollar,
10-09-2022 7.52,8022A2B30,804EC0D10,284.47,US Dollar,284.47,US Dollar,
10-09-2022 7.44,8041870C0,804ED0BA0,695.71,US Dollar,695.71,US Dollar,
10-09-2022 7.56,8041870C0,804ED0BA0,4589.03,US Dollar,4589.03,US Dollar,
10-09-2022 7.41,8010ECEE0,804EEDB40,2246.86,US Dollar,2246.86,US Dollar,
10-09-2022 7.58,8010ECEE0,804EEDB40,1712.73,US Dollar,1712.73,US Dollar,
10-09-2022 7.57,80376FA20,804F524A0,356.67,US Dollar,356.67,US Dollar,
10-09-2022 7.58,80376FA20,804F524A0,348.14,US Dollar,348.14,US Dollar,
10-09-2022 7.33,80376FA20,804F524A0,34.74,US Dollar,34.74,US Dollar,
10-09-2022 7.32,80511DD00,80513D5C0,22.88,US Dollar,22.88,US Dollar,
10-09-2022 7.37,80511DD00,80513D5C0,84.47,US Dollar,84.47,US Dollar,
10-09-2022 7.34,100428660,8051594C0,1503.45,US Dollar,1503.45,US Dollar,
10-09-2022 7.54,100428660,8051594C0,91.31,US Dollar,91.31,US Dollar,
10-09-2022 7.52,8029B3630,8029B3630,2012.93,US Dollar,1717.84,Euro,
10-09-2022 7.52,8029B3630,8051646C0,2012.93,US Dollar,2012.93,US Dollar,
10-09-2022 7.32,8029B3630,8029B3630,3711.82,US Dollar,3167.67,Euro,
10-09-2022 7.32,8029B3630,8051646C0,3711.82,US Dollar,3711.82,US Dollar,
10-09-2022 7.45,8009732A0,8051E4440,138.84,US Dollar,138.84,US Dollar,
10-09-2022 7.44,8009732A0,8051E4440,67.01,US Dollar,67.01,US Dollar,
10-09-2022 7.40,8009732A0,8051E4440,34.9,US Dollar,34.9,US Dollar,
10-09-2022 7.52,8009732A0,8051E4440,14.74,US Dollar,14.74,US Dollar,
10-09-2022 7.36,80222FE80,8051F8DD0,847.68,US Dollar,847.68,US Dollar,
10-09-2022 7.55,80222FE80,8051F8DD0,419.46,US Dollar,419.46,US Dollar,
10-09-2022 7.45,8018180C0,805213150,357.82,US Dollar,357.82,US Dollar,
10-09-2022 7.51,8018180C0,805213150,140.03,US Dollar,140.03,US Dollar,
10-09-2022 7.34,8019FE170,8052122D0,119.2,US Dollar,119.2,US Dollar,
10-09-2022 7.40,8019FE170,8052122D0,297.51,US Dollar,297.51,US Dollar,
10-09-2022 7.32,100428660,80524A9F0,5304.84,US Dollar,5304.84,US Dollar,
10-09-2022 7.42,801307750,8052BACA0,81.46,US Dollar,81.46,US Dollar,
10-09-2022 7.46,801307751,8052BACA1,0.000893,Bitcoin,0.000893,Bitcoin,
10-09-2022 7.52,801307750,8052BACA0,102.88,US Dollar,102.88,US Dollar,
10-09-2022 7.36,80202D610,805354DB0,3868.43,US Dollar,3868.43,US Dollar,
10-09-2022 7.39,80202D610,805354DB0,1922.74,US Dollar,1922.74,US Dollar,
10-09-2022 7.54,80152BD10,8053ECF90,216.0,US Dollar,216.0,US Dollar,
10-09-2022 7.43,80152BD10,8053ECF90,278.14,US Dollar,278.14,US Dollar,
10-09-2022 7.42,804FF0E70,80544A3F0,40485.8,US Dollar,40485.8,US Dollar,
10-09-2022 7.54,804FF0E70,80544A3F0,24533.67,US Dollar,24533.67,US Dollar,
10-09-2022 7.36,804FF0E70,80544A3F0,11172.86,US Dollar,11172.86,US Dollar,
10-09-2022 7.38,804FF0E70,80544A3F0,41739.72,US Dollar,41739.72,US Dollar,
10-09-2022 7.52,8031B1490,8054C1710,3786.99,US Dollar,3786.99,US Dollar,
10-09-2022 7.53,800FA1420,80553A960,1047.06,US Dollar,1047.06,US Dollar,
10-09-2022 7.48,800FA1420,80553A960,954.34,US Dollar,954.34,US Dollar,
10-09-2022 7.40,804EEFAD0,8056CFC20,429.44,US Dollar,429.44,US Dollar,
10-09-2022 7.50,804EEFAD0,8056CFC20,1770.3,US Dollar,1770.3,US Dollar,
10-09-2022 7.39,100428660,8056E7D40,2496.74,US Dollar,2496.74,US Dollar,
10-09-2022 7.51,100428660,8056E7D40,2338.81,US Dollar,2338.81,US Dollar,
10-09-2022 7.57,800FA2460,8057018B0,3141.13,US Dollar,3141.13,US Dollar,
10-09-2022 7.41,800FA2460,8057018B0,11209.59,US Dollar,11209.59,US Dollar,
10-09-2022 7.38,80187DA00,805717F20,73.27,US Dollar,73.27,US Dollar,
10-09-2022 7.43,80187DA00,805717F20,62.96,US Dollar,62.96,US Dollar,
10-09-2022 7.54,800410530,805718980,272.23,US Dollar,272.23,US Dollar,
10-09-2022 7.48,800410530,805718980,194.95,US Dollar,194.95,US Dollar,
10-09-2022 7.47,100428660,805724DE0,888.66,US Dollar,888.66,US Dollar,
10-09-2022 7.46,100428660,805724DE0,2902.78,US Dollar,2902.78,US Dollar,
10-09-2022 7.52,100428660,8057B2DE0,131.09,US Dollar,131.09,US Dollar,
10-09-2022 7.57,100428660,8057B2DE0,13.55,US Dollar,13.55,US Dollar,
10-09-2022 7.50,800A597D0,8057D4C60,549.73,US Dollar,549.73,US Dollar,
10-09-2022 7.57,800A597D0,8057D4C60,2822.43,US Dollar,2822.43,US Dollar,
10-09-2022 7.39,80418AD20,8057D64A0,352.93,US Dollar,352.93,US Dollar,
10-09-2022 7.46,800F65BC0,8058D36A0,4822.33,US Dollar,4822.33,US Dollar,
10-09-2022 7.43,800F65BC0,8058D36A0,1136.97,US Dollar,1136.97,US Dollar,
10-09-2022 7.53,100428660,8058FE1D0,13088.81,US Dollar,13088.81,US Dollar,
10-09-2022 7.51,803C13660,805905F30,475.39,US Dollar,475.39,US Dollar,
10-09-2022 7.57,803C13660,805905F30,2465.99,US Dollar,2465.99,US Dollar,
10-09-2022 7.47,80034DC00,80599F620,57.69,US Dollar,57.69,US Dollar,
10-09-2022 7.33,80034DC00,80599F620,274.68,US Dollar,274.68,US Dollar,
10-09-2022 7.34,80043B0A0,805A12170,16621.24,US Dollar,16621.24,US Dollar,
10-09-2022 7.41,80043B0A0,805A12170,4161.56,US Dollar,4161.56,US Dollar,
10-09-2022 7.34,80043B0A0,805A12170,40903.07,US Dollar,40903.07,US Dollar,
10-09-2022 7.48,801986330,805A57420,593.15,US Dollar,593.15,US Dollar,
10-09-2022 7.34,801986330,805A57420,820.1,US Dollar,820.1,US Dollar,
10-09-2022 7.33,8051FEF30,805A5F450,3177.46,US Dollar,3177.46,US Dollar,
10-09-2022 7.56,80124EB20,805A882B0,8238.88,US Dollar,8238.88,US Dollar,
10-09-2022 7.45,80124EB20,805A882B0,1924.72,US Dollar,1924.72,US Dollar,
10-09-2022 7.45,805164B70,805A8B540,51.19,US Dollar,51.19,US Dollar,
10-09-2022 7.31,805164B70,805A8B540,357.86,US Dollar,357.86,US Dollar,
10-09-2022 7.34,100428660,805A9A570,323.98,US Dollar,323.98,US Dollar,
10-09-2022 7.58,100428660,805A9A570,518.91,US Dollar,518.91,US Dollar,
10-09-2022 7.50,802C37E60,805B23850,350.92,US Dollar,350.92,US Dollar,
10-09-2022 7.48,802C37E60,805B23850,453.05,US Dollar,453.05,US Dollar,
10-09-2022 7.59,802C37E60,805B23850,370.8,US Dollar,370.8,US Dollar,
10-09-2022 7.57,805396FE0,805B482E0,47352.65,US Dollar,47352.65,US Dollar,
10-09-2022 7.47,805396FE0,805B482E0,13796.84,US Dollar,13796.84,US Dollar,
10-09-2022 7.56,805396FE0,805B482E0,138817.53,US Dollar,138817.53,US Dollar,
10-09-2022 7.51,800E95FD0,805B6C3F0,59.74,US Dollar,59.74,US Dollar,
10-09-2022 7.54,800E95FD0,805B6C3F0,165.74,US Dollar,165.74,US Dollar,
10-09-2022 7.43,80153BC30,805B716C0,1553.53,US Dollar,1553.53,US Dollar,
10-09-2022 7.54,80153BC30,805B716C0,6358.67,US Dollar,6358.67,US Dollar,
10-09-2022 7.44,8019174D0,805BA5D10,1211.92,US Dollar,1211.92,US Dollar,
10-09-2022 7.51,8019174D0,805BA5D10,372.56,US Dollar,372.56,US Dollar,
10-09-2022 7.46,80363E660,805D27440,18577.88,US Dollar,18577.88,US Dollar,
10-09-2022 7.44,80363E660,805D27440,24870.24,US Dollar,24870.24,US Dollar,
10-09-2022 7.30,80363E660,805D27440,36326.05,US Dollar,36326.05,US Dollar,
10-09-2022 7.31,80363E660,805D27440,10052.15,US Dollar,10052.15,US Dollar,
10-09-2022 7.50,80363E660,805D27440,3877.05,US Dollar,3877.05,US Dollar,
10-09-2022 7.42,100428660,805DD1240,14.74,US Dollar,14.74,US Dollar,
10-09-2022 7.35,100428660,805DD1240,102.45,US Dollar,102.45,US Dollar,
10-09-2022 7.33,100428660,805DD1240,5.9,US Dollar,5.9,US Dollar,
10-09-2022 7.36,80165E160,805DD2440,2473.95,US Dollar,2473.95,US Dollar,
10-09-2022 7.53,80165E160,805DD2440,148.97,US Dollar,148.97,US Dollar,
10-09-2022 7.53,800814EE0,805DD7E70,1114.38,US Dollar,1114.38,US Dollar,
10-09-2022 7.36,804A75970,805EA26F0,145.93,US Dollar,145.93,US Dollar,
10-09-2022 7.38,804A75970,805EA26F0,122.55,US Dollar,122.55,US Dollar,
10-09-2022 7.59,804A75970,805F99080,3059.62,US Dollar,3059.62,US Dollar,
10-09-2022 7.56,804A75970,805F99080,1493.28,US Dollar,1493.28,US Dollar,
10-09-2022 7.46,8053E1AE0,805F9F530,225.61,US Dollar,225.61,US Dollar,
10-09-2022 7.55,100428660,805FA92A0,549.53,US Dollar,549.53,US Dollar,
10-09-2022 7.53,100428660,805FA92A0,1718.39,US Dollar,1718.39,US Dollar,
10-09-2022 7.48,8004A4040,80601E4C0,2147.82,US Dollar,2147.82,US Dollar,
10-09-2022 7.36,8004A4040,80601E4C0,305.05,US Dollar,305.05,US Dollar,
10-09-2022 7.59,802B97890,806199C60,22232.06,US Dollar,22232.06,US Dollar,
10-09-2022 7.33,802B97890,806199C60,49.22,US Dollar,49.22,US Dollar,
10-09-2022 7.45,802B97890,806199C60,4.95,US Dollar,4.95,US Dollar,
10-09-2022 7.40,800B29140,80620BE40,2686.13,US Dollar,2686.13,US Dollar,
10-09-2022 7.49,8051E7900,8062F63F0,4019.5,US Dollar,4019.5,US Dollar,
10-09-2022 7.59,8051E7900,8062F63F0,912.07,US Dollar,912.07,US Dollar,
10-09-2022 7.42,800C1F660,806301800,1074.8,US Dollar,1074.8,US Dollar,
10-09-2022 7.50,800C1F660,806301800,102.94,US Dollar,102.94,US Dollar,
10-09-2022 7.31,802840270,806314DE0,261.65,US Dollar,261.65,US Dollar,
10-09-2022 7.36,802840270,806314DE0,167.36,US Dollar,167.36,US Dollar,
10-09-2022 7.56,801285880,806329C20,0.94,US Dollar,0.94,US Dollar,
10-09-2022 7.38,801285880,806329C20,2.84,US Dollar,2.84,US Dollar,
10-09-2022 7.52,100428660,80645DA30,8884.12,US Dollar,8884.12,US Dollar,
10-09-2022 7.35,100428660,80645DA30,28441.83,US Dollar,28441.83,US Dollar,
10-09-2022 7.56,100428660,80645DA30,11245.77,US Dollar,11245.77,US Dollar,
10-09-2022 7.51,100428660,806639030,48.56,US Dollar,48.56,US Dollar,
10-09-2022 7.48,100428660,806639030,71.72,US Dollar,71.72,US Dollar,
10-09-2022 7.53,8066385A0,806638550,3316.31,US Dollar,3316.31,US Dollar,
10-09-2022 7.53,80663AF00,806638550,4228.31,US Dollar,4228.31,US Dollar,
10-09-2022 7.40,8066384B0,806638550,4101.85,US Dollar,4101.85,US Dollar,
10-09-2022 7.52,806638410,806638550,4392.12,US Dollar,4392.12,US Dollar,
10-09-2022 7.51,8066383C0,806638550,2464.59,US Dollar,2464.59,US Dollar,
10-09-2022 7.52,806637BF0,806638550,4363.59,US Dollar,4363.59,US Dollar,
10-09-2022 7.41,803D55F70,8066E2C20,8395.59,US Dollar,8395.59,US Dollar,
10-09-2022 7.54,803D55F70,8066E2C20,14832.14,US Dollar,14832.14,US Dollar,
10-09-2022 7.40,100428660,8066EAFF0,233539.05,US Dollar,233539.05,US Dollar,
10-09-2022 7.48,800C4F160,8055B5EE0,98.19,US Dollar,98.19,US Dollar,
10-09-2022 7.59,800C4F160,8055B5EE0,184.18,US Dollar,184.18,US Dollar,
10-09-2022 7.51,805583AD0,806712FE0,331.7,US Dollar,331.7,US Dollar,
10-09-2022 7.33,805583AD0,806712FE0,298.25,US Dollar,298.25,US Dollar,
10-09-2022 7.39,804188A60,80672ABF0,2791.59,US Dollar,2791.59,US Dollar,
10-09-2022 7.48,804188A60,80672ABF0,13765.46,US Dollar,13765.46,US Dollar,
10-09-2022 7.48,804188A60,80672ABF0,334.29,US Dollar,334.29,US Dollar,
10-09-2022 7.55,802B2A3B0,80677ADE0,7.19,US Dollar,7.19,US Dollar,
10-09-2022 7.41,802B2A3B0,80677ADE0,7.48,US Dollar,7.48,US Dollar,
10-09-2022 7.48,802B2A3B0,80677ADE0,3.2,US Dollar,3.2,US Dollar,
10-09-2022 7.51,802B2A3B0,80677ADE0,2.57,US Dollar,2.57,US Dollar,
10-09-2022 7.55,8057B3650,806785950,2.89,US Dollar,2.89,US Dollar,
10-09-2022 7.47,8057B3650,806785950,5.16,US Dollar,5.16,US Dollar,
10-09-2022 7.35,801EA4520,8067C68B0,158.54,US Dollar,158.54,US Dollar,
10-09-2022 7.48,801EA4520,8067C68B0,293.44,US Dollar,293.44,US Dollar,
10-09-2022 7.46,8015B8B00,8068ADFA0,6704.85,US Dollar,6704.85,US Dollar,
10-09-2022 7.50,8015B8B00,8068ADFA0,17494.17,US Dollar,17494.17,US Dollar,
10-09-2022 7.58,8015B8B00,8068ADFA0,753.31,US Dollar,753.31,US Dollar,
10-09-2022 7.32,805BDC700,806A9B060,261.33,US Dollar,261.33,US Dollar,
10-09-2022 7.37,805BDC700,806A9B060,599.11,US Dollar,599.11,US Dollar,
10-09-2022 7.34,8065F9380,806B243F0,2099354.11,US Dollar,2099354.11,US Dollar,
