Bank,Account,Receiving_currency,Payment_currency
20,800A00580,,Euro
20,800A3A940,,Euro
20,800A85830,Euro,Euro
20,800AA74B0,,Euro
20,800AAB260,Euro,
20,800AADCF0,,Euro
20,800AB7A90,Euro,
20,800AB8120,Euro,
20,800ABB090,,Euro
20,800AE2400,Euro,Euro
20,800AED4C0,,Euro
20,800B14740,Euro,Euro
20,800B49FF0,,Euro
20,800B5AAA0,Euro,Euro
20,800B64E80,,Euro
20,800B6BD20,Euro,Euro
20,800B70290,,Euro
20,800B84290,,Euro
20,800BCCF60,Euro,Euro
20,800C3B340,,Euro
20,800C66020,,Euro
20,800C707F0,,Euro
20,800C76270,Euro,
20,800C79180,Euro,
20,800C8A340,Euro,Euro
20,800CA8B30,Euro,Euro
20,800CED4B0,Euro,Euro
20,800D54340,,Euro
20,800D834C0,Euro,Euro
20,800D88880,,Euro
20,800D8E390,,Euro
20,800D9D300,Euro,
20,800DECC10,"US Dollar,Euro","Euro,US Dollar"
20,800E08EB0,,Yuan
20,800E11DB0,Yuan,Yuan
20,800E129B0,"Yuan,US Dollar","Yuan,US Dollar"
20,800E12FB0,US Dollar,"Yuan,US Dollar"
20,800E13760,,Yuan
20,800E14760,Yuan,Yuan
20,800E19F00,,Yuan
20,800E1BE00,,Yuan
20,800E1D060,Yuan,Yuan
20,800E3CEC0,Euro,
20,800E3FD70,,Euro
20,800E47480,,Euro
20,800ED4B40,,Euro
20,800F83A10,Euro,
20,800F851B0,,Euro
20,800FD1E90,,Euro
20,800FDADE0,,Euro
20,80101DF20,,Euro
20,80102A060,,Euro
20,80102A1F0,,Euro
20,80106DCF0,Euro,
20,801088D30,,Euro
20,8010C3200,,Euro
20,8010DB280,,Euro
20,8011099A0,Euro,
20,80110A550,Euro,
20,80110E450,"US Dollar,Euro","Euro,US Dollar"
20,8011402E0,,Euro
20,801149B00,Euro,
20,8011A1F10,US Dollar,"Euro,US Dollar"
20,8011CADB0,,Euro
20,8011D3360,Euro,Euro
20,80120B160,Euro,Euro
20,80120E710,Euro,
20,801257030,Euro,Euro
20,80126B530,Euro,
20,8012EBFA0,Euro,Euro
20,8013540E0,,Euro
20,8013AB2C0,Euro,Euro
20,8014060F0,Euro,Euro
20,80140B400,,Yuan
20,80142BCD0,Euro,
20,80142C780,Euro,
20,8014A0530,,Yuan
20,8014A0E60,Euro,Euro
20,8014BF1C0,Euro,Euro
20,8014D8BE0,,Euro
20,8014EE920,,Euro
20,80150F210,,Euro
20,8015158D0,Euro,
20,801534F10,Euro,Euro
20,801551010,Euro,Euro
20,80159ED10,,Yuan
20,8015A5C80,Euro,
20,8016079A0,,Euro
20,80161B810,,Euro
20,801631AB0,Euro,Euro
20,80169B340,,Yuan
20,8016DC4C0,,Euro
20,8016E70D0,Yuan,Yuan
20,801840510,Euro,
20,801840750,Euro,
20,801860F70,,Euro
20,801898F80,,Euro
20,8018C08C0,Euro,
20,8018D2310,,Euro
20,8019042B0,,Euro
20,8019528E0,Euro,Euro
20,801970F30,Euro,
20,801A0F490,Euro,
20,801A14080,,Euro
20,801A29950,Euro,Euro
20,801AFEBB0,Euro,Euro
20,801B0FED0,,Euro
20,801C08C10,Euro,
20,801C3E0D0,Euro,Euro
20,801C74D40,Euro,
20,801CD3740,Euro,Euro
20,801CD5220,,Euro
20,801CD7EB0,Euro,Euro
20,801D34300,Euro,
20,801D37940,Euro,
20,801DD1C70,Euro,
20,801DDD010,,Euro
20,801DE4CA0,Euro,
20,801DF3980,Euro,
20,801E10520,,Euro
20,801E10570,,Euro
20,801E6B710,Euro,Euro
20,801E6D310,Yuan,
20,801E6DB80,Yuan,Yuan
20,801E7E210,Euro,
20,801EAE9D0,,Euro
20,801ECAFF0,Euro,
20,801ED1150,,Euro
20,801F03B10,,Euro
20,801F0F290,Euro,Euro
20,801F97E90,Euro,Euro
20,801FC8E70,,Euro
20,801FFE5D0,Euro,
20,8020064C0,,Euro
20,80204FA90,Euro,
20,80208DAF0,Euro,Euro
20,802091950,Euro,
20,8020BD550,Yuan,Yuan
20,8020CA820,Euro,
20,8020ECCF0,Euro,Euro
20,802143210,,Yuan
20,8021436B0,Yuan,Yuan
20,8021485D0,Yuan,
20,802153BB0,,Yuan
20,802155860,Yuan,Yuan
20,802156590,Yuan,Yuan
20,802156A40,Yuan,Yuan
20,802157230,,Yuan
20,802157C90,Yuan,Yuan
20,802168840,,Yuan
20,8021692B0,,Yuan
20,80216A660,Yuan,Yuan
20,8021DF1D0,,Euro
20,802220820,Euro,Euro
20,802220821,,Bitcoin
20,802283CB0,Swiss Franc,"Yuan,Swiss Franc"
20,802283FA0,,Yuan
20,8022A18C0,Euro,
20,8022ECE90,,Yuan
20,8022EF900,,Yuan
20,802322150,Euro,
20,8023350F0,,Euro
20,80233DA40,,Euro
20,802353B00,,Euro
20,802359130,,Yuan
20,80235A9D0,Yuan,
20,80235BCC0,Yuan,
20,80235D4F0,,Yuan
20,80235E150,,Yuan
20,8023637A0,Yuan,
20,8023B50F0,Euro,Euro
20,8023BD1F0,Euro,
20,8023C0EF0,,Euro
20,8024F0980,Euro,
20,8025D0DB0,Euro,
20,8025D9F60,Euro,
20,8025EA920,Euro,Euro
20,8026775E0,,Euro
20,802679550,Euro,Euro
20,80267EE30,Euro,
20,80269A060,,Yuan
20,8026B93B0,Euro,
20,8026D48D0,,Yuan
20,8026EE200,Euro,
20,80270E870,Euro,
20,802792890,,Euro
20,8027B7730,Euro,
20,802880EB0,Yuan,Yuan
20,802881800,Yuan,
20,802882560,,Yuan
20,8028ABD00,Euro,
20,8028EA980,,Euro
20,80295D820,Euro,
20,802998E50,,Euro
20,8029B4B40,,Euro
20,8029B5020,Euro,
20,802A13070,,Yuan
20,802A25340,,Euro
20,802A29680,,Euro
20,802A49520,Euro,Euro
20,802AF4710,,Euro
20,802B05CC0,Yuan,Yuan
20,802B1DF80,Euro,
20,802C89AB0,,Euro
20,802CE6A40,,Euro
20,802D09460,Euro,
20,802D0B200,Euro,
20,802D50A70,,Euro
20,802DC9F30,,Euro
20,802DE0C50,,Euro
20,802DE2280,,Euro
20,802E30820,,Euro
20,802EBF770,,Yuan
20,802EF94D0,Euro,
20,802F3E800,,Euro
20,802F69550,Yuan,Yuan
20,802F6A960,,Yuan
20,802F6B510,,Yuan
20,802F74430,Yuan,
20,802F79610,Yuan,Yuan
20,802F7BE90,Yuan,Yuan
20,802F7CA50,,Yuan
20,802F7DDD0,Yuan,Yuan
20,802F7E6F0,,Yuan
20,802F88CB0,"US Dollar,Yuan","Yuan,US Dollar"
20,802F8C0D0,,Yuan
20,802F8C120,,Yuan
20,802F91210,Yuan,Yuan
20,802F958F0,Yuan,Yuan
20,802F962B0,,Yuan
20,802F9A270,,Yuan
20,802F9C050,,Yuan
20,802FC2060,Yuan,Yuan
20,802FC9800,Yuan,Yuan
20,802FCB000,Yuan,Yuan
20,802FD2280,Yuan,Yuan
20,802FD8FE0,Yuan,Yuan
20,802FDD680,Yuan,
20,802FDFF50,,Yuan
20,802FE1100,Yuan,
20,802FEB850,,Yuan
20,802FF0BA0,,Yuan
20,802FF6C00,,Yuan
20,802FF7B60,Yuan,Yuan
20,802FFC0B0,,Yuan
20,803002D90,Yuan,
20,80300AF40,Yuan,
20,80300F8B0,Yuan,
20,803022A00,Yuan,
20,803022A01,Bitcoin,
20,80302C120,Yuan,Yuan
20,80302C4C0,Yuan,Yuan
20,80302FB40,,Yuan
20,803054970,,Yuan
20,803061FB0,Yuan,
20,803073120,Yuan,
20,803073310,Yuan,
20,8030784B0,Yuan,Yuan
20,80307A060,Yuan,
20,80307A800,Yuan,
20,80307BBF0,Yuan,Yuan
20,8030861E0,,Yuan
20,8030879D0,"US Dollar,Yuan","Yuan,US Dollar"
20,8030907F0,US Dollar,"Yuan,US Dollar"
20,803091E50,Yuan,
20,8030961E0,Yuan,
20,8030A4470,Yuan,
20,8030AA990,,Yuan
20,8030EED50,,Yuan
20,8030FEFA0,,Yuan
20,803113400,Yuan,
20,803145180,,Yuan
20,8031457C0,Yuan,Yuan
20,8031E0D80,Yuan,
20,8031E53B0,Yuan,Yuan
20,8031E9EA0,Yuan,Yuan
20,8031FC200,Euro,Euro
20,80326B3B0,,Euro
20,803272CF0,Euro,Euro
20,8033D87F0,,Euro
20,803573970,Yuan,
20,8035742D0,,Yuan
20,8035763F0,Yuan,
20,80358F680,,Yuan
20,803594B80,,Yuan
20,803596340,Yuan,Yuan
20,8035A3150,Yuan,Yuan
20,8035A5DE0,Yuan,Yuan
20,8035C2DD0,Yuan,Yuan
20,8035C7ED0,Yuan,
20,8035CC1D0,Yuan,Yuan
20,8035CD030,Yuan,Yuan
20,8035D2390,Yuan,
20,8035D7010,,Yuan
20,8035D8D20,Yuan,
20,8035E4540,,Yuan
20,8035F0EC0,,Yuan
20,8035F17D0,Yuan,
20,8035F7270,Yuan,
20,803613470,,Yuan
20,803617AB0,Yuan,Yuan
20,80361F610,,Yuan
20,80366BD80,,Yuan
20,803685D00,,Yuan
20,803686E90,Yuan,
20,8036A44E0,,Yuan
20,8036A9530,Yuan,Yuan
20,8036C6030,,Yuan
20,8036C8D40,,Yuan
20,8036CCB90,Yuan,Yuan
20,8036D1370,Yuan,
20,8036DD510,Yuan,Yuan
20,8036E01C0,,Yuan
20,8036E80A0,,Yuan
20,8036F61E0,Yuan,
20,8037D5330,Yuan,
20,8037E41C0,Yuan,Yuan
20,803800840,,Yuan
20,803802D50,Yuan,Yuan
20,80380B750,,Yuan
20,8038137D0,Yuan,
20,803885F60,,Yuan
20,8038A84B0,Yuan,
20,8038ACED0,,Yuan
20,8038B2850,Yuan,
20,8038D2D20,Yuan,
20,8038F17E0,,Yuan
20,803918020,,Euro
20,803920290,Yuan,
20,8039388B0,Yuan,Yuan
20,80393D150,Yuan,
20,803942D90,,Yuan
20,803943900,,Yuan
20,803957B40,Yuan,Yuan
20,803977D60,Yuan,
20,803980080,Yuan,
20,8039816B0,Yuan,
20,803981AA0,,Yuan
20,803986BA0,Yuan,Yuan
20,80398D3F0,,Yuan
20,803992140,,Yuan
20,80399BE30,,Yuan
20,80399CE30,Yuan,
20,803CE67C0,Yuan,
20,803E81B90,,Euro
20,803E86D30,,Euro
20,8044DA010,,Yuan
20,8047B6F80,Yuan,
20,8047DB500,,Yuan
20,8048048C0,Yuan,
20,8048A2590,,Yuan
20,8048AB870,Yuan,
20,804910200,Euro,
20,804A05920,Yuan,Yuan
20,804C0B0A0,Yuan,Yuan
20,804E54120,,Euro
20,805291CA0,,Euro
20,8053104C0,,Euro
20,805564570,Euro,
20,8055B0490,Euro,
20,8056D8C00,Euro,
20,80583E4E0,Euro,Euro
20,805866ED0,Yuan,Yuan
20,805A3AFB0,,Euro
20,805AB36C0,,Euro
20,805AD52E0,Euro,
20,805AD6E10,Yuan,
20,805DD9470,Euro,
20,805E0B280,Euro,
20,8063FE0B0,,Euro
20,80681A170,US Dollar,"Euro,US Dollar"
20,8068A88C0,Euro,
20,8068C4FA0,,Euro
20,8069012A0,Euro,
20,80693E160,,Euro
20,806981AC0,Euro,Euro
20,806C2B530,Euro,
20,806E68210,Euro,
20,80723BEC0,Euro,
20,807243E00,,Euro
20,807285650,,Euro
20,8072C9BE0,Euro,
20,80733EB60,,Euro
20,8073775F0,Yuan,
20,807411490,Yuan,
20,807506B90,Yuan,
20,8075098E0,,Yuan
20,80776DAC0,,Yuan
20,8078378A0,Euro,Euro
20,80796EC10,,Euro
20,807982140,Euro,
20,807AB6D10,Euro,
20,807AC4570,Euro,
20,807ADFA90,Euro,
20,807AF2F90,Euro,
20,807CD9D90,Euro,
20,807E11DA0,Yuan,Yuan
20,807E1DD60,Yuan,Yuan
20,807E387E0,Yuan,
20,807FDB7D0,Euro,
20,80801A9D0,,Yuan
20,80822F5B0,Euro,
20,8083E36E0,,Yuan
20,8084BF9B0,Yuan,Yuan
20,808631100,Euro,
20,808631650,,Euro
20,808A4B320,Yuan,
20,808F5F980,,Yuan
20,808F72C50,,Yuan
20,80901C560,Yuan,
20,809409CD0,,Euro
20,8095E20B0,Yuan,
20,80972F490,,Euro
20,809BA3BC0,Euro,
20,809DD73E0,Yuan,
20,809F52070,Yuan,
20,80A196320,Yuan,Yuan
20,80A20B5C0,Yuan,Yuan
20,80A67BFE0,Euro,Euro
20,80A9E97A0,,Euro
20,80ABD1170,Euro,
20,80AC08A70,Euro,
20,80AF483A0,Euro,
20,80AFA66B0,,Yuan
20,80B10A600,Yuan,
20,80B114360,Yuan,
20,80B12A4D0,Yuan,
20,80B12E440,,Yuan
20,80B1C1060,Yuan,
20,80B2C2980,Yuan,
20,80B378570,,Euro
20,80B4F12D0,Euro,Euro
20,80B5D7D30,,Euro
20,80B6AE8C0,Euro,Euro
20,80BA3C410,,Euro
20,80BB864A0,Euro,
20,80BC85AF0,,Euro
20,80C8ACB20,Euro,
20,80C8D7670,Euro,
20,80CAEEB20,Yuan,Yuan
20,80CAF9630,,Yuan
20,80CCFDC40,Yuan,
20,80CD15FF0,Yuan,
20,80CD18B00,Yuan,Yuan
20,80D1EB430,Euro,
20,80D24A280,,Euro
20,80D44BE00,Euro,
20,80D47CD60,Euro,Euro
20,80D543280,Euro,
20,80D8EF9E0,Euro,
20,80D9B9D30,Euro,
20,80DD4EE60,Euro,
20,80DE12D80,Euro,
20,80E0779B0,Euro,
20,80E3645C0,Euro,
20,80E66D510,,Euro
20,80E6CAB90,Yuan,Yuan
20,80E7B3330,Euro,
20,80E809840,Yuan,
20,80E81B330,Yuan,
20,80E978EC0,Yuan,
20,80ED86500,Yuan,
20,80EF7E1D0,,Yuan
20,80EF7FB10,,Yuan
20,80EF8B280,Yuan,
20,80EFC1230,,Yuan
20,80EFC3D30,,Yuan
20,80F7DD4D0,Euro,
20,81065A030,Yuan,
20,8108EA750,Yuan,
20,810976820,,Euro
20,810DE4920,,Euro
20,810EC6520,Yuan,
20,8116E43D0,Euro,
20,8119B0B00,,Euro
20,811CB65B0,,Euro
20,811CFC440,Yuan,
20,811E7FEA0,Yuan,
20,81250D950,Euro,
20,81265D450,Yuan,
20,8128C6090,,Euro
20,812A1CBE0,Euro,
20,812DFB200,Yuan,
20,812E38590,,Yuan
20,812E80BE0,,Yuan
20,812F8E950,,Euro
20,813FDED20,Euro,
20,81447E220,Euro,
20,8144C22B0,Euro,Euro
20,814660D00,,Euro
21,8000464E0,,Yen
21,8000466F0,,Yen
21,800075540,Yen,Yen
21,800075700,Yen,Yen
21,800075C00,Yen,Yen
21,800075C50,Yen,Yen
21,800077180,,Yen
21,8000776E0,,Yen
21,800078760,Yen,Yen
21,800078B20,,Yen
21,800079C00,,Yen
21,800079F50,Yen,Yen
21,80007AFA0,,Yen
21,80007BA70,,Yen
21,80007BC80,,Yen
21,801FB15B0,Yen,Yen
21,802158560,,Yen
21,8022EC200,Yen,Yen
21,802F93A90,Yen,Yen
21,803037A10,,Yen
21,803088FF0,Yen,Yen
21,80361AF30,Yen,Yen
21,80368E630,Yen,Yen
21,803694700,,Yen
21,8036956D0,Yen,Yen
21,80369AD60,Yen,Yen
21,80382EAD0,Yen,Yen
21,803834780,,Yen
21,803836350,Yen,Yen
21,80383A170,,Yen
21,80383E530,Yen,
21,80383E760,,Yen
21,803840170,,Yen
21,8038456C0,Yen,
21,803846B90,,Yen
21,803849450,,Yen
21,803849E80,Yen,
21,80384F9F0,Yen,
21,803856770,,Yen
21,803859780,Yen,Yen
21,80385E0D0,,Yen
21,803862770,Yen,Yen
21,803863220,Yen,
21,803866410,Yen,Yen
21,8038783F0,,Yen
21,80387B3B0,Yen,Yen
21,8039B2C50,,Yen
21,8039B60D0,Yen,
21,8039C9540,,Yen
21,8039CA630,Yen,
21,8039D6590,,Yen
21,8039D72B0,,Yen
21,8039DD930,,Yen
21,8039DFE10,,Yen
21,8039E0DD0,,Yen
21,8039E9A50,,Yen
21,8039ED6B0,,Yen
21,8039EEA20,,Yen
21,8039EEAC0,,Yen
21,8039F04F0,,Yen
21,8039F1600,Yen,
21,8039F6390,Yen,Yen
21,803A01840,,Yen
21,803A11A20,Yen,Yen
21,803A162B0,,Yen
21,803A1D440,Yen,Yen
21,803A3D920,,Yen
21,803A40E10,Yen,
21,803A43F00,Yen,
21,803A44650,Yen,
21,803A4EFB0,Yen,Yen
21,803A50650,,Yen
21,803A51F80,,Yen
21,803A5F680,,Yen
21,803A5FD80,,Yen
21,803A621E0,,Yen
21,803A70B00,Yen,Yen
21,803A768B0,Yen,
21,803A78470,Yen,
21,803A78F70,,Yen
21,803A80CF0,Yen,
21,803A85FB0,,Yen
21,803A9A1E0,Yen,Yen
21,803A9E1C0,Yen,Yen
21,803A9F2C0,Yen,Yen
21,803A9F950,Yen,Yen
21,803AA0370,Yen,Yen
21,803AA1EE0,Yen,
21,803AA93B0,Yen,
21,803AB3D40,Yen,
21,803ABAEF0,Yen,
21,803AD2F10,,Yen
21,803AD46A0,,Yen
21,803AD4C90,,Yen
21,803AEC830,Yen,Yen
21,803AEEB30,Yen,Yen
21,803AFA770,,Yen
21,803AFF880,Yen,Yen
21,803B098A0,Yen,
21,803B11580,,Yen
21,803B11900,Yen,
21,803B1D230,Yen,Yen
21,803B2BA40,,Yen
21,803B39C90,Yen,
21,803B448D0,,Yen
21,803B50BC0,Yen,Yen
21,803B551F0,,Yen
21,803B5D540,Yen,Yen
21,803B60910,,Yen
21,803B742E0,Yen,
21,803B76D30,Yen,Yen
21,803B78E80,Yen,Yen
21,803B7A830,Yen,
21,803B91920,Yen,
21,803C343D0,Yen,Yen
21,803C491E0,Yen,
21,803C4EA00,Yen,
21,803C4EFE0,,Yen
21,803CC4EE0,Yen,Yen
21,803CCE5D0,,Yen
21,803CD7260,Yen,
21,803D97290,US Dollar,"Yen,US Dollar"
21,803D9B1D0,,Yen
21,803DC3C10,,Yen
21,803DD9840,Yen,
21,803DE4D40,,Yen
21,803DE5020,Yen,Yen
21,803DF7210,,Yen
21,803DFE740,Yen,
21,803E0FF10,Yen,
21,803E213F0,Yen,
21,803E57C90,,Yen
21,803E62490,,Yen
21,803E62CF0,Yen,
21,803E67DF0,Yen,
21,803ED64D0,Yen,
21,803EF4040,Yen,
21,803F1D9F0,Yen,
21,803F1EB30,Yen,
21,803F282E0,Yen,
21,803F59C10,,Yen
21,803F5BEF0,,Yen
21,803F5E4E0,Yen,
21,803F6A090,Yen,
21,803F9CB00,Yen,Yen
21,803FB4050,Yen,
21,803FCBD40,Yen,
21,803FE3B50,Yen,
21,804031D90,Yen,
21,8040355B0,Yen,Yen
21,8040404A0,Yen,
21,80406CE20,Yen,
21,80408A140,,Yen
21,8040C2F90,Yen,
21,8040E25A0,Yen,
21,804133540,Yen,Yen
21,804145A10,,Yen
21,804146C60,Yen,Yen
21,804170150,Yen,Yen
21,80417AD70,Yen,Yen
21,804184660,Yen,
21,804230EC0,Yen,Yen
21,8042338A0,Yen,
21,80423D210,Yen,
21,8042F7A50,Yen,
21,8042FFA00,,Yen
21,804313970,Yen,Yen
21,804350D50,Yen,Yen
21,8043565F0,Yen,
21,80435A5E0,Yen,Yen
21,80435ACD0,Yen,
21,804363E90,Yen,
21,8043E42B0,Yen,
21,8043E5FE0,Yen,Yen
21,80443AA30,Yen,Yen
21,80447DDF0,,Yen
21,80449FAA0,Yen,
21,8044A2990,,Yen
21,8044B62E0,Yen,
21,8044B62E1,Bitcoin,
21,8045382D0,Yen,
21,804579460,Yen,
21,804584430,,Yen
21,80458F060,Yen,
21,80460EEE0,Yen,
21,804615740,,Yen
21,804646550,,Yen
21,80468D4B0,Yen,
21,8046B1A90,Yen,
21,8046B2A50,,Yen
21,8046B44C0,Yen,
21,8046EE1D0,Yen,
21,8046F5760,,Yen
21,80471CB10,Yen,Yen
21,809B01FB0,Yen,
21,80C42A040,Yen,
21,80C42E110,Yen,
21,80C4B82C0,Yen,
21,80C4CAA30,Yen,
21,80C4CADE0,,Yen
21,80CE4DF80,,Yen
21,812C02CD0,Yen,
21,8145B4660,Yen,
21,8145B4A00,Yen,
21,8145B5870,Yen,
21,8145CC110,Yen,
22,8000444C0,,Euro
22,800044A00,Euro,
22,800060E60,,Euro
22,800061660,,Euro
22,800062960,,Euro
22,800062BE0,,Euro
22,800062C30,,Euro
22,800062E20,Euro,Euro
22,800064880,,Euro
22,8000663C0,Euro,Euro
22,800067150,Euro,Euro
22,800067BB0,,Euro
22,800067DC0,,Euro
22,800068180,Euro,Euro
22,8000F1200,,Euro
22,8000F2320,Euro,Euro
22,8000F9470,Euro,
22,8000F9AF0,Euro,Euro
22,8000FA2A0,Euro,
22,8000FBFA0,Euro,Euro
22,8000FC360,Euro,Euro
22,8000FE570,,Euro
22,8000FF7E0,Euro,Euro
22,800103DD0,Euro,Euro
22,80010E3C0,Euro,
22,80010E5E0,Euro,Euro
22,80010F3C0,Euro,Euro
22,800120050,,Euro
22,8001214C0,Euro,Euro
22,800123440,Euro,Euro
22,80012CDB0,Euro,Euro
22,80012D480,,Euro
22,800141A40,,Euro
22,800141D00,,Euro
22,800142A60,,Euro
22,800161680,,Euro
22,800166070,Euro,Euro
22,8001687E0,,Euro
22,8001693A0,,Euro
22,800169690,,Euro
22,80016A340,,Euro
22,80016FB90,,Euro
22,80017B970,,Euro
22,80017BDF0,,Euro
22,80017C590,,Euro
22,80017CED0,Euro,Euro
22,80017EA20,Euro,Euro
22,800181850,Euro,Euro
22,8001A6530,,Euro
22,8001A6870,Euro,Euro
22,8001AE930,,Euro
22,8001AF3D0,,Euro
22,8001AF3D1,,Bitcoin
22,8001AF6F0,,Euro
22,8001B00A0,,Euro
22,8001B0560,,Euro
22,8001B12D0,Euro,
22,8001BA1D0,Euro,Euro
22,8001BBEF0,,Euro
22,8001BD460,"US Dollar,Euro","Euro,US Dollar"
22,8001BE5E0,,Euro
22,8001C3A40,,Euro
22,8001CC880,,Euro
22,8001D5230,Euro,
22,8001D69F0,Euro,Euro
22,8001D6FF0,Euro,Euro
22,8001D79E0,Euro,Euro
22,8001F0C30,Euro,Euro
22,8001FB060,,Euro
22,800201C60,Euro,Euro
22,800202780,,Euro
22,8002036C0,Euro,Euro
22,800204870,,Euro
22,800207DE0,Euro,Euro
22,800212980,,Euro
22,800219480,,Euro
22,800229D10,,Euro
22,80022DAD0,Euro,
22,800232B60,,Euro
22,800236DB0,Euro,Euro
22,800237880,,Euro
22,800238290,,Euro
22,800239B80,,Euro
22,80023CE80,,Euro
22,80023F130,Euro,Euro
22,80023F590,,Euro
22,800241D60,Euro,Euro
22,800243810,Euro,Euro
22,80024E7A0,,Euro
22,80026C700,Euro,
22,80026F850,,Euro
22,800279870,,Euro
22,8002822C0,,Euro
22,800283ED0,Euro,Euro
22,800284530,,Euro
22,800285560,Euro,
22,800287890,Euro,Euro
22,80028E500,Euro,
22,80028F590,Euro,
22,800293270,Euro,Euro
22,800294660,,Euro
22,800294940,Euro,Euro
22,800295140,,Euro
22,800295B90,,Euro
22,80029C260,,Euro
22,8002A18C0,,Euro
22,8002A1C70,,Euro
22,8002A5130,Euro,
22,8002D2760,Euro,
22,8002E77E0,,Euro
22,8002E84B0,,Euro
22,8002EB6C0,Euro,Euro
22,8002EDCD0,Euro,Euro
22,8002F0FD0,,Euro
22,8002F49C0,,Euro
22,8002FA330,Euro,
22,80030CC80,,Euro
22,8003118F0,Euro,Euro
22,800314E10,Euro,Euro
22,800317010,Euro,Euro
22,8003199E0,,Euro
22,80032F220,,Euro
22,8003511D0,,Euro
22,80037A4D0,,Euro
22,80037CD70,Euro,Euro
22,8003CB380,Euro,Euro
22,8003DDFD0,Euro,Euro
22,800440810,Euro,
22,800440A00,,Euro
22,800440E90,Euro,Euro
22,800445A20,,Euro
22,800446D50,,Euro
22,80048F5E0,,Euro
22,8004EC1C0,,Euro
22,8004EF8E0,Euro,Euro
22,8004EFFA0,,Euro
22,8004F92F0,,Euro
22,8005008C0,Euro,
22,800503490,Euro,
22,800506580,,Euro
22,8005085E0,,Euro
22,80050A570,,Euro
22,80050E6F0,Euro,
22,800512920,Euro,Euro
22,8005155B0,Euro,Euro
22,80051AD00,,Euro
22,8005244A0,Euro,
22,800526C80,Euro,Euro
22,800527090,,Euro
22,80052E640,,Euro
22,80052E930,Euro,
22,800533300,,Euro
22,80055C0C0,,Euro
22,800564720,,Euro
22,800564C30,Euro,
22,80059C3E0,,Euro
22,8005FEAE0,,Euro
22,800602DB0,,Euro
22,8006030C0,Euro,Euro
22,800609840,,Euro
22,80062E090,,Euro
22,800635550,Euro,
22,80063A800,,Euro
22,80063B680,,Euro
22,80063D2C0,Euro,
22,80063FDA0,Euro,Euro
22,80069C920,,Euro
22,8006A1730,,Euro
22,8006A6290,,Euro
22,8006BE610,,Euro
22,8006C1010,Euro,Euro
22,8006CF660,,Euro
22,8006EBB70,,Euro
22,80070AA30,,Euro
22,80070B9A0,,Euro
22,80070CDF0,,Euro
22,80071D9D0,Euro,Euro
22,800740990,,Euro
22,800744030,Euro,
22,8007484E0,Euro,Euro
22,800799670,Euro,Euro
22,8007A5810,Euro,Euro
22,8007CFA90,Euro,
22,8007DBEF0,,Euro
22,8007E26A0,Euro,Euro
22,8007F6410,,Euro
22,800854CA0,Euro,
22,80086DAB0,,Euro
22,8008A8BE0,Euro,Euro
22,8008AB330,,Euro
22,8008AEA90,,Euro
22,8008AF700,Euro,Euro
22,8008B0C50,Euro,
22,8008B27C0,Euro,Euro
22,8008B67C0,Euro,Euro
22,8008B9140,Euro,Euro
22,8008D2DF0,Euro,Euro
22,800910740,Euro,Euro
22,800917D40,Euro,Euro
22,80091F490,,Euro
22,80093E700,,Euro
22,800964A90,,Euro
22,800965A80,Euro,Euro
22,8009666B0,,Euro
22,8009706E0,Euro,
22,800978A80,,Euro
22,800980710,Euro,Euro
22,800986FD0,Euro,Euro
22,800988120,,Euro
22,80099FAC0,Euro,Euro
22,8009B5120,Euro,
22,8009B62B0,Euro,
22,8009C2B90,Euro,
22,8009C9240,,Euro
22,8009CA830,,Euro
22,8009CB1D0,,Euro
22,8009CFDD0,Euro,Euro
22,8009D5860,,Euro
22,8009D6350,,Euro
22,8009D7380,Euro,Euro
22,800A1C980,,Euro
22,800A22290,,Euro
22,800A242D0,,Euro
22,800A2AE70,Euro,Euro
22,800A2D840,,Euro
22,800A3C9C0,,Euro
22,800AA8DC0,Euro,Euro
22,800AB34D0,,Euro
22,800ABB8A0,Euro,
22,800AE06A0,Euro,
22,800AE4C00,Euro,
22,800B64010,Euro,
22,800B65830,Euro,
22,800B6C090,Euro,Euro
22,800B75AC0,Euro,Euro
22,800B8BB00,Euro,Euro
22,800B96600,,Euro
22,800BAF580,Euro,Euro
22,800BE9770,Euro,
22,800C35C30,Euro,Euro
22,800C5AC80,,Euro
22,800C63C70,,Euro
22,800C67060,Euro,Euro
22,800C6A490,,Euro
22,800C6B810,,Euro
22,800C6EC70,Euro,
22,800C75410,,Euro
22,800C7C6C0,Euro,Euro
22,800C9DEA0,,Euro
22,800CA6B70,,Euro
22,800D43EA0,,Euro
22,800D765C0,,Euro
22,800D76CF0,Euro,
22,800D88DF0,Euro,Euro
22,800D96400,Euro,Euro
22,800DA7C20,Euro,Euro
22,800DC9020,Euro,Euro
22,800E03CB0,Euro,
22,800E03FB0,Euro,
22,800E2D120,,Euro
22,800E3C2F0,,Euro
22,800E4CF60,,Euro
22,800E51CE0,,Euro
22,800E59AC0,Euro,
22,800E6F9E0,,Euro
22,800E6FC00,,Euro
22,800F73950,Euro,Euro
22,800F8F140,Euro,
22,800FE5120,,Euro
22,801014360,,Euro
22,801029C80,Euro,Euro
22,80102BF50,Euro,Euro
22,80103D3D0,,Euro
22,80103D4C0,Euro,
22,80104F240,,Euro
22,80104FAD0,Euro,Euro
22,80105F210,Euro,
22,8010663A0,Euro,
