Bank,Account,Receiving Currency,Payment Currency
19023,80D54BC70,Euro,
19023,80DA37F20,Euro,
19023,80DE0A600,Euro,
19023,80DE29400,Euro,Euro
19023,80DEB6050,Euro,
19023,80E40FB60,Euro,
19023,80E787860,Euro,
19023,80F7A06A0,Euro,
19023,80F9CC470,Euro,
19023,80FBE9D00,Euro,
19023,8104C4230,Euro,
19023,810761420,Euro,
19023,810C2C5B0,,Euro
19023,810F93E20,Euro,
19023,8111194C0,Euro,
19023,8120E45D0,,Euro
19023,8124DDE50,Euro,
19023,81254C720,Euro,
19023,8126D4040,,Euro
19023,8128EA5B0,Euro,
19023,812903B70,Euro,
19023,812A10CE0,Euro,
19023,812D76800,Euro,
19023,812DB7890,,Euro
19023,8131C8230,Euro,
19023,8133E1030,Euro,
19023,81350AAB0,Euro,
19023,813A0B240,Euro,Euro
19023,813ED4A10,Euro,
19023,814499340,Euro,
19318,8036D51B0,Yuan,
19318,8036E16A0,,Yuan
19318,8036F5EE0,,Yuan
19318,8036F8870,Yuan,
19318,8036FD3B0,,Yuan
19318,8037CA830,Yuan,
19318,8037D7920,Yuan,
19318,8037E4F20,Yuan,
19318,8037E8510,,Yuan
19318,8037FA560,Yuan,Yuan
19318,8037FFE60,,Yuan
19318,803808A60,Yuan,Yuan
19318,8038BFE40,Yuan,Yuan
19318,8038C61E0,Yuan,Yuan
19318,8038C6F70,,Yuan
19318,8038C7720,,Yuan
19318,8038E0550,Yuan,
19318,8038E9240,US Dollar,"Yuan,US Dollar"
19318,8038EBB70,Yuan,
19318,803904630,Yuan,
19318,803937070,Yuan,Yuan
19318,8039373D0,,Yuan
19318,80393DDB0,Yuan,
19318,8039548B0,"Yuan,US Dollar","Yuan,US Dollar"
19318,8039602E0,Yuan,
19318,803964AC0,Yuan,Yuan
19318,803979AC0,US Dollar,"Yuan,US Dollar"
19318,80397A940,,Yuan
19318,8039814C0,Yuan,Yuan
19318,8039866F0,Yuan,
19318,8039993F0,Yuan,
19318,8039AC370,Yuan,
19318,8039AEAB0,Yuan,Yuan
19318,8047B3070,,Yuan
19318,8047D18F0,,Yuan
19318,8047E4C80,Yuan,Yuan
19318,8047FEB70,Yuan,
19318,8048A3650,,Yuan
19318,804C7AB00,,Yuan
19318,804ED5B60,Yuan,Yuan
19318,8064C0B60,Yuan,
19318,806DD2890,,Yuan
19318,806F0D520,Yuan,
19318,8075258B0,Yuan,
19318,807E5BA60,,Yuan
19318,8084C6C60,Yuan,Yuan
19318,8084C89E0,Yuan,
19318,808DB0160,Yuan,Yuan
19318,808F6A100,Yuan,
19318,808F76F50,Yuan,
19318,808F7A310,,Yuan
19318,8095E87C0,Yuan,Yuan
19318,8095EBAC0,Yuan,
19318,8095EBAC1,Bitcoin,
19318,809F58E70,Yuan,
19318,80A209C30,Yuan,
19318,80A474C50,Yuan,
19318,80AA4F1F0,Yuan,
19318,80B929A50,Yuan,
19318,80BBB0330,,Yuan
19318,80BBB3BE0,Yuan,
19318,80BC3DBC0,Yuan,
19318,80BC567C0,US Dollar,"Yuan,US Dollar"
19318,80BC5E9C0,Yuan,
19318,80BC74B30,Yuan,
19318,80C2F1D90,,Yuan
19318,80CADE230,Yuan,
19318,80D9A8880,Yuan,Yuan
19318,80D9A8E10,Yuan,
19318,80DB1DD10,Yuan,
19318,80E6073C0,Yuan,
19318,80E7619D0,Yuan,
19318,80E8EE990,Yuan,
19318,80EEFC9F0,Yuan,
19318,80EF47530,,Yuan
19318,80EFA8010,Yuan,
19318,80F5E48D0,Yuan,
19318,80F5F1BC0,,Yuan
19318,80F5FBAF0,Yuan,
19318,80F98DDB0,Yuan,
19318,80F98E390,Yuan,
19318,80F9A6160,Yuan,
19318,810637E70,Yuan,
19318,8106B1750,Yuan,
19318,812F24D30,Yuan,
19318,812F3C5D0,Yuan,
19318,8132590A0,Yuan,
19318,8136F3D10,Yuan,
19329,80371D2D0,,US Dollar
19329,80385A9E0,US Dollar,
19329,8039BB6A0,US Dollar,
19329,803BF3B90,,US Dollar
19329,803CAA8A0,US Dollar,
19329,8040788D0,US Dollar,
19329,804078920,,US Dollar
19329,8041739B0,US Dollar,
19329,804196F00,US Dollar,
19329,8041D59A0,,US Dollar
19329,80424F530,US Dollar,
19329,8042548D0,US Dollar,
19329,804267DB0,,US Dollar
19329,804270F70,US Dollar,
19329,80427B8B0,,US Dollar
19329,804787180,US Dollar,
19329,80482FBC0,US Dollar,
19329,804836920,,US Dollar
19329,80484E690,US Dollar,
19329,804859D70,US Dollar,
19329,80491BED0,,US Dollar
19329,80498FB10,,US Dollar
19329,8049BDF20,US Dollar,
19329,804BA5B30,,US Dollar
19329,804E06D80,,US Dollar
19329,804E5C810,,US Dollar
19329,804E73CF0,US Dollar,
19329,804E8EBF0,,US Dollar
19329,804EEC1D0,US Dollar,US Dollar
19329,804F61940,US Dollar,US Dollar
19329,804F76E70,US Dollar,US Dollar
19329,805103540,US Dollar,
19329,80510F6E0,,US Dollar
19329,805369150,US Dollar,
19329,8055C1100,,US Dollar
19329,8058C09A0,,US Dollar
19329,805A91600,,US Dollar
19329,805AA0770,US Dollar,
19329,805B98BF0,,US Dollar
19329,805BB69D0,US Dollar,
19329,805BCB470,US Dollar,
19329,805BF2250,US Dollar,
19329,805DCFA70,US Dollar,
19329,805DE7900,,US Dollar
19329,805DF3DB0,,US Dollar
19329,805E19FC0,US Dollar,
19329,806272220,,US Dollar
19329,806509C50,,US Dollar
19329,8065B8C40,US Dollar,US Dollar
19329,8066D1A00,US Dollar,
19329,8067204C0,US Dollar,
19329,80672A890,US Dollar,
19329,8068006F0,US Dollar,
19329,8068AC000,US Dollar,US Dollar
19329,806B20E40,,US Dollar
19329,807197580,US Dollar,
19329,8071FC180,,US Dollar
19329,80755EDB0,,US Dollar
19329,8075A8F40,,US Dollar
19329,807621DA0,,US Dollar
19329,8079F9540,US Dollar,
19329,807A249F0,Swiss Franc,"US Dollar,Swiss Franc"
19329,807D04C00,US Dollar,
19329,807F55A80,,US Dollar
19329,807F796E0,,US Dollar
19329,8088E0C10,US Dollar,
19329,808992220,,US Dollar
19329,808FC5DE0,,US Dollar
19329,8091EE960,US Dollar,
19329,809BB31F0,US Dollar,
19329,809C10130,,US Dollar
19329,809C5FED0,US Dollar,
19329,809CB0810,US Dollar,US Dollar
19329,80A065310,,US Dollar
19329,80AA7E330,US Dollar,
19329,80AC07C10,US Dollar,US Dollar
19329,80AE341E0,US Dollar,US Dollar
19329,80AEC4D90,,US Dollar
19329,80B472650,US Dollar,US Dollar
19329,80B782860,US Dollar,
19329,80BB064B0,,US Dollar
19329,80BEFBBC0,US Dollar,US Dollar
19329,80BFDDB60,US Dollar,US Dollar
19329,80C0D5660,US Dollar,
19329,80CE67440,,US Dollar
19329,80D057BD0,US Dollar,
19329,80D081BC0,,US Dollar
19329,80D0E5160,Euro,"US Dollar,Euro"
19329,80D1774C0,US Dollar,
19329,80D19AC40,,US Dollar
19329,80D7660E0,US Dollar,
19329,80DA814A0,,US Dollar
19329,80DF05E10,US Dollar,
19329,80DF41CA0,US Dollar,
19329,80E0BBEE0,US Dollar,
19329,80E331DC0,US Dollar,
19329,80E6B9A00,US Dollar,
19329,80E72A850,US Dollar,US Dollar
19329,80E74AC20,US Dollar,
19329,80EFEE440,US Dollar,
19329,80F8EAD20,US Dollar,
19329,80FF8CB70,US Dollar,US Dollar
19329,8103CC7C0,,US Dollar
19329,8106C6310,US Dollar,
19329,810A41D20,US Dollar,
19329,810AE4680,US Dollar,
19329,811116E10,US Dollar,
19329,8111550C0,,US Dollar
19329,81174D100,US Dollar,
19329,81174DA30,,US Dollar
19329,811C913A0,US Dollar,
19329,8121AE680,US Dollar,
19329,81267A590,US Dollar,
19329,81269F3B0,US Dollar,
19329,8126E95E0,US Dollar,
19329,812BD7320,US Dollar,
19329,8132A9150,,US Dollar
19329,8133EB470,US Dollar,
19329,813B11CB0,US Dollar,
19329,813B23050,US Dollar,
19329,81418A9E0,US Dollar,
19329,814791570,,US Dollar
19353,807127F60,,Ruble
19353,8071308E0,Ruble,
19353,807131120,Ruble,
19353,8071355D0,,Ruble
19353,80713E210,Ruble,
19353,80713E260,Ruble,
19353,807148C20,Ruble,
19353,80716DF10,Ruble,
19353,80717E5C0,,Ruble
19353,8071EDA00,Ruble,
19353,8072628C0,,Ruble
19353,80739BCF0,Ruble,
19353,80740DDF0,Ruble,
19353,8074C2F70,Ruble,
19353,8074C6C10,Ruble,
19353,8074D2780,Ruble,
19353,8074FD8B0,Ruble,
19474,803A35E90,US Dollar,US Dollar
19474,803AE9360,,US Dollar
19474,803B99D40,US Dollar,
19474,803BE9EF0,US Dollar,
19474,803C15C00,US Dollar,
19474,803FE4980,US Dollar,
19474,80401B4B0,,US Dollar
19474,80421F430,US Dollar,
19474,80424AC50,US Dollar,US Dollar
19474,8043A0B00,US Dollar,
19474,80441A760,,US Dollar
19474,804945EB0,,US Dollar
19474,804B15C40,,US Dollar
19474,804B93150,US Dollar,
19474,804E2AD90,US Dollar,
19474,804EAA0B0,US Dollar,
19474,804EED730,US Dollar,US Dollar
19474,804FD6DE0,,US Dollar
19474,805134380,US Dollar,
19474,805154B60,,US Dollar
19474,80520E400,US Dollar,US Dollar
19474,8052A6680,US Dollar,US Dollar
19474,80554D5B0,,US Dollar
19474,805551C20,US Dollar,US Dollar
19474,8055D6640,"US Dollar,Ruble","US Dollar,Ruble"
19474,8055DC920,,US Dollar
19474,805776780,,US Dollar
19474,805A13970,US Dollar,US Dollar
19474,805A2B650,US Dollar,
19474,805B72D70,,US Dollar
19474,805DE1DC0,US Dollar,
19474,805E37750,US Dollar,
19474,806002EC0,,US Dollar
19474,8060F7480,,US Dollar
19474,80645DA30,US Dollar,
19474,8066AD800,US Dollar,
19474,806725410,,US Dollar
19474,80674E720,US Dollar,
19474,8067800F0,US Dollar,US Dollar
19474,80684AD70,US Dollar,
19474,806A46210,,US Dollar
19474,806C70320,,US Dollar
19474,806CADB80,US Dollar,
19474,806CF8F60,,US Dollar
19474,806D149D0,US Dollar,
19474,8070DA210,,US Dollar
19474,8072C3AE0,US Dollar,
19474,8074491B0,,US Dollar
19474,80754CD10,US Dollar,US Dollar
19474,807577300,US Dollar,US Dollar
19474,8075C1080,US Dollar,
19474,8077210B0,US Dollar,
19474,807C492F0,,US Dollar
19474,807C81DA0,,US Dollar
19474,807EB6A80,US Dollar,
19474,807EBE7E0,Canadian Dollar,"US Dollar,Canadian Dollar"
19474,8082CF420,US Dollar,US Dollar
19474,8082CF910,US Dollar,US Dollar
19474,808559930,US Dollar,US Dollar
19474,8085953E0,US Dollar,
19474,808642240,US Dollar,
19474,808665EF0,US Dollar,US Dollar
19474,808790E20,,US Dollar
19474,8089F2180,,US Dollar
19474,808CF82F0,US Dollar,
19474,808FDFCA0,US Dollar,
19474,8091CDE60,,US Dollar
19474,809CBDE40,US Dollar,
19474,809F99430,,US Dollar
19474,809FA45E0,,US Dollar
19474,809FA64C0,US Dollar,
19474,809FE92D0,US Dollar,
19474,80A52FD60,US Dollar,
19474,80AD4BE40,US Dollar,US Dollar
19474,80B0CA5A0,US Dollar,
19474,80B2C0A60,US Dollar,
19474,80B590BD0,US Dollar,
19474,80B670DC0,,US Dollar
19474,80B858F30,US Dollar,
19474,80B882CB0,US Dollar,
19474,80BF89CF0,US Dollar,US Dollar
19474,80C09DB80,US Dollar,
19474,80C0EB8C0,,US Dollar
19474,80C2AD7F0,,US Dollar
19474,80C710D40,US Dollar,
19474,80C7C9920,,US Dollar
19474,80C820710,US Dollar,
19474,80D0FEDA0,US Dollar,
19474,80D192AC0,US Dollar,
19474,80D2848E0,,US Dollar
19474,80D31C050,,US Dollar
19474,80D328090,US Dollar,
19474,80D36D300,US Dollar,US Dollar
19474,80D565620,,US Dollar
19474,80D623CF0,US Dollar,
19474,80D7DD890,US Dollar,
19474,80DB32B10,US Dollar,
19474,80DE751E0,US Dollar,
19474,80E4316F0,US Dollar,
19474,80E50C8F0,US Dollar,
19474,80E531CB0,US Dollar,
19474,80E566BD0,,US Dollar
19474,80E77CA40,US Dollar,
19474,80EB7AFA0,US Dollar,
19474,80EFEF8B0,US Dollar,
19474,80FC0CBD0,,US Dollar
19474,8102A2FF0,US Dollar,
19474,8103F6730,US Dollar,
19474,810441C20,US Dollar,
19474,810584390,,US Dollar
19474,8107DA910,,US Dollar
19474,810AD5DF0,,US Dollar
19474,810D96180,US Dollar,
19474,810DDEBE0,US Dollar,
19474,8111D5180,US Dollar,US Dollar
19474,81147A1C0,,US Dollar
19474,8117544B0,US Dollar,
19474,811781460,US Dollar,
19474,811DED3B0,US Dollar,
19474,8126CB360,US Dollar,
19474,812FFDBE0,US Dollar,
19474,8132B2220,US Dollar,
19474,8132B6020,,US Dollar
19474,813AC7550,,US Dollar
19477,8036AD5C0,,Yuan
19477,8037D8980,Yuan,
19477,8037F91C0,Yuan,Yuan
19477,8037FCC00,Yuan,
19477,803803720,Yuan,Yuan
19477,803805C10,Yuan,Yuan
19477,803807350,Yuan,
19477,803812F00,Euro,"Yuan,Euro"
19477,8038AFEA0,Yuan,
19477,8038B3C70,Yuan,Yuan
19477,8038B8830,Yuan,
19477,8038C0030,,Yuan
19477,8038C8040,Yuan,
19477,8038DAAA0,,Yuan
19477,8038E4800,Yuan,
19477,8038E6FA0,,Yuan
19477,8038EC6A0,,Yuan
19477,8038FBEC0,US Dollar,"Yuan,US Dollar"
19477,80391A030,,Yuan
19477,80391E9A0,,Yuan
19477,803928520,,Yuan
19477,8039859B0,Yuan,
19477,8039987D0,,Yuan
19477,803B82560,"UK Pound,Yuan","Yuan,UK Pound"
19477,80422CEB0,Yuan,
19477,804682470,Yuan,
19477,8047D50C0,,Yuan
19477,8048A1130,,Yuan
19477,8048AC3B0,"Yuan,Rupee","Yuan,Rupee"
19477,804C8ECC0,Yuan,Yuan
19477,805865FC0,Yuan,
19477,805BEF7E0,Yuan,Yuan
19477,805F1BD90,,Yuan
19477,8062D1C00,Yuan,Yuan
19477,80750FA90,,Yuan
19477,807E0BF20,Yuan,Yuan
19477,807E1D1A0,Yuan,
19477,807E3B3A0,Yuan,
19477,807E4DC50,Yuan,
19477,8084C8990,,Yuan
19477,808F61C30,,Yuan
19477,808F73D80,,Yuan
19477,809448500,Yuan,
19477,80AA14930,Yuan,
19477,80AF1B520,Yuan,
19477,80AF1EF40,US Dollar,"Yuan,US Dollar"
19477,80AF22540,Yuan,
19477,80B0F7030,Yuan,
19477,80B10CF40,Yuan,
19477,80B111090,Yuan,
19477,80B137C00,Yuan,
19477,80B156E60,Yuan,
19477,80B15B050,Yuan,
19477,80B1DB440,Yuan,
19477,80B76BBD0,Yuan,Yuan
19477,80B92E0D0,Yuan,Yuan
19477,80BBA63F0,Yuan,
19477,80BC36160,,Yuan
19477,80BC60760,Yuan,
19477,80BCD2190,Yuan,
19477,80C2D7B60,,Yuan
19477,80C2E8610,Yuan,
19477,80C2EE380,,Yuan
19477,80CAD9130,Yuan,
19477,80CAFF070,Yuan,
19477,80CC10730,Yuan,
19477,80CC3A340,Yuan,
19477,80CD12190,Yuan,
19477,80D9A2410,Yuan,
19477,80DB104C0,Yuan,Yuan
19477,80DB25390,Euro,"Yuan,Euro"
19477,80E6CB7D0,,Yuan
19477,80E6E4D90,Yuan,
19477,80E71A7F0,Yuan,
19477,80E727F10,,Yuan
19477,80E80F3E0,Yuan,
19477,80E96A130,Yuan,
19477,80EF861D0,Yuan,
19477,80EF87E30,,Yuan
19477,80EF90BC0,Yuan,
19477,80EF9D590,,Yuan
19477,80F67D480,,Yuan
19477,8102B3690,,Yuan
19477,81155FEF0,Yuan,
19477,8120F8F60,Yuan,
19477,8129ADD10,Yuan,
19477,812DFFF00,Yuan,
19477,812E3B7A0,Yuan,
19477,812F835F0,Yuan,
19477,8137297F0,Yuan,
19477,813D359E0,,Yuan
19535,8038D3A20,US Dollar,US Dollar
19535,803A5D800,,US Dollar
19535,803B5D270,US Dollar,US Dollar
19535,803C2CE80,US Dollar,US Dollar
19535,803C51E80,,US Dollar
19535,803C51ED0,US Dollar,
19535,803C6E8A0,US Dollar,
19535,803CADB70,,US Dollar
19535,803E3F020,US Dollar,
19535,80401F9F0,,US Dollar
19535,804028A60,US Dollar,
19535,8041F6D20,US Dollar,
19535,80435D370,US Dollar,
19535,804378A40,,US Dollar
19535,804601900,US Dollar,US Dollar
19535,804606F40,,US Dollar
19535,8048D1D00,US Dollar,US Dollar
19535,804B58DC0,US Dollar,
19535,804D17760,US Dollar,
19535,804D20D50,,US Dollar
19535,804DE88E0,US Dollar,
19535,804E2F700,US Dollar,
19535,804E44070,US Dollar,US Dollar
19535,804EEA6F0,,US Dollar
19535,804F5D230,,US Dollar
19535,804FC1920,,US Dollar
19535,805088E90,,US Dollar
19535,8051BC940,US Dollar,
19535,8052A6130,US Dollar,US Dollar
19535,805342FA0,,US Dollar
19535,8056ED790,US Dollar,US Dollar
19535,805705560,,US Dollar
19535,80572EC70,US Dollar,
19535,8058307A0,,US Dollar
19535,8058C5200,US Dollar,
19535,8059EB620,US Dollar,
19535,805AAA5C0,,US Dollar
19535,805B40040,,US Dollar
19535,805D36D80,US Dollar,
19535,805FA6E30,US Dollar,
19535,805FA6E31,Bitcoin,
19535,805FCB950,US Dollar,US Dollar
19535,806036030,US Dollar,US Dollar
19535,8060F7150,US Dollar,
19535,80614BA40,,US Dollar
19535,806632AA0,US Dollar,US Dollar
19535,806785950,US Dollar,
19535,80685C890,,US Dollar
19535,806A191A0,US Dollar,
19535,806E61060,US Dollar,
19535,806E723C0,US Dollar,US Dollar
19535,8070B5480,US Dollar,
19535,8070C8D50,,US Dollar
19535,807309440,US Dollar,
19535,807551E60,,US Dollar
19535,807D8F9E0,US Dollar,
19535,807EC15D0,,US Dollar
19535,807F81840,US Dollar,
19535,8081B2DB0,,US Dollar
19535,8081FD310,,US Dollar
19535,8085071C0,US Dollar,
19535,808547A70,US Dollar,
19535,80875BBB0,,US Dollar
19535,8087F9320,,US Dollar
19535,80892A180,,US Dollar
19535,80892A181,,Bitcoin
19535,808A8FD80,,US Dollar
19535,808AE5530,US Dollar,US Dollar
19535,808B1B550,,US Dollar
19535,808C52120,US Dollar,
19535,808E53A90,US Dollar,
19535,808ECC580,US Dollar,
19535,8091CDFA0,US Dollar,US Dollar
19535,80920EA60,US Dollar,
19535,80921DA30,US Dollar,
19535,8096872E0,US Dollar,
19535,809727B00,US Dollar,
19535,809BBC300,US Dollar,
19535,809BE9A50,,US Dollar
19535,809F85940,US Dollar,
19535,809FBE810,US Dollar,
19535,80A03C1F0,,US Dollar
19535,80A17CE70,,US Dollar
19535,80A3FC3B0,US Dollar,
19535,80A755EC0,US Dollar,
19535,80A87BFA0,,US Dollar
19535,80AAE96D0,US Dollar,
19535,80AAF5410,,US Dollar
19535,80B1B5180,US Dollar,US Dollar
19535,80B380670,US Dollar,
19535,80B3C8090,US Dollar,
19535,80B4BBF10,,US Dollar
19535,80B4C50B0,,US Dollar
19535,80B55CA10,,US Dollar
19535,80B823860,US Dollar,
19535,80BAFF4A0,US Dollar,
19535,80BC092D0,US Dollar,
19535,80BD576B0,,US Dollar
19535,80BFE89E0,US Dollar,
19535,80C002340,,US Dollar
19535,80C3E59B0,US Dollar,
19535,80C9CFF00,US Dollar,
19535,80CEA4900,US Dollar,
19535,80CFBCED0,,US Dollar
19535,80D33E960,US Dollar,
19535,80D4A0720,,US Dollar
19535,80D556C90,US Dollar,
19535,80D64E3B0,,US Dollar
19535,80D655A00,US Dollar,
19535,80DBB5AC0,US Dollar,
19535,80DE69C10,US Dollar,
19535,80DEA14F0,,US Dollar
19535,80E09D190,US Dollar,
19535,80ED0D260,US Dollar,
19535,80F7066B0,US Dollar,
19535,80FC13E40,US Dollar,
19535,80FDE46D0,US Dollar,
19535,80FE1C070,US Dollar,
19535,80FF24D70,US Dollar,
19535,8103CF4E0,US Dollar,
19535,810AD1520,,US Dollar
19535,810D144B0,US Dollar,
19535,810E2E2D0,US Dollar,
19535,8111349E0,US Dollar,
19535,81116D8A0,US Dollar,
19535,8112A9710,US Dollar,
19535,8113DCFC0,,US Dollar
19535,811717600,,US Dollar
19535,81172E5A0,,US Dollar
19535,811754C40,,US Dollar
19535,8118E2040,US Dollar,
19535,8124C9CC0,US Dollar,
19535,8124F4970,US Dollar,
19535,812A67140,,US Dollar
19535,812D88190,US Dollar,
19535,8130DAA60,US Dollar,
19535,8130F9500,US Dollar,
19535,8136AF3A0,US Dollar,
19535,8139A8C50,,US Dollar
19535,813A38720,US Dollar,
19535,8141AFD10,US Dollar,
19542,8075E2190,Euro,
19542,807606340,Euro,
19542,8078758B0,Euro,
19542,807AF1F40,Euro,
19542,807B1B250,Euro,
19542,807B322F0,Euro,
19542,807B3A2C0,,Euro
19542,807B60E90,,Euro
19542,807FBE290,Euro,
19542,808080A60,Euro,Euro
19542,8080843D0,,Euro
19542,8081BDBA0,Euro,
19542,808217560,Euro,
19542,8083004E0,Euro,
19542,8083305F0,Euro,
19542,808BB2AA0,Euro,
19542,809344FE0,,Euro
19542,809388360,,Euro
19542,80941BCC0,,Euro
19542,80A0A2210,Euro,
19542,80A1C9B90,,Euro
19542,80A77A9B0,Euro,
19542,80A8DF8F0,Euro,
19542,80A900590,Euro,
19542,80AACEBE0,,Euro
19542,80AEFFBB0,Euro,
19542,80B305990,Euro,
19542,80B3128E0,"Euro,US Dollar","Euro,US Dollar"
19542,80B376CE0,,Euro
19542,80B50BFB0,Euro,
19542,80B525C50,Euro,Euro
19542,80B67CAD0,Euro,Euro
19542,80B683750,,Euro
19542,80B7897E0,Euro,
19542,80B842A50,Euro,
19542,80B850360,Euro,Euro
19542,80B917160,Euro,Euro
19542,80B94CB50,Euro,Euro
19542,80B98DDF0,,Euro
19542,80BA13E50,Euro,Euro
19542,80BA62D00,Euro,
19542,80BB41160,Euro,
19542,80BB9EB50,Euro,Euro
19542,80BCD3D30,Euro,
19542,80BD7F790,Euro,
19542,80C6CB790,Euro,Euro
19542,80C847070,Euro,Euro
19542,80CC505F0,,Euro
19542,80D3D7470,,Euro
19542,80D426580,Euro,
19542,80D607740,Euro,
19542,80DE1D8A0,Euro,
19542,80E2EFE80,Euro,
19542,80E3A5AF0,Euro,
19542,80E768940,Euro,
19542,80E789780,,Euro
19542,80EC13D80,Euro,Euro
19542,80EC19BC0,,Euro
19542,80ECD0EF0,Euro,
19542,80ED44620,,Euro
19542,80FBA4AE0,Euro,
19542,80FC75520,,Euro
19542,80FEE52D0,Euro,
19542,81097B310,Euro,Euro
19542,810F60A40,,Euro
19542,811373510,Euro,
19542,8115F2C20,Euro,
19542,8116E7BA0,,Euro
19542,8119C9A50,Euro,
19542,811A07F90,Euro,
19542,811D06510,,Euro
19542,8120B2080,Euro,
19542,81233B4E0,Euro,Euro
19542,8124A1890,Euro,Euro
19542,812585410,,Euro
19542,81259B900,Euro,
19542,8127760B0,Euro,
19542,8128D9700,,Euro
19542,812BEAC30,Euro,
19542,812E51C60,Euro,
19542,81317BB10,Euro,
19542,8134E5ED0,,Euro
19542,81366EBF0,Euro,
19542,8141D48E0,Euro,
19542,814664FF0,,Euro
19560,8071E6D70,Ruble,
19560,8072AF4C0,Ruble,
19560,8073A7720,Ruble,
19560,8073C4AB0,,Ruble
19560,8073DEB80,Ruble,
19560,8073F83A0,Ruble,
19560,807418920,,Ruble
19560,807437660,Ruble,
19560,807486BF0,,Ruble
19560,80748C4B0,Ruble,
19560,8074D8CF0,Ruble,
19560,8075431F0,Ruble,
19560,80BEF7B00,Ruble,
19593,8038A9100,Yuan,
19593,8038B8610,Yuan,
19593,8038C83B0,,Yuan
19593,8038CCC90,Yuan,
19593,8038E7910,Yuan,
19593,8038FEA50,Yuan,
19593,8038FEAA0,Yuan,
19593,80390A0E0,Yuan,
19593,803927550,"Yuan,US Dollar","Yuan,US Dollar"
19593,80393D9C0,Yuan,
19593,8039576A0,US Dollar,"Yuan,US Dollar"
19593,803990130,,Yuan
19593,803990CE0,Yuan,
19593,8039A8BA0,Yuan,
19593,8039AD700,Yuan,
19593,80412ADA0,Yuan,
19593,8047B1C10,,Yuan
19593,8047B5750,,Yuan
19593,8047BBD10,Yuan,
19593,8047DBD50,"US Dollar,Yuan","Yuan,US Dollar"
19593,80489C1F0,Yuan,
19593,8048A0AA0,Yuan,
19593,8049C0490,Yuan,
19593,804F3AA50,,Yuan
19593,804F3FDA0,Yuan,Yuan
19593,8053A4360,,Yuan
19593,805672040,,Yuan
19593,805C1C820,,Yuan
19593,8069779C0,Yuan,Yuan
19593,8069EDD90,Yuan,
19593,8077A5FB0,Yuan,Yuan
19593,8077D1F10,,Yuan
19593,80795D8F0,Yuan,
19593,807E37120,,Yuan
19593,807E53060,Yuan,
19593,807E54230,Yuan,Yuan
19593,8084AA840,Yuan,
19593,8097F2E90,Yuan,
19593,809F4E760,Yuan,
19593,80A474A00,Yuan,
19593,80AF23B60,Yuan,
19593,80AFF2A90,Yuan,
19593,80B11A410,Yuan,Yuan
19593,80B13AF10,,Yuan
19593,80B170220,Yuan,
19593,80BE709A0,Yuan,
19593,80C203310,,Yuan
19593,80C864620,,Yuan
19593,80CACB760,Yuan,
19593,80CAD24D0,Yuan,Yuan
19593,80CAD85B0,Yuan,
19593,80CB00AA0,,Yuan
19593,80CE0E270,Yuan,
19593,80D6B9CD0,Yuan,
19593,80D99DC50,Yuan,
19593,80E602EB0,,Yuan
19593,80E81AFC0,"US Dollar,Yuan","Yuan,US Dollar"
19593,80EFACF30,Yuan,
19593,80F5F3330,Yuan,
19593,80F9A9EC0,Yuan,
19593,80FF6B360,Yuan,
19593,810660040,Yuan,
19593,8112BC490,Yuan,
19593,8114C1080,Yuan,
19593,811981270,,Yuan
19593,811BB04A0,,Yuan
19593,811BB0CC0,Yuan,Yuan
19593,81231BFC0,Yuan,
19593,8128A6080,,Yuan
19593,8128A66B0,Yuan,
19593,812DF9E80,Yuan,
19593,8136F2300,Yuan,
19601,802F2F730,,US Dollar
19601,8072E4A00,,US Dollar
19601,8072EA760,,US Dollar
19601,8075F8DA0,,US Dollar
19601,8076E45D0,US Dollar,
19601,8077375C0,US Dollar,
19601,8079BA4C0,,US Dollar
19601,8079F0C40,US Dollar,
19601,807B8F290,US Dollar,
19601,807BFFF50,,US Dollar
19601,807EA51B0,US Dollar,
19601,807F8C7D0,US Dollar,
19601,807FF7870,,US Dollar
19601,8082B5400,,US Dollar
19601,808525DA0,US Dollar,
19601,808A6D760,,US Dollar
19601,80904DB50,US Dollar,
19601,809210790,US Dollar,US Dollar
19601,8097227C0,US Dollar,
19601,809FD4910,US Dollar,
19601,80A3249B0,US Dollar,
19601,80A71E130,US Dollar,
19601,80AAF95E0,US Dollar,US Dollar
19601,80ACE55D0,US Dollar,
19601,80AE882D0,,US Dollar
19601,80B135880,US Dollar,
19601,80B5DF7F0,,US Dollar
19601,80B802540,US Dollar,
19601,80B9B7150,US Dollar,
19601,80BDBFCA0,US Dollar,US Dollar
19601,80C016620,US Dollar,
19601,80C0BAE10,US Dollar,
19601,80C0C80B0,,US Dollar
19601,80C0EF610,,US Dollar
19601,80C1092F0,US Dollar,
19601,80C13C060,US Dollar,
19601,80C20E200,US Dollar,US Dollar
19601,80C26C8B0,US Dollar,
19601,80C347810,,US Dollar
19601,80C541230,US Dollar,
19601,80C6F0CE0,US Dollar,
19601,80C799C60,"Shekel,US Dollar","US Dollar,Shekel"
19601,80C7BF4F0,,US Dollar
19601,80D12CD70,US Dollar,
19601,80D181720,,US Dollar
19601,80D554040,US Dollar,
19601,80DEF7430,,US Dollar
19601,80DF41330,US Dollar,
19601,80E1C0420,,US Dollar
19601,80E1F26F0,US Dollar,US Dollar
19601,80E35F0C0,US Dollar,
