Bank,Account,Receiving_currency,Payment_currency
16011,804C4E0A0,,Euro
16011,804E18300,Euro,
16011,805131A20,Euro,Euro
16011,8053325F0,Euro,
16011,8053A3840,Euro,
16011,805569900,Euro,
16011,805587B20,Euro,
16011,80559C710,Euro,
16011,8056D5210,,Euro
16011,8057AC3E0,Euro,Euro
16011,805800CB0,Euro,
16011,805801700,Euro,
16011,8059E8420,Euro,
16011,805EF1280,Euro,
16011,8063D5AD0,Euro,Euro
16011,8067968F0,,Euro
16011,8067D9160,Euro,Euro
16011,8068A3E60,Euro,Euro
16011,80691D160,Euro,
16011,806963E90,,Euro
16011,8069DA910,Euro,
16011,806C25A90,Euro,
16011,80719DBD0,Euro,
16011,80778AD50,Euro,
16011,8077D6340,,Euro
16011,807857C90,,Euro
16011,80797FBF0,Euro,
16011,807B0DEE0,Euro,Euro
16011,807B382F0,,Euro
16011,807B4E000,Euro,
16011,807B6B440,Euro,
16011,807C15660,Euro,
16011,807DBD2E0,Euro,
16011,807FD7520,,Euro
16011,80889DFB0,Euro,
16011,8088C8870,Euro,
16011,808C46A30,Euro,
16011,808C94730,Euro,
16011,808F4D4F0,Euro,Euro
16011,809005DC0,Euro,
16011,809774CA0,Euro,
16011,809808C90,Euro,Euro
16011,809FE6940,Euro,
16011,80A2AB6E0,Euro,
16011,80AC9F030,Euro,
16011,80B56FD50,Euro,Euro
16011,80B636380,Euro,
16011,80B7D9500,,Euro
16011,80B84DFC0,Euro,Euro
16011,80B9992A0,Euro,
16011,80BB42940,,Euro
16011,80BCACD30,Euro,
16011,80C30FDA0,Euro,
16011,80C54A430,Euro,Euro
16011,80C7FE970,Euro,
16011,80C88D6F0,,Euro
16011,80C8B4D40,Euro,
16011,80C8D6EA0,Euro,
16011,80CC64450,Euro,
16011,80D0F75E0,Euro,
16011,80D3CD470,Euro,
16011,80D755D80,Euro,
16011,80DA88380,Euro,
16011,80E36CDD0,Euro,
16011,80E4E1240,Euro,
16011,80E787580,,Euro
16011,80F1E0E80,Euro,
16011,80F27F4E0,Euro,
16011,8106C2010,,Euro
16011,810CA5370,Euro,
16011,810E99100,Euro,
16011,8110DCDE0,Euro,
16011,8118F5BD0,Euro,
16011,811D2F940,Euro,
16011,8120E7DE0,,Euro
16011,812166650,Euro,
16011,8122FA3B0,Euro,
16011,812553200,,Euro
16011,8125A4770,Euro,
16011,81273D650,Euro,
16011,812C70E40,Euro,
16011,812F36260,Euro,
16011,81316C760,Euro,
16011,8131FB510,Euro,
16011,813A057C0,Euro,
16011,813BC4050,Euro,
16011,813BF84E0,,Euro
16011,81482BFD0,Euro,
16031,8024239E0,,US Dollar
16031,80259DFC0,US Dollar,
16031,8027FDB00,"Euro,US Dollar","US Dollar,Euro"
16031,80290BE90,,US Dollar
16031,80293BCC0,,US Dollar
16031,8029F7300,,US Dollar
16031,802B3F1E0,"Euro,US Dollar","US Dollar,Euro"
16031,802B64280,US Dollar,
16031,802B75220,,US Dollar
16031,802C20C40,US Dollar,
16031,802C53A40,US Dollar,
16031,802C5EDB0,,US Dollar
16031,802CA5C00,,US Dollar
16031,802E7B0C0,,US Dollar
16031,802F6BDB0,US Dollar,US Dollar
16031,802FA1860,,US Dollar
16031,803056110,,US Dollar
16031,8030CC880,,US Dollar
16031,803178B70,,US Dollar
16031,803204B00,,US Dollar
16031,803216EC0,US Dollar,US Dollar
16031,803294970,US Dollar,US Dollar
16031,8032D3D30,,US Dollar
16031,803320E80,,US Dollar
16031,803331F20,US Dollar,
16031,80340E7B0,US Dollar,
16031,80344F170,US Dollar,US Dollar
16031,80346FFD0,,US Dollar
16031,8034899C0,Yen,"US Dollar,Yen"
16031,80348A990,,US Dollar
16031,8034AAB80,,US Dollar
16031,80352D150,US Dollar,US Dollar
16031,8035BC850,US Dollar,
16031,80363E340,,US Dollar
16031,80364E9A0,US Dollar,US Dollar
16031,8036F2B80,US Dollar,
16031,80376A870,US Dollar,
16031,80378BFD0,,US Dollar
16031,803A26CD0,,US Dollar
16031,803B9E0D0,US Dollar,
16031,803BDDC10,US Dollar,
16031,803C59630,,US Dollar
16031,803C80990,US Dollar,
16031,803D69020,US Dollar,
16031,803E9C110,US Dollar,
16031,803F0DA90,US Dollar,
16031,803FD3590,,US Dollar
16031,804018CC0,,US Dollar
16031,8040DB7C0,US Dollar,
16031,804192130,,US Dollar
16031,8041ABF70,US Dollar,
16031,8041B7710,US Dollar,
16031,80431F4A0,US Dollar,
16031,8043A0890,US Dollar,US Dollar
16031,804798D90,US Dollar,
16031,804BA84A0,,US Dollar
16031,804BC0730,US Dollar,
16031,804D1FD40,,US Dollar
16031,804E6C940,,US Dollar
16031,804EEB4C0,US Dollar,
16031,804EEF710,,US Dollar
16031,80500A660,,US Dollar
16031,8051F7A20,,US Dollar
16031,8052F2A50,,US Dollar
16031,8056EDA50,,US Dollar
16031,8057C68D0,,US Dollar
16031,8057E0B50,Australian Dollar,"US Dollar,Australian Dollar"
16031,805A1C570,US Dollar,
16031,805A6A9C0,US Dollar,
16031,805B909D0,US Dollar,US Dollar
16031,805E02A10,US Dollar,
16031,80600E390,US Dollar,
16031,80603F8A0,,US Dollar
16031,80606B150,US Dollar,
16031,806410C80,US Dollar,US Dollar
16031,806442BB0,US Dollar,
16031,80664B9D0,US Dollar,
16031,80685CD10,,US Dollar
16031,80685FA10,,US Dollar
16031,806A3DA90,"US Dollar,Shekel","US Dollar,Shekel"
16031,806CD5870,US Dollar,
16031,806D32EC0,,US Dollar
16031,806E9A940,US Dollar,
16031,8072CC9C0,US Dollar,
16031,8076346B0,US Dollar,
16031,8076C5460,US Dollar,US Dollar
16031,8078DF350,,US Dollar
16031,8079DD4B0,US Dollar,
16031,807D15C70,US Dollar,
16031,807D34970,,US Dollar
16031,8085AA140,,US Dollar
16031,8085AABA0,US Dollar,
16031,8088B0C60,US Dollar,US Dollar
16031,8088B1490,US Dollar,
16031,8088BF1A0,,US Dollar
16031,808D00220,US Dollar,
16031,808EACA60,US Dollar,
16031,808FF2A40,,US Dollar
16031,809047640,,US Dollar
16031,8090F6290,,US Dollar
16031,809212300,,US Dollar
16031,80932DA20,,US Dollar
16031,809751DD0,US Dollar,
16031,809935950,,US Dollar
16031,809F840B0,US Dollar,
16031,809FA5DA0,,US Dollar
16031,80A0CA3D0,US Dollar,
16031,80A3BB530,US Dollar,US Dollar
16031,80AA78190,US Dollar,US Dollar
16031,80AB1EF70,US Dollar,US Dollar
16031,80AC296D0,,US Dollar
16031,80AE11E30,US Dollar,
16031,80AE416F0,,US Dollar
16031,80AEB2330,US Dollar,
16031,80AFB7FF0,US Dollar,
16031,80B29C870,,US Dollar
16031,80B79CFF0,US Dollar,
16031,80BB30C60,,US Dollar
16031,80BD8B5C0,,US Dollar
16031,80BFE5C20,US Dollar,
16031,80C0E8E20,US Dollar,
16031,80C13FE40,US Dollar,US Dollar
16031,80C264930,US Dollar,
16031,80C301780,,US Dollar
16031,80C7D8FD0,,US Dollar
16031,80C8BAC30,,US Dollar
16031,80C90B1F0,,US Dollar
16031,80CBDCA10,,US Dollar
16031,80D01B5B0,US Dollar,US Dollar
16031,80D0458C0,,US Dollar
16031,80D2A33B0,US Dollar,
16031,80D336280,US Dollar,
16031,80D9823E0,US Dollar,
16031,80DA220C0,,US Dollar
16031,80DAA1FD0,US Dollar,
16031,80E00C6A0,US Dollar,
16031,80E00E230,US Dollar,
16031,80E3BCFC0,US Dollar,
16031,80E6B56F0,US Dollar,US Dollar
16031,80E6F35B0,US Dollar,
16031,80E703E40,,US Dollar
16031,80EA91FB0,US Dollar,
16031,80F828F30,US Dollar,US Dollar
16031,80F891FA0,,US Dollar
16031,81009E1D0,US Dollar,
16031,8101F82C0,,US Dollar
16031,810E7DCA0,,US Dollar
16031,81110A550,,US Dollar
16031,811233310,US Dollar,
16031,8116C8560,US Dollar,
16031,81180D590,US Dollar,
16031,812184200,,US Dollar
16031,8121E3300,US Dollar,
16031,812BBF960,,US Dollar
16031,8132E7030,US Dollar,
16031,8136979B0,US Dollar,US Dollar
16031,8139680F0,US Dollar,
16031,8139A49C0,US Dollar,
16031,813A2ED40,US Dollar,
16031,813E6C6F0,,US Dollar
16031,8146D0F30,US Dollar,
16109,8014366A0,US Dollar,
16109,80143A4B0,US Dollar,
16109,802476E00,,US Dollar
16109,802477B50,US Dollar,
16109,802554310,,US Dollar
16109,8025562D0,,US Dollar
16109,802650AF0,US Dollar,
16109,802684AC0,,US Dollar
16109,80272A1D0,US Dollar,US Dollar
16109,802873690,"Bitcoin,UK Pound,US Dollar","US Dollar,UK Pound"
16109,802873691,,"US Dollar,Bitcoin"
16109,8028736E0,,US Dollar
16109,802912D20,US Dollar,
16109,802919450,,US Dollar
16109,8029779B0,US Dollar,US Dollar
16109,802A69FB0,,US Dollar
16109,802ABA860,US Dollar,
16109,802ABE440,US Dollar,
16109,802AEB100,US Dollar,
16109,802B74E70,US Dollar,US Dollar
16109,802B8D470,,US Dollar
16109,802CC0800,US Dollar,US Dollar
16109,802E26A40,Shekel,"US Dollar,Shekel"
16109,802E37F40,US Dollar,
16109,802E6F880,US Dollar,
16109,802F6DE90,US Dollar,
16109,802F9DC70,US Dollar,
16109,802FACB70,US Dollar,
16109,80305F8F0,,US Dollar
16109,8030F6C90,,US Dollar
16109,803204AB0,,US Dollar
16109,8032A6FF0,US Dollar,US Dollar
16109,80338A590,,US Dollar
16109,803432F50,,US Dollar
16109,8034F8B40,,US Dollar
16109,80353CFB0,US Dollar,
16109,803661DF0,US Dollar,US Dollar
16109,803A094C0,,US Dollar
16109,803A336C0,US Dollar,
16109,803AF6920,US Dollar,US Dollar
16109,803EB9F30,,US Dollar
16109,80403BE70,,US Dollar
16109,80416A290,,US Dollar
16109,80416BAA0,,US Dollar
16109,8041C29E0,US Dollar,
16109,80439E4B0,US Dollar,
16109,8043D9B40,,US Dollar
16109,804554E70,US Dollar,US Dollar
16109,804793480,US Dollar,US Dollar
16109,804E45CA0,Euro,"US Dollar,Euro"
16109,804ED2220,US Dollar,
16109,804EE11E0,US Dollar,
16109,805153970,US Dollar,US Dollar
16109,805306C20,US Dollar,
16109,805360CD0,US Dollar,US Dollar
16109,8056EC300,,US Dollar
16109,8057C1C60,,US Dollar
16109,805929A20,US Dollar,
16109,8059F40B0,US Dollar,
16109,805A37940,US Dollar,
16109,8063F5D60,,US Dollar
16109,806403650,,US Dollar
16109,80642ADF0,,US Dollar
16109,8064603F0,,US Dollar
16109,806460E50,US Dollar,US Dollar
16109,8065C1DA0,US Dollar,US Dollar
16109,8066B8C60,,US Dollar
16109,8066DC150,US Dollar,US Dollar
16109,8068654A0,US Dollar,
16109,806DF9190,US Dollar,
16109,806F90290,US Dollar,
16109,8070F6F90,US Dollar,
16109,807169390,,US Dollar
16109,80722BC00,US Dollar,US Dollar
16109,807544870,US Dollar,
16109,8075B65A0,US Dollar,
16109,80764B300,US Dollar,
16109,8079CD270,US Dollar,
16109,807AE9AA0,US Dollar,
16109,807C73C70,US Dollar,
16109,807CEDB20,,US Dollar
16109,8081AC3D0,,US Dollar
16109,80851B580,US Dollar,
16109,80855EC80,US Dollar,
16109,808998F50,,US Dollar
16109,808A70DA0,US Dollar,US Dollar
16109,808AC80A0,US Dollar,
16109,808B45930,US Dollar,
16109,808C24D90,,US Dollar
16109,808D08850,US Dollar,
16109,808D6BF50,US Dollar,
16109,808E90C70,US Dollar,US Dollar
16109,8099EB150,,US Dollar
16109,80A22ECD0,,US Dollar
16109,80A8CD8F0,US Dollar,
16109,80AB2ECD0,,US Dollar
16109,80AB33C70,Shekel,"US Dollar,Shekel"
16109,80AD274F0,US Dollar,
16109,80AE20F50,US Dollar,
16109,80AEA41A0,US Dollar,
16109,80AEF8680,US Dollar,US Dollar
16109,80B69B0E0,,US Dollar
16109,80BB39600,US Dollar,
16109,80BD3DF70,"US Dollar,Euro","US Dollar,Euro"
16109,80C8B1090,US Dollar,
16109,80D0B2F70,US Dollar,
16109,80D1245A0,,US Dollar
16109,80D377220,US Dollar,
16109,80D8ECD20,,US Dollar
16109,80DA49420,US Dollar,
16109,80DAB6030,US Dollar,
16109,80DBCE360,US Dollar,
16109,80DE05310,US Dollar,
16109,80DE97B30,,US Dollar
16109,80DFB5A50,,US Dollar
16109,80E2033E0,,US Dollar
16109,80E3BDCD0,,US Dollar
16109,80E491830,,US Dollar
16109,80E562F00,US Dollar,
16109,80E6685C0,,US Dollar
16109,80E99ECC0,,US Dollar
16109,80F291E60,US Dollar,
16109,80FD8A920,US Dollar,
16109,8100BA760,,US Dollar
16109,81064F350,US Dollar,
16109,811093CB0,US Dollar,US Dollar
16109,811109300,US Dollar,
16109,8114590F0,US Dollar,
16109,8119D8E60,US Dollar,
16109,812182A60,,US Dollar
16109,812241A80,US Dollar,
16109,812C4DA30,US Dollar,US Dollar
16109,8132E7E60,US Dollar,
16109,813614E10,US Dollar,
16109,813A9D660,US Dollar,
16109,814262DA0,US Dollar,
16136,801442F30,,US Dollar
16136,801CECCA0,US Dollar,
16136,8024AC2E0,,US Dollar
16136,80250AD70,US Dollar,
16136,80254B3A0,,US Dollar
16136,80254B3F0,,US Dollar
16136,802559230,US Dollar,US Dollar
16136,8027CFBE0,US Dollar,US Dollar
16136,802800080,US Dollar,US Dollar
16136,80280DB70,US Dollar,
16136,80286B270,,US Dollar
16136,802923A20,,US Dollar
16136,802A69110,,US Dollar
16136,802AE7560,,US Dollar
16136,802B75040,,US Dollar
16136,802CB8200,US Dollar,US Dollar
16136,802D2B230,,US Dollar
16136,802E1E880,,US Dollar
16136,802E3DD90,US Dollar,US Dollar
16136,8030673D0,US Dollar,
16136,80310A160,US Dollar,US Dollar
16136,803251C10,US Dollar,US Dollar
16136,803296310,,US Dollar
16136,8032DD0C0,,US Dollar
16136,8032E0BE0,US Dollar,US Dollar
16136,803454A90,US Dollar,
16136,8034A51D0,,US Dollar
16136,8034AA850,US Dollar,
16136,8034DA180,US Dollar,
16136,803606730,US Dollar,
16136,803721700,US Dollar,US Dollar
16136,8037E0650,US Dollar,
16136,803834B90,,US Dollar
16136,80396D740,,US Dollar
16136,803A2BD00,US Dollar,US Dollar
16136,803ABC630,US Dollar,
16136,803E98E70,,US Dollar
16136,803F0FBE0,US Dollar,
16136,8040F6FE0,US Dollar,US Dollar
16136,804168040,,US Dollar
16136,8041D04F0,US Dollar,
16136,804241B50,"Euro,US Dollar","US Dollar,Euro"
16136,8043F1850,"US Dollar,Yuan","US Dollar,Yuan"
16136,8044CF630,US Dollar,
16136,804834540,US Dollar,US Dollar
16136,80484E640,US Dollar,US Dollar
16136,8049625F0,,US Dollar
16136,804BA5A90,,US Dollar
16136,804D34840,,US Dollar
16136,804E51060,US Dollar,
16136,804EA1DD0,US Dollar,
16136,804EBD8E0,US Dollar,US Dollar
16136,804F616F0,US Dollar,
16136,804F63C30,,US Dollar
16136,804F6C250,"US Dollar,Rupee","US Dollar,Rupee"
16136,804FDE4B0,US Dollar,
16136,8050900D0,,US Dollar
16136,8050EB520,US Dollar,
16136,8050FD2E0,US Dollar,
16136,805187040,,US Dollar
16136,8051AAE30,US Dollar,
16136,805213150,US Dollar,
16136,8055CC980,US Dollar,US Dollar
16136,80592A4E0,US Dollar,
16136,8059E6A90,,US Dollar
16136,805A07760,,US Dollar
16136,805A755A0,US Dollar,
16136,805B511A0,US Dollar,
16136,805B76340,US Dollar,
16136,805DD77E0,US Dollar,
16136,805DDCD10,,US Dollar
16136,806319660,US Dollar,
16136,8063D7DC0,US Dollar,US Dollar
16136,8063D8D90,,US Dollar
16136,8064F7AF0,US Dollar,
16136,8065759A0,,US Dollar
16136,806603530,US Dollar,US Dollar
16136,806B217A0,US Dollar,
16136,806B8FD50,,US Dollar
16136,806CB6700,US Dollar,
16136,806CF52D0,Euro,"US Dollar,Euro"
16136,806D57880,,US Dollar
16136,806FE5010,US Dollar,
16136,80706E450,US Dollar,
16136,807196370,US Dollar,
16136,8071F9E30,,US Dollar
16136,8071FC0E0,US Dollar,US Dollar
16136,8074B2E60,US Dollar,
16136,8074FFAE0,US Dollar,US Dollar
16136,807591540,US Dollar,
16136,80781B0D0,,US Dollar
16136,8079F3910,US Dollar,
16136,807A28410,US Dollar,
16136,807F6F920,US Dollar,
16136,8080AF5D0,,US Dollar
16136,8083E4DE0,US Dollar,
16136,808794410,US Dollar,US Dollar
16136,808D54690,US Dollar,
16136,808E02490,US Dollar,US Dollar
16136,8091EFE80,,US Dollar
16136,8091F2BE0,US Dollar,
16136,8093273B0,,US Dollar
16136,809C7F7B0,US Dollar,US Dollar
16136,809F96300,,US Dollar
16136,809FD5DB0,,US Dollar
16136,80A16BAA0,,US Dollar
16136,80A404770,US Dollar,
16136,80A595A10,US Dollar,
16136,80A5EC8A0,US Dollar,US Dollar
16136,80B4C7EE0,,US Dollar
16136,80B68D240,US Dollar,
16136,80B6CB760,US Dollar,
16136,80B6DA110,,US Dollar
16136,80B839F60,US Dollar,
16136,80BD22E10,US Dollar,US Dollar
16136,80BDBE750,,US Dollar
16136,80C3FB760,,US Dollar
16136,80C49BE20,,US Dollar
16136,80C62CD70,US Dollar,
16136,80C6D02F0,US Dollar,
16136,80C7334A0,US Dollar,
16136,80C7DABF0,US Dollar,US Dollar
16136,80D2864C0,US Dollar,US Dollar
16136,80D2A7490,US Dollar,
16136,80D8069E0,US Dollar,
16136,80D813790,US Dollar,
16136,80D9852E0,US Dollar,
16136,80DC60000,US Dollar,
16136,80DC6F330,US Dollar,
16136,80DF4CF30,US Dollar,
16136,80DF4CF31,Bitcoin,
16136,80DFF7B40,,US Dollar
16136,80E097670,,US Dollar
16136,80E0A0DF0,US Dollar,
16136,80E0BC3C0,US Dollar,
16136,80E5DCF10,US Dollar,
16136,80E91DB40,US Dollar,
16136,80EC74450,,US Dollar
16136,80EFB33F0,US Dollar,US Dollar
16136,8102A3B10,US Dollar,
16136,8103186E0,US Dollar,
16136,81031AC70,US Dollar,
16136,810421AE0,US Dollar,
16136,810C51C70,US Dollar,
16136,810DE9A20,US Dollar,
16136,8110925E0,US Dollar,US Dollar
16136,8112A3590,,US Dollar
16136,811794E80,US Dollar,
16136,811A2D9B0,US Dollar,
16136,811A47B30,,US Dollar
16136,812829200,US Dollar,
16136,812CC6850,US Dollar,
16136,812CCF030,US Dollar,
16136,8132FDE30,,US Dollar
16136,81362A640,US Dollar,
16136,814218A10,US Dollar,
16136,8145187D0,US Dollar,
16136,8146176F0,US Dollar,
16163,802057770,US Dollar,
16163,80250B550,,US Dollar
16163,8025691B0,US Dollar,US Dollar
16163,8026679D0,,US Dollar
16163,802667A20,US Dollar,
16163,80268AE40,,US Dollar
16163,80274DD80,,US Dollar
16163,802843D60,,US Dollar
16163,80286EEB0,,US Dollar
16163,8028EF870,US Dollar,
16163,802925F80,,US Dollar
16163,802A163B0,US Dollar,US Dollar
16163,802A163B1,Bitcoin,
16163,802AAA680,US Dollar,US Dollar
16163,802AE6FD0,,US Dollar
16163,802B25920,,US Dollar
16163,802B37270,,US Dollar
16163,802BBA540,US Dollar,
16163,802C013F0,,US Dollar
16163,802C1CE80,US Dollar,US Dollar
16163,802C2F0E0,US Dollar,
16163,802C52220,US Dollar,
16163,802CA6BB0,,US Dollar
16163,802CAF9A0,US Dollar,
16163,802E71820,,US Dollar
16163,802E735D0,,US Dollar
16163,802E840C0,,US Dollar
16163,802EB5070,US Dollar,
16163,802F78670,US Dollar,
16163,803063570,,US Dollar
16163,8030CE4D0,US Dollar,
16163,8031311F0,US Dollar,US Dollar
16163,80320EDF0,US Dollar,
16163,80322E2F0,US Dollar,
16163,80329FF90,US Dollar,
16163,80333E5D0,"US Dollar,Rupee","US Dollar,Rupee"
16163,803346390,US Dollar,US Dollar
16163,803382DD0,,US Dollar
16163,8033AB030,US Dollar,
16163,80343A4E0,"Euro,US Dollar,Ruble","US Dollar,Euro,Ruble"
16163,8034BBD40,,US Dollar
16163,80352D830,,US Dollar
16163,8035FD210,,US Dollar
16163,803638A90,"US Dollar,Saudi Riyal","US Dollar,Saudi Riyal"
16163,803726C70,US Dollar,
16163,80376F850,US Dollar,
16163,8037886C0,US Dollar,US Dollar
16163,803C52490,US Dollar,
16163,803CA8AD0,,US Dollar
16163,803D40B80,US Dollar,US Dollar
16163,803E132B0,US Dollar,
16163,803E3DE70,US Dollar,US Dollar
16163,803E419B0,US Dollar,
16163,803E434B0,,US Dollar
16163,803F26160,US Dollar,
16163,803F99A10,US Dollar,US Dollar
16163,803FBFF40,,US Dollar
16163,80400A670,US Dollar,US Dollar
16163,8040723C0,US Dollar,US Dollar
16163,8040A7C30,,US Dollar
16163,804175100,US Dollar,US Dollar
16163,8043B34B0,,US Dollar
16163,8044109B0,US Dollar,
16163,804450FC0,US Dollar,
16163,8045B77C0,US Dollar,
16163,8045E4750,,US Dollar
16163,80484CF00,,US Dollar
16163,8048716F0,US Dollar,
16163,80498C430,US Dollar,
16163,804C31830,US Dollar,
16163,804D23AB0,,US Dollar
16163,804E63B70,US Dollar,
16163,804EAFE40,US Dollar,US Dollar
16163,804EF1160,US Dollar,
16163,8051BD2C0,,US Dollar
16163,8051C54B0,US Dollar,
16163,80522E620,US Dollar,
16163,805307080,US Dollar,US Dollar
16163,805479F80,,US Dollar
16163,8056F3920,,US Dollar
16163,805708BB0,US Dollar,
16163,8057D97A0,US Dollar,
16163,805905B10,US Dollar,
16163,80598E390,US Dollar,
16163,805A67A70,,US Dollar
16163,805EFEC80,,US Dollar
16163,805FA7270,Shekel,"US Dollar,Shekel"
16163,806119DB0,,US Dollar
16163,8065BF310,,US Dollar
16163,806781000,US Dollar,
16163,8067CB100,,US Dollar
16163,80686D720,,US Dollar
16163,806FF9310,US Dollar,
16163,807629300,US Dollar,
16163,807639440,US Dollar,
16163,807639680,,US Dollar
16163,8079CF410,,US Dollar
16163,807A27B80,US Dollar,
16163,807A3DCC0,US Dollar,
16163,807F577F0,US Dollar,
16163,8082B3B30,,US Dollar
16163,8083D6020,US Dollar,
16163,8087B6040,US Dollar,
16163,8088A5A10,,US Dollar
16163,808C8E210,US Dollar,
16163,809349260,US Dollar,
16163,8093D6BA0,US Dollar,
16163,8097284D0,US Dollar,
16163,8098250D0,,US Dollar
16163,809AE8540,,US Dollar
16163,809B7DCD0,US Dollar,
16163,809DD43C0,US Dollar,
16163,80A078D80,,US Dollar
16163,80A3B6700,US Dollar,
16163,80A64E360,US Dollar,
16163,80A6D5A20,,US Dollar
16163,80A74A240,US Dollar,
16163,80A821430,US Dollar,
16163,80AAE3CF0,US Dollar,
16163,80AC99AE0,US Dollar,
16163,80ACD8330,US Dollar,
16163,80B0D4F00,US Dollar,
16163,80B3B1BB0,US Dollar,
16163,80B574550,US Dollar,US Dollar
16163,80B599B50,US Dollar,US Dollar
16163,80B6EB3B0,US Dollar,
16163,80B807090,US Dollar,
16163,80B81CAE0,US Dollar,
16163,80B893790,US Dollar,
16163,80BD3CF30,US Dollar,
16163,80BDF01B0,,US Dollar
16163,80BF71BC0,,US Dollar
16163,80C0A0A90,US Dollar,
16163,80C13C4C0,US Dollar,
16163,80C2CAAC0,,US Dollar
16163,80C2FC880,US Dollar,US Dollar
16163,80C378E50,US Dollar,
16163,80C382CF0,US Dollar,
16163,80C3B3CB0,US Dollar,
16163,80C834170,US Dollar,US Dollar
16163,80C909370,,US Dollar
16163,80C9C7730,US Dollar,
16163,80CA2AAA0,US Dollar,
16163,80CB52EE0,US Dollar,
16163,80CFA7EE0,US Dollar,
16163,80CFBA8E0,US Dollar,
16163,80D014E50,US Dollar,
16163,80D03A920,,US Dollar
16163,80D31EA50,US Dollar,
16163,80D3C91A0,US Dollar,
16163,80D8A3170,US Dollar,
16163,80D920E10,,US Dollar
16163,80DA05AE0,US Dollar,
16163,80DA30710,US Dollar,
16163,80DAC4950,US Dollar,
16163,80DBA8D70,,US Dollar
16163,80DBBF830,US Dollar,
16163,80DE9B210,,US Dollar
16163,80DED2150,US Dollar,
16163,80DEF0360,,US Dollar
16163,80E0F1D20,US Dollar,
16163,80E49A210,US Dollar,
16163,80FC838D0,US Dollar,
16163,80FE3CBF0,US Dollar,
16163,80FF21090,US Dollar,
16163,81043C290,US Dollar,
16163,81059ED60,US Dollar,
16163,810E29C10,US Dollar,
16163,81283E650,US Dollar,
16163,812B90E50,,US Dollar
16163,8130BFAA0,,US Dollar
16163,813310AC0,US Dollar,
16163,813A10ED0,US Dollar,
16163,813A68670,,US Dollar
16224,802571B60,US Dollar,US Dollar
16224,8025B3950,US Dollar,
16224,8025B8250,,US Dollar
16224,802685AD0,,US Dollar
16224,80275B7E0,US Dollar,
16224,80277A430,US Dollar,
16224,8027B3CA0,,US Dollar
16224,8027B8570,US Dollar,
16224,8027C60F0,,US Dollar
16224,8027FE3B0,,US Dollar
16224,80280DE50,US Dollar,
16224,802860E80,US Dollar,
16224,802962D20,US Dollar,US Dollar
16224,8029FCBB0,US Dollar,US Dollar
16224,802B27670,US Dollar,US Dollar
16224,802C257E0,,US Dollar
16224,802C5C390,US Dollar,
16224,802CD9070,US Dollar,US Dollar
16224,802D3C840,,US Dollar
16224,802E8E590,,US Dollar
16224,802ED6670,US Dollar,US Dollar
16224,802EDBA30,US Dollar,
16224,802F5F9B0,,US Dollar
16224,8032980A0,US Dollar,
16224,8032AF600,US Dollar,
16224,8032C0960,US Dollar,
16224,8032DFBF0,,US Dollar
16224,803345F80,,US Dollar
16224,8033AC1F0,,US Dollar
16224,803427480,US Dollar,US Dollar
16224,8034D1BD0,US Dollar,
16224,8034F7640,US Dollar,
16224,80371F7E0,US Dollar,US Dollar
16224,80378AD80,,US Dollar
16224,8037A13A0,,US Dollar
16224,8037A1BE0,US Dollar,
16224,8037C0D60,US Dollar,US Dollar
16224,803C6D7E0,,US Dollar
16224,803D3F120,US Dollar,
16224,803D65DE0,US Dollar,US Dollar
16224,80401C7E0,US Dollar,
16224,80404C2C0,US Dollar,
16224,8040919E0,,US Dollar
16224,8041A30E0,,US Dollar
16224,8041BB0C0,US Dollar,
16224,80420EEB0,US Dollar,
16224,804293920,,US Dollar
16224,8043B0DE0,,US Dollar
16224,80451A310,,US Dollar
16224,804831B80,US Dollar,US Dollar
16224,8048538F0,,US Dollar
16224,804853CA0,,US Dollar
16224,804990C70,US Dollar,
16224,8049D6B80,US Dollar,
16224,804C8D070,US Dollar,
16224,804DD80C0,US Dollar,
16224,804EA4690,US Dollar,
16224,8051E5100,US Dollar,
16224,805218D60,US Dollar,US Dollar
16224,8052B5F70,US Dollar,
16224,8052D0490,US Dollar,
16224,805A3E9C0,US Dollar,
16224,805ADB2A0,,US Dollar
16224,805B31EB0,US Dollar,US Dollar
16224,805BF15E0,,US Dollar
16224,805C7F200,US Dollar,
16224,805DD3C00,,US Dollar
16224,805DE5EF0,US Dollar,
16224,80606B650,US Dollar,
16224,8062F60C0,,US Dollar
16224,806525D90,US Dollar,
16224,8066AE4F0,US Dollar,US Dollar
16224,8067590A0,US Dollar,
16224,806A06D80,US Dollar,
16224,806A6C070,,US Dollar
16224,806B1EDA0,,US Dollar
16224,806B21C40,,US Dollar
16224,806C374B0,US Dollar,
16224,806C6EE50,,US Dollar
16224,806C73D40,,US Dollar
16224,806C9F050,US Dollar,
16224,8070F7370,US Dollar,
16224,807101D80,,US Dollar
16224,807326CF0,US Dollar,US Dollar
16224,80740C440,US Dollar,
16224,807444010,US Dollar,
16224,80756DAD0,US Dollar,
16224,807574D00,US Dollar,
16224,8075F1E80,,US Dollar
16224,807807670,US Dollar,US Dollar
16224,807A3ABF0,US Dollar,
16224,807F785D0,US Dollar,
16224,808068270,US Dollar,US Dollar
16224,80829CF30,US Dollar,US Dollar
16224,8088F4220,US Dollar,US Dollar
16224,808B1BB80,US Dollar,US Dollar
16224,808B46090,US Dollar,
